"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
户籍人口数:福建:莆田市,千人,2959.305444,123569.2477,351.524178,-0.113303382,-0.681516679,0.118786041,2322.91,3603.0,2997.5285,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.91,2351.75,2377.19,2407.22,2462.74,2520.7,2557.86,2703.36,2739.61,2760.27,2791.97,2811.76,2833.03,2858.52,2891.01,2918.24,2943.92,2989.69,3005.36,3011.45,3018.35,3036.83,3048.1,3069.74,3102.65,3166.3,3196.0,3235.36,3264.96,3293.18,3341.72,3412.13,3442.64,3498.75,3546.73,3603.0
户籍人口数:福建:三明市,千人,2718.922227,5705.853213,75.53709826,0.98272416,-0.123703597,0.027781999999999998,2616.4,2871.9,2690.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.4,2636.2,2649.6,2660.7,2667.2,2671.0,2674.9,2676.6,2679.4,2681.3,2686.4,2695.0,2701.5,2710.6,2727.31,2733.48,2742.0,2785.0,2840.1,2841.2,2868.5,2871.9,
户籍人口数:福建:泉州市,千人,5077.655746,2561670.1890000002,1600.521849,-0.183968517,-1.391654094,0.315208815,2428.828,7551.2,5136.3,67,,,,2428.83,2437.31,2547.72,2601.95,2664.84,2744.16,2752.67,2864.24,2905.36,2954.15,3064.77,3161.37,3187.09,3269.1,3355.0,3452.1,3573.6,3679.5,3753.0,3858.8,3965.1,4078.8,4172.6,4281.8,4397.9,4500.1,4578.7,4649.0,4705.9,4781.5,4887.2,4969.3,5053.0,5136.3,5223.6,5332.3,5432.6,5549.8,5734.4,5917.2,5986.8,6059.9,6126.3,6259.2,6450.2,6501.3,6541.9,6580.5,6546.2,6570.8,6590.3,6626.2,6652.8,6676.6,6704.0,6742.9,6777.3,6808.48,6852.67,6895.09,6931.6,7035.1,7162.16,7224.5,7323.0,7423.29,7551.2
户籍人口数:福建:漳州市,千人,4703.287826,62548.23759,250.0964566,0.601924138,-0.712611615,0.053174814,4362.3,5208.0,4631.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.3,4387.6,4415.4,4454.9,4502.8,4519.6,4532.5,4539.3,4558.3,4573.7,4591.4,4631.0,4685.0,4717.7,4763.6,4792.32,4824.7,4894.6,4974.1,5020.8,5081.9,5144.1,5208.0
户籍人口数:福建:南平市,千人,3091.24113,5714.760465,75.59603471,0.19475261100000002,-1.167047473,0.024454913999999998,2963.1,3212.6,3063.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963.1,2981.2,3004.0,3017.1,3040.8,3045.9,3044.7,3044.7,3044.1,3050.7,3052.7,3063.3,3081.3,3101.0,3138.97,3133.98,3138.8,3160.4,3191.9,3198.6,3212.6,3190.4,3198.3
户籍人口数:福建:龙岩市,千人,2929.766864,11069.17851,105.21016350000001,0.95170983,-0.137710861,0.035910763,2797.5,3158.9,2883.6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.5,2813.9,2824.9,2839.3,2858.9,2865.1,2868.5,2867.2,2869.8,2868.3,2875.2,2892.0,2913.0,2933.5,2957.0,2950.77,2977.0,3026.0,3071.4,3093.8,3132.9,3158.9,
户籍人口数:福建:宁德市,千人,2519.174986,529103.3185,727.3948847999999,-0.24272174300000002,-1.34225865,0.288743295,1260.9360000000001,3522.387,2593.8379999999997,69,1260.94,1300.58,1317.77,1338.49,1386.16,1418.53,1426.11,1475.85,1537.16,1568.57,1606.91,1639.13,1667.0,1711.95,1737.43,1726.32,1789.89,1836.89,1888.27,1938.94,2002.93,2050.54,2095.0,2145.56,2201.0,2245.27,2295.19,2340.17,2385.3,2423.67,2458.72,2493.27,2533.77,2571.07,2593.84,2618.27,2645.43,2674.39,2706.88,2742.87,2783.02,2900.91,2941.56,2978.86,3019.59,3055.83,3093.38,3128.58,3164.98,3190.09,3218.47,3235.71,3246.93,3254.36,3258.06,3267.43,3270.35,3280.96,3304.35,3350.27,3359.54,3393.7,3400.27,3423.04,3471.76,3522.39,3489.18,3516.39,3507.15,
户籍人口数:江西:南昌市,千人,4768.713043,170160.4721,412.50511769999997,-0.468053489,-1.1526325290000001,0.08650239900000001,4017.2,5318.8,4913.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017.2,4078.9,4158.4,4242.0,4325.5,4401.6,4488.5,4507.7,4607.9,4751.7,4839.6,4913.1,4947.3,4973.3,5022.5,5049.5,5078.7,5100.8,5177.0,5203.8,5230.0,5246.6,5318.8
户籍人口数:江西:景德镇市,千人,1551.0454550000002,10915.7245,104.47834470000001,-0.047741412000000004,-1.575008125,0.06735995,1393.8,1690.0,1549.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.8,1404.7,1423.0,1422.3,1437.8,1456.1,1473.0,1483.0,1505.7,1508.2,1536.2,1561.8,1582.3,1602.2,1631.6,1646.0,1667.0,1663.0,1678.0,1667.3,1690.0,1690.0,
户籍人口数:江西:萍乡市,千人,1842.818182,9529.640606,97.61987813,0.27764540000000004,-1.182135642,0.052973147000000005,1699.6,2000.0,1833.1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.6,1711.5,1773.4,1730.4,1737.8,1747.1,1763.5,1777.4,1802.1,1796.7,1819.7,1846.5,1857.7,1869.3,1880.9,1903.0,1924.0,1936.0,1982.0,1983.4,2000.0,2000.0,
户籍人口数:江西:九江市,千人,4789.838095,88678.22948,297.7889009,-0.045292902999999995,-1.5009243780000001,0.062170974000000004,4322.6,5200.0,4795.8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322.6,4376.9,4430.1,4483.5,4468.3,4497.5,4551.0,,4648.2,4662.0,4726.7,4795.8,4846.7,4910.3,4979.1,5024.0,5086.0,5081.0,5131.0,5165.9,5200.0,5200.0,
户籍人口数:江西:新余市,千人,1143.218182,5845.394892,76.45518224,-0.036830815,-1.638601855,0.066877157,1027.0,1246.1,1131.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0,1033.4,1073.5,1048.5,1059.3,1070.1,1081.9,1093.5,1103.4,1107.2,1124.1,1138.5,1232.0,1246.1,1180.1,1194.0,1205.0,1215.0,1223.0,1235.2,1240.0,1220.0,
户籍人口数:江西:鹰潭市,千人,1151.7045449999998,8257.091883,90.86854177,0.058113865,-1.457923848,0.078899178,1017.8,1280.0,1139.25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.8,1025.8,1033.2,1040.9,1064.0,1078.2,1085.0,1099.7,1115.8,1111.5,1129.5,1149.0,1161.1,1198.2,1219.2,1220.0,1240.0,1247.0,1269.0,1272.6,1280.0,1280.0,
户籍人口数:江西:赣州市,千人,8885.725,400458.08200000005,632.817574,-0.112446689,-1.210205881,0.071217326,7823.2,9814.6,8929.7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7823.2,7941.6,8077.3,8184.9,8312.0,8456.5,8456.9,8611.5,8770.4,8889.5,8969.9,9072.7,9182.6,9267.0,9285.2,9542.1,9606.3,9707.8,9742.5,9814.6
户籍人口数:江西:吉安市,千人,4897.477778,85894.54301000001,293.07770810000005,0.274074296,-1.204956117,0.05984258,4475.9,5360.0,4871.75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475.9,4521.5,4573.2,4626.1,4666.5,4647.6,4710.1,4797.2,4852.5,4891.0,4950.4,5016.0,5055.0,5091.0,5267.0,5303.6,5350.0,5360.0,
户籍人口数:江西:宜春市,千人,5560.810526,109430.1188,330.8022351,0.232256443,-1.468249793,0.059488133,5102.0,6048.7,5499.2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102.0,5146.5,5194.9,5222.7,5254.5,5281.7,5346.6,5390.9,5439.7,5499.2,5579.3,5669.0,5731.0,5781.0,5956.0,5969.9,6020.8,6021.0,6048.7
户籍人口数:江西:抚州市,千人,4004.8916670000003,57509.16629,239.8106884,-0.62148116,-0.7890412059999999,0.059879445,3604.9,4310.0,4024.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604.9,3642.0,3699.0,,,,,,,3991.4,4039.6,4120.0,4178.0,4196.0,4275.0,3992.8,4010.0,4310.0,
户籍人口数:江西:上饶市,千人,7209.082353,243176.2528,493.1290427,-0.276799016,-1.440709658,0.068403858,6427.2,7830.0,7282.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6427.2,6482.0,,6573.8,6688.2,6760.0,6905.2,7041.6,7163.5,7282.7,7403.3,7502.0,7603.0,7597.0,7730.9,7744.0,7820.0,7830.0,
户籍人口数:山东:济南市,千人,5960.356522,92615.21892999999,304.3274863,-0.043219155,-0.597553631,0.051058605,5434.5,6559.0,6033.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434.5,5492.0,5535.4,5576.3,5626.5,5690.0,5750.1,5825.6,5900.8,5974.4,6033.5,6048.5,6039.9,6032.7,6040.8,6066.4,6092.0,6132.0,6216.0,6257.3,6328.3,6436.2,6559.0
户籍人口数:山东:青岛市,千人,7444.177273,118450.998,344.16710770000003,-0.109137384,-1.299334199,0.046233062000000005,6902.7,8032.8,7536.85,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6902.7,6954.4,6995.7,7029.7,7066.5,7105.0,7156.5,7206.8,7311.2,7409.1,7493.8,7579.9,7615.6,7629.2,7636.4,7663.6,7695.6,7737.0,7806.0,7830.9,7913.5,8032.8,
户籍人口数:山东:淄博市,千人,4180.795652000001,10736.634979999999,103.6177349,-0.273557658,-0.745370286,0.024784214,3978.9,4340.0,4195.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978.9,4010.3,4036.8,4057.2,4079.9,4104.9,4120.3,4131.4,4149.9,4167.7,4181.3,4195.9,4206.2,4214.1,4223.6,4238.3,4237.0,4253.0,4280.0,4296.0,4324.3,4331.3,4340.0
户籍人口数:山东:枣庄市,千人,3803.378261,51842.48996,227.68945950000003,0.33756626799999995,-1.1140548000000001,0.059865058,3482.6,4225.6,3801.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.6,3513.3,3545.3,3558.0,3579.9,3603.2,3622.5,3637.6,3650.9,3672.7,3719.7,3801.9,3832.4,3867.9,3910.3,3941.8,3948.3,3960.0,4013.3,4077.7,4132.3,4180.5,4225.6
户籍人口数:山东:东营市,千人,1799.2320000000002,7893.612332,88.84600347,-0.22690314,-0.939379073,0.04937996,1641.145,1950.0,1818.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.15,1657.72,1670.09,1691.8,1706.4,1721.4,1735.66,1753.96,1768.12,1788.29,1804.96,1818.2,1830.9,1839.7,1845.9,1848.7,1859.6,1854.5,1870.0,1891.0,1906.2,1928.1,1950.0,
户籍人口数:山东:烟台市,千人,6489.852174000001,1962.928972,44.30495426,-0.677799184,-0.11619177800000001,0.006826805,6383.7,6554.2,6502.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6383.7,6414.9,6433.5,6447.9,6458.0,6459.9,6467.2,6458.2,6468.2,6477.8,6499.8,6514.7,6516.9,6520.0,6511.4,6517.6,6502.9,6512.0,6534.1,6532.8,6554.2,6542.3,6538.6
户籍人口数:山东:潍坊市,千人,8643.717391,63922.399679999995,252.8287952,0.402773046,-0.724048279,0.029250007,8237.1,9141.5,8591.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8237.1,8290.9,8357.9,8400.4,8445.7,8459.3,8474.6,8477.1,8506.5,8522.0,8552.9,8591.3,8624.8,8678.5,8737.8,8776.1,8788.7,8829.0,8883.0,8937.1,9013.2,9080.1,9141.5
户籍人口数:山东:济宁市,千人,8202.345455,119143.3226,345.1714394,0.269928308,-1.0700681779999999,0.042082040999999994,7668.0,8832.1,8150.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7668.0,7740.3,7790.7,7845.6,7900.1,7914.2,7967.7,7988.9,8023.0,8057.8,8118.3,8182.7,8227.5,8313.1,8430.3,8469.8,8470.8,8478.0,8601.0,8674.4,8757.3,8832.1,
户籍人口数:山东:泰安市,千人,5515.1590909999995,12746.26444,112.89935530000001,-0.20149530300000001,-0.605466329,0.020470733999999997,5303.1,5713.4,5521.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.1,5328.1,5359.5,5385.9,5407.4,5430.8,5464.1,5476.5,5499.5,5507.8,5517.0,5526.0,5547.2,5558.3,5570.1,5595.1,5589.0,5588.0,5623.0,5657.1,5686.6,5713.4,
户籍人口数:山东:威海市,千人,2504.545455,1439.120693,37.93574426,-0.107694809,-1.4593583190000001,0.015146758,2440.0,2558.6,2504.45,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,2450.9,2457.5,2462.2,2469.5,2472.2,2476.2,2476.3,2483.9,2490.9,2498.3,2510.6,2522.3,2529.7,2536.1,2538.4,2535.7,2538.0,2548.0,2547.5,2558.6,2557.2,
户籍人口数:山东:日照市,千人,2849.0739129999997,10033.22656,100.165995,0.61894302,-0.255551688,0.035157387000000005,2699.6,3066.5,2833.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.6,2715.6,2738.0,2753.3,2760.6,2767.9,2775.2,2784.8,2804.8,2817.1,2824.0,2833.8,2845.4,2857.6,2879.2,2890.3,2881.0,2901.3,2939.2,2959.5,2997.2,3036.8,3066.5
户籍人口数:山东:莱芜市,千人,1250.9363640000001,648.5529004,25.466701800000003,-0.207203843,-0.398853716,0.020358111,1197.9,1294.7,1251.05,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.9,1210.1,1218.8,1225.1,1231.9,1236.2,1238.8,1238.8,1242.9,1243.8,1248.6,1253.5,1259.6,1263.8,1266.9,1269.5,1263.0,1265.0,1278.0,1283.2,1290.5,1294.7,
户籍人口数:山东:临沂市,千人,10448.23182,302480.1756,549.9819775000001,0.704357407,-0.5768542010000001,0.052638761,9712.3,11619.0,10251.15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9712.3,9785.7,9881.8,9942.7,10013.8,10052.5,10084.5,10110.5,10150.4,10186.3,10227.3,10275.0,10344.7,10415.4,10726.9,10809.5,10838.0,10904.0,11132.0,11240.4,11408.4,11619.0,
户籍人口数:山东:德州市,千人,5583.095455,53282.13665,230.829237,-0.079586493,-1.117266893,0.041344311,5192.7,5953.5,5597.6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192.7,5232.0,5274.5,5312.4,5357.3,5403.7,5436.0,5460.2,5493.0,5526.3,5578.5,5616.7,5641.9,5690.1,5701.8,5759.8,5775.2,5788.0,5832.0,5872.7,5929.8,5953.5,
户籍人口数:山东:聊城市,千人,5853.24,72752.58567999999,269.7268724,0.549938021,-0.66831098,0.046081635999999995,5508.0,6396.9,5828.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.0,5538.8,5535.8,5575.2,5613.1,5637.6,5664.5,5695.0,5728.2,5807.5,5849.1,5908.9,5975.3,6042.2,5944.5,5975.0,6121.0,6223.0,6325.2,6396.9,
户籍人口数:山东:滨州市,千人,3766.211111,9723.055162999999,98.60555341,0.182803247,-0.7831829770000001,0.026181632000000003,3610.9,3942.5,3765.85,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610.9,3629.5,3647.9,3661.5,3689.0,3712.5,3731.6,3744.8,3756.8,3774.9,3779.2,3806.8,3809.0,3816.4,3866.5,3890.7,3921.3,3942.5,
户籍人口数:山东:菏泽市,千人,9309.288889,308720.1775,555.6259331,0.106226536,-1.25524181,0.05968511,8489.4,10187.5,9296.9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8489.4,8564.7,8644.5,8744.7,8806.9,8858.3,9052.0,9142.0,9199.4,9394.4,9588.0,9665.1,9573.0,9575.0,9906.0,10030.6,10145.7,10187.5,
户籍人口数:河南:郑州市,千人,6924.307245,385108.7243,620.5712886,-0.21422796300000002,-1.2896885470000001,0.08962214800000001,5894.1,7820.8,6993.15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5894.1,5973.3,6060.2,6153.6,6280.2,6389.1,6490.9,6610.7,6711.5,6797.0,6916.2,7070.1,7196.1,7314.7,7320.0,7354.0,7410.0,7510.0,7600.0,7700.0,7762.26,7820.8,
户籍人口数:河南:开封市,千人,5057.192917,133414.9711,365.26014169999996,0.028821727999999998,-1.566828085,0.072225867,4516.2,5590.0,5056.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4516.2,4573.3,4607.1,4637.3,4677.0,4705.7,4737.2,4767.0,4817.1,4876.7,4979.3,5056.3,5184.8,5271.4,5347.0,5433.8,5444.0,5531.0,5538.0,5538.4,5590.0,5230.44,5256.4
户籍人口数:河南:洛阳市,千人,6663.947826,152915.5808,391.0442185,-0.311228684,-1.5269940869999998,0.058680564000000004,6021.0,7136.7,6760.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6021.0,6070.2,6117.1,6156.5,6260.1,6281.4,6332.5,6387.9,6471.6,6533.7,6643.9,6760.5,6865.0,6948.9,7035.4,7110.8,7097.0,6923.0,6962.3,7002.8,7051.1,7101.4,7136.7
户籍人口数:河南:平顶山市,千人,5168.91458,85776.57082000001,292.8763746,-0.264141232,-1.696297786,0.056661098,4718.0,5525.5,5239.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5457.4,4718.0,4757.5,4802.7,4792.4,4816.7,4849.9,4891.1,4944.4,4992.5,5077.5,5167.0,5239.4,5323.6,5395.9,5488.5,5456.0,5375.0,5410.0,5440.0,5471.27,5492.76,5525.5
户籍人口数:河南:安阳市,千人,5535.0062259999995,106361.9246,326.13175950000004,-0.153614427,-1.5232187609999999,0.05892166099999999,5042.8,6020.0,5568.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042.8,5076.6,5087.3,5125.1,5186.6,5219.7,5254.2,5331.4,5399.8,5471.8,5537.0,5599.0,5673.7,5731.6,5814.0,5908.5,5930.0,6020.0,5790.0,5820.0,5857.55,5893.49,
户籍人口数:河南:鹤壁市,千人,1516.505969,12566.39328,112.09992539999999,-0.5138460229999999,-1.036028723,0.073919871,1306.8,1649.6,1525.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.8,1324.2,1348.6,1368.5,1424.2,1442.2,1449.2,1463.1,1488.3,1505.0,1510.4,1541.0,1577.4,1597.9,1620.5,1640.7,1602.78,1611.7,1621.1,1630.1,1639.85,1649.6,
户籍人口数:河南:新乡市,千人,5778.47703,119301.4279,345.4003878,-0.308257345,-1.392851346,0.059773602,5192.2,6250.0,5840.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192.2,5246.7,5292.1,5331.8,5403.6,5454.8,5505.4,5567.4,5629.9,5692.0,5765.7,5840.4,5895.7,5972.5,6038.6,6125.3,6170.0,6250.0,6036.7,6068.7,6108.17,6143.9,6173.4
户籍人口数:河南:焦作市,千人,3504.7966899999997,40807.800460000006,202.00940690000002,-0.545011295,-1.131275674,0.057637982000000004,3129.9,3755.1459999999997,3565.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129.9,3166.8,3203.2,3247.5,3306.7,3335.7,3366.3,3401.9,3455.0,3520.3,3551.3,3579.7,3612.5,3648.6,3680.2,3699.5,3657.77,3666.0,3684.9,3706.3,3730.31,3755.15,
户籍人口数:河南:濮阳市,千人,3779.1573590000003,51480.88918,226.8940043,-0.169938493,-1.1711842,0.060038253,3393.2,4166.2,3859.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393.2,3434.0,3473.9,3507.7,3540.1,3562.1,3597.4,3621.3,3674.6,3720.1,3801.1,3864.5,3962.4,4042.2,4098.3,4166.2,3859.3,3879.2,3899.3,3919.0,3944.52,3968.6,3991.6
户籍人口数:河南:许昌市,千人,4632.194004,113539.6823,336.9564992,-1.735248364,4.472342775,0.072742312,3504.5,4982.4,4751.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504.5,4302.7,4334.4,4373.0,4395.9,4423.1,4448.2,4458.8,4506.4,4580.4,4675.4,4751.5,4789.5,4852.1,4896.4,4940.6,4826.3,4849.0,4871.0,4896.0,4926.56,4956.3,4982.4
户籍人口数:河南:漯河市,千人,2667.253838,15125.580430000002,122.98609850000001,-0.31633985800000003,-1.274143623,0.046109634000000004,2440.7,2841.3,2693.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.7,2476.5,2502.4,2530.2,2532.4,2553.0,2574.1,2592.0,2612.5,2616.0,2667.5,2693.5,2728.7,2760.7,2784.7,2763.7,2743.5,2742.0,2770.0,2790.0,2805.94,2825.5,2841.3
户籍人口数:河南:三门峡市,千人,2234.146652,3912.350369,62.54878391,-0.7023214590000001,-0.655285488,0.027996722999999998,2099.5,2308.0,2256.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.5,2126.2,2146.0,2153.8,2170.7,2178.9,2195.1,2209.0,2232.9,2224.8,2250.2,2265.7,2276.9,2295.6,2303.0,2256.2,2261.26,2267.9,2277.9,2285.3,2295.0,2305.51,2308.0
户籍人口数:河南:南阳市,千人,11139.674420000001,400365.1738,632.7441614,-0.080617637,-1.845794739,0.056800956,10327.7,11980.7,11267.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10327.7,10378.8,10419.5,10373.2,10402.9,10414.0,10477.6,10543.8,10655.8,10791.4,11017.8,11267.1,11476.1,11675.1,11580.0,11638.0,11657.03,11709.0,11770.0,11830.0,11884.64,11942.34,11980.7
户籍人口数:河南:商丘市,千人,8712.911379000001,275451.0116,524.8342706,-0.31451698699999997,-1.542274608,0.060236383,7877.1,9426.0,8897.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7877.1,7959.0,8035.6,7998.8,8143.4,8213.5,8310.2,8386.8,8555.9,8757.1,8897.1,9011.1,9108.7,9180.1,9268.4,9341.0,9426.0,9050.0,9090.0,9151.24,9210.1,
户籍人口数:河南:信阳市,千人,8308.025556,185181.925,430.3276949,-0.29855608699999997,-1.669686279,0.051796626,7669.6,8846.3,8452.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7669.6,7729.7,7708.7,7758.0,7805.9,7857.0,7948.5,8037.9,8173.8,8349.6,8452.1,8609.9,8702.2,8766.2,8552.1,8598.3,8648.0,8697.7,8751.74,8805.3,8846.3
户籍人口数:河南:周口市,千人,11369.72632,302406.5732,549.9150599,0.06667898900000001,-0.50259629,0.048366605,10438.4,12385.1,11363.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10438.4,10542.3,10665.7,10746.8,10943.7,11125.1,11304.0,11667.2,11880.8,12067.6,12243.5,12385.1,11256.5,11308.4,11363.5,11419.5,11490.0,11559.8,11616.9
户籍人口数:河南:驻马店市,千人,8663.145013,123810.3583,351.8669611,-0.20593693300000002,-1.4481078969999999,0.040616538,8104.2,9158.654881999999,8691.55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8104.2,8166.2,8211.9,8263.1,8339.9,8393.9,8504.0,8587.9,8651.8,8731.3,8861.0,8920.7,8916.54,8960.0,9010.0,9050.0,9105.52,9158.65,
户籍人口数:湖北:武汉市,千人,7250.374390000001,971431.5311,985.6122621,-0.26402323899999997,-1.246807867,0.135939499,5482.9,8837.3,7317.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5482.9,5583.6,5672.3,5779.0,5869.7,5944.0,6005.9,6083.9,6199.6,6293.4,6417.2,6532.6,6697.5,6770.3,6844.6,6916.9,7000.1,7100.1,7159.4,7239.0,7317.9,7402.0,7491.9,7582.3,7681.0,7811.9,7859.0,8013.6,8188.4,8282.1,8332.4,8355.5,8367.3,8272.4,8217.1,8220.5,8273.1,8292.7,8338.45,8536.5,8837.3
户籍人口数:湖北:黄石市,千人,2346.3296,194151.6019,440.6263745,-1.632872734,1.559099332,0.187793895,1154.5,2709.1,2528.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.5,1380.8,1586.9,1724.1,1887.3,2115.2,2354.6,2478.2,2488.7,2498.3,2508.2,2517.5,2528.0,2543.6,2553.9,2573.1,2585.6,2601.4,2601.4,2615.0,2622.7,2651.4,2679.7,2699.04,2709.1,
户籍人口数:湖北:十堰市,千人,3360.4963789999997,41860.735089999995,204.5989616,-2.138794301,3.57611944,0.060883554000000006,2743.2,3532.2,3417.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.2,2836.3,2911.9,3045.1,3268.0,3381.9,3406.9,3417.3,3401.4,3411.5,3408.2,3372.6,3386.6,3406.4,3417.8,3436.8,3465.0,3488.6,3510.3,3532.2,3464.5,3483.6,3459.5,3466.9,3469.7,3459.4,3475.2,3461.6,3466.0
