"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
固定资产投资:安徽:巢湖市,百万人民币,19251.71583,342038354,18494.27895,1.250745052,0.760449289,0.960656136,3172.43,60342.89,12856.36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.43,3922.97,3950.27,3663.53,9276.51,12002.00,13710.72,16248.66,25648.64,34678.68,44403.29,60342.89,,,,,,,,
固定资产投资:安徽:六安市,百万人民币,43425.46421,1702709216,41263.89724,0.646999303,-1.141517003,0.950223515,2397.83,119998.89,25652.36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.83,2484.57,3010.38,3517.15,6607.79,8698.56,11642.12,17369.06,20128.06,25652.36,35515.24,51791.02,55811.07,68724.11,84503.93,100381.53,99350.00,107500.15,119998.89,
固定资产投资:安徽:亳州市,百万人民币,33169.81389,1050060541,32404.63765,1.013265337,-0.014727235,0.976931549,2131.07,106721.45,21308.885,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562.58,2131.07,2157.60,5447.09,6776.56,8054.04,11103.00,14488.95,18111.19,24506.58,34361.60,33147.87,43028.57,54149.25,65089.85,76730.00,87489.40,106721.45,
固定资产投资:安徽:池州市,百万人民币,27034.825,572083011.3,23918.25686,0.572204017,-1.060778168,0.88472024,913.16,71458.55,21842.4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.16,1629.83,2087.77,3633.63,5166.74,7560.84,9104.21,13985.45,17938.95,25745.85,35687.87,28980.00,37473.83,46147.56,53803.92,60050.00,65258.69,71458.55,
固定资产投资:安徽:宣城市,百万人民币,58365.30278,2679009725,51759.15112,0.596682258,-0.948546381,0.886813717,2906.83,158053,50883.585,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906.83,3663.17,4982.09,7472.75,11045.97,13453.79,19229.32,29267.75,41687.67,60079.50,73044.32,63561.39,80534.21,97818.56,114011.95,128336.40,141426.78,158053.00,
固定资产投资:福建:福州市,百万人民币,181654.0827,36321621694,190582.3226,0.92416521,-0.595857628,1.049149679,9989.71,582338.5682,86689.665,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.71,20930.34,23297.39,22183.36,10875.40,20776.32,30135.62,42572.11,52663.18,60325.95,73234.12,100145.21,124890.30,164671.77,231743.79,272028.27,323477.72,383422.00,438861.68,489391.00,518436.01,582338.57,
固定资产投资:福建:厦门市,百万人民币,83173.96123,4972645461,70516.98704,0.805000339,-0.33942551,0.847825281,7925.36,238146.1871,77210.715,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7925.36,15339.54,18606.06,19246.01,10631.27,18425.12,24845.07,24511.80,30465.31,40161.75,66209.84,92770.14,92832.40,88211.59,100998.50,112628.00,132298.46,133726.00,156215.77,189652.00,215980.97,238146.19,
固定资产投资:福建:莆田市,百万人民币,55827.57591,4998465065,70699.82365,1.324400275,0.538261269,1.266396087,2071.55,227464.9699,20305.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.55,3653.26,4479.85,5504.74,4741.71,3278.06,3355.17,5937.28,7956.81,11541.34,16518.45,24092.55,29958.18,36270.46,49651.96,72519.00,90071.35,116454.00,142368.19,176510.00,193807.79,227464.97,
固定资产投资:福建:三明市,百万人民币,67359.63086,6054676307,77811.80056,1.117520484,0.11289506,1.15516964,2182.26,249849.749,30221.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.26,3524.32,2661.33,3315.49,3408.76,4227.52,4590.81,10052.34,13229.41,16784.68,24128.93,36314.07,51246.99,67826.06,84781.11,92303.31,109286.16,133413.00,160308.31,194305.00,214172.27,249849.75,
固定资产投资:福建:泉州市,百万人民币,120790.5644,17218773907,131220.3258,1.136410265,-0.020379542,1.086345829,9331.47,412380.4769,59479.875,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9336.09,11534.27,14500.49,19900.00,9331.47,22431.61,15560.26,27847.77,35879.36,42911.22,49448.74,69511.01,85845.55,97646.77,125080.91,157502.00,196342.12,244351.00,287432.68,347818.00,374800.62,412380.48,
固定资产投资:福建:漳州市,百万人民币,84710.60308,10500810682,102473.4633,1.290087527,0.451827722,1.209688747,3937.16,332809.9879,28323.875,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3937.16,7732.13,10532.29,11985.50,6880.92,11806.34,9878.99,14084.67,16387.73,19521.81,23943.52,32704.23,44139.92,57920.55,83710.65,111571.00,144408.50,171326.00,208185.69,257373.00,282792.68,332809.99,
固定资产投资:福建:南平市,百万人民币,56550.47698,4190676232,64735.43259,1.137967919,-0.052722222,1.144737163,3091.2,199014.9981,25769.27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3586.60,4636.03,4948.30,5203.31,3091.20,5689.98,5990.34,9666.44,12912.39,15834.76,21590.10,29948.44,39625.82,50202.95,62201.50,69008.00,87502.87,118659.00,145106.79,180251.00,169439.68,199015.00,
固定资产投资:福建:龙岩市,百万人民币,61695.20855,6124852649,78261.43781,1.343299351,0.613344486,1.268517275,3028.39,251913.4881,20674.145,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028.39,3549.16,4651.94,5320.93,3769.37,5431.90,5008.51,7451.28,9177.70,12365.11,16485.09,24863.20,32233.15,43396.87,58295.42,77865.00,97425.88,126992.00,155845.04,193421.00,218804.16,251913.49,
固定资产投资:福建:宁德市,百万人民币,47620.04434,2241172583,47341.02431,0.848019757,-0.944520553,0.994140702,1915.09,128832,26207.565,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.09,4451.95,4038.04,7406.55,10186.68,13554.18,15789.90,18130.94,23699.66,28715.47,37170.92,46520.00,61372.28,91002.00,113118.30,128832.00,122514.83,128742.00,
固定资产投资:江西:南昌市,百万人民币,145185.2859,26241732262,161993.0007,1.030769369,-0.12133588,1.115767343,3535.06,511518.41,73145.73,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535.06,5828.00,6735.44,7121.39,4334.60,6895.08,10916.25,23500.44,35150.39,52559.46,64301.98,81989.48,109884.84,147931.51,195160.16,200266.00,239302.88,289686.49,343425.14,400007.00,454026.29,511518.41,
固定资产投资:江西:景德镇市,百万人民币,27029.14773,819315330.6,28623.68478,0.842067066,-0.591647177,1.058993242,894.71,88932.57,10979.915,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.71,932.82,921.91,1113.46,1416.83,1765.66,2867.96,5462.15,10263.16,10793.00,9410.07,11166.83,22991.71,33055.33,43959.05,39446.64,45669.08,53871.75,62254.13,69088.00,78364.43,88932.57,
固定资产投资:江西:萍乡市,百万人民币,39780.08136,1849323491,43003.76136,0.798387128,-0.702976944,1.081037542,559.72,131189.56,17705.64,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.72,1086.00,1300.00,868.45,1097.01,1828.84,2248.83,5483.06,9590.47,12597.38,14478.14,20933.14,35333.16,50743.06,66775.36,57729.17,69040.01,82710.74,90609.22,102674.00,116286.47,131189.56,
固定资产投资:江西:九江市,百万人民币,73687.69818,7446190102,86291.30954,1.152578593,0.115003065,1.171040916,2793.74,273095.87,30671.635,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3236.20,2897.65,2793.74,2996.23,4248.79,5094.51,7680.48,13616.07,15500.00,21350.00,25513.00,35830.27,45498.51,65895.57,87745.99,100654.34,120632.92,150777.51,181221.62,211992.00,242858.09,273095.87,
固定资产投资:江西:新余市,百万人民币,34548.07455,1305781913,36135.60451,0.536810892,-1.367120011,1.04595133,521.56,103503.62,12975,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.97,1242.61,521.56,650.34,866.00,1560.65,2198.26,5196.00,6800.00,8840.00,10250.00,15700.00,35932.42,50997.84,65831.43,62638.00,67041.15,70403.81,74819.48,82260.00,92131.50,103503.62,
固定资产投资:江西:鹰潭市,百万人民币,19075.99955,477134444,21843.40733,1.016857981,-0.226356179,1.145072754,363.97,67850.74,8406.825,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.97,434.71,476.19,542.57,498.35,911.41,1034.87,3089.00,4391.50,6014.50,7310.24,9503.41,12801.03,18571.43,26000.00,27686.23,32799.48,39396.86,46423.15,53156.00,60416.35,67850.74,
固定资产投资:江西:赣州市,百万人民币,75003.51526,6337666876,79609.46474,1.051617072,-0.101815377,1.061409781,2135.77,251047.51,37285.57,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.77,2492.86,4389.62,8292.33,15549.00,15800.00,18600.00,22302.40,26797.58,37285.57,52992.99,78100.00,81955.00,103590.54,133086.76,160876.85,189221.00,220551.01,251047.51,
固定资产投资:江西:吉安市,百万人民币,64368.48722,3945026112,62809.44286,0.776261281,-0.599769051,0.975779385,2224.23,193771.2,49969.6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.79,2224.23,3631.90,7500.00,9576.49,12200.00,15000.00,19926.90,41015.81,58923.39,76485.79,73923.46,88590.57,106462.88,127064.14,148695.00,171016.22,193771.20,
固定资产投资:江西:宜春市,百万人民币,67225.42389,4420302415,66485.35489,0.86937777,-0.47141705,0.988991233,1048.15,206039.78,43790.01,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.15,2753.72,3143.99,8502.34,11993.68,16682.08,20273.35,25903.58,36535.59,51044.43,66593.34,77946.00,92697.85,112457.78,135485.27,158814.00,182142.70,206039.78,
固定资产投资:江西:抚州市,百万人民币,49588.30722,2043398169,45203.96187,0.684175882,-0.738892798,0.911585097,1725.01,140141.09,40911.08,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.01,2414.62,3639.60,6500.00,9154.00,12300.00,15864.00,22605.00,33627.00,48195.16,64739.90,55312.00,66140.52,79409.81,95724.81,109967.00,125130.01,140141.09,
固定资产投资:江西:上饶市,百万人民币,68198.50421,4138717828,64332.8674,0.728523581,-0.652493063,0.943317865,169.15,200420.86,42794.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.15,,,,1104.36,2901.34,3780.45,11000.00,15280.00,22700.00,31831.46,40500.00,42794.40,61237.69,94602.27,82845.93,98750.66,116468.29,134332.52,156023.00,179029.20,200420.86,
固定资产投资:山东:济南市,百万人民币,146798.5695,17786241021,133365.0667,0.846392003,-0.358870883,0.908490233,7817.88,436358.21,108423.455,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9012.34,7817.88,16796.51,21237.02,18619.68,25785.58,40469.16,50488.22,65130.12,85699.98,101676.63,115170.28,141532.92,165536.68,198743.61,193433.89,218607.57,263833.00,306344.25,349842.00,397433.00,436358.21,
固定资产投资:山东:青岛市,百万人民币,252909.6618,64105523585,253190.6862,0.921679248,-0.41876912,1.001111165,7904.03,777709.02,156052.65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16105.62,7904.03,19427.11,22058.91,24268.20,29347.28,36836.23,73937.66,102542.04,145658.08,148568.94,163536.36,201900.98,245888.89,302247.85,350253.82,415391.46,502790.00,576603.08,655567.00,745470.00,777709.02,
固定资产投资:山东:淄博市,百万人民币,105661.8977,10855622829,104190.3202,0.882048194,-0.509550762,0.98607277,4861.02,313508.47,66313.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4861.02,5316.56,9109.45,8689.50,8939.54,10246.95,13514.82,36590.92,53095.36,67944.70,61514.57,64683.10,80796.59,100960.16,129092.48,149922.00,174332.63,207846.00,240458.93,273158.00,309980.00,313508.47,
固定资产投资:山东:枣庄市,百万人民币,60371.06,3793052283,61587.76082,0.879692794,-0.60587526,1.02015371,2823.82,179752.15,36815.535,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5693.69,2823.82,3820.02,3372.93,4929.52,4933.25,6487.90,13609.61,21999.23,32059.83,34106.69,39524.38,49947.98,57979.50,72017.76,82377.41,104461.77,123821.00,143000.88,162593.00,178851.00,179752.15,
固定资产投资:山东:东营市,百万人民币,107961.3682,10054731794,100273.2855,0.753990175,-0.926671034,0.928788577,9265.32,308468,65423.225,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9265.32,10907.85,12644.42,13396.33,19743.90,21074.42,19700.17,31860.32,44057.33,60572.80,60986.10,69860.35,87380.64,109559.16,134897.74,157442.00,196299.83,233213.00,270820.22,308468.00,247255.00,255745.20,
固定资产投资:山东:烟台市,百万人民币,197065.2632,32305633830,179737.6806,0.656037919,-0.67359517,0.912071857,4062.72,559424.27,159898.655,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562.92,4062.72,8917.24,10026.96,11049.56,18804.39,27420.67,73718.98,108505.11,146038.27,159118.32,160678.99,196170.99,222217.47,270585.91,288380.01,304392.02,353819.00,410105.99,466714.00,529722.00,559424.27,
固定资产投资:山东:潍坊市,百万人民币,174727.9627,29570666297,171961.2349,0.744257851,-0.775400777,0.984165512,4549.07,511253,113933.275,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013.46,4549.07,8821.35,7637.74,7812.48,10875.88,14271.19,51709.41,82513.67,110044.75,104322.05,117821.80,152339.65,185876.61,230420.67,260317.00,301293.00,342995.00,396908.37,451670.00,511253.00,485549.03,
固定资产投资:山东:济宁市,百万人民币,110433.4973,12636584491,112412.5638,0.954150446,-0.37249824,1.017920889,6764.15,347352.54,65176.39,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8671.86,6864.08,6764.15,8605.66,9504.72,11382.89,14162.34,35600.00,50740.00,66721.50,49326.54,63631.28,81568.87,108462.83,143621.69,139165.53,180974.45,225600.00,253818.01,289101.00,327897.00,347352.54,
固定资产投资:山东:泰安市,百万人民币,99078.75136,10304330968,101510.2506,0.821490023,-0.693057193,1.024541076,366.23,299249.13,57954.13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.23,3775.45,4750.68,4148.77,5911.54,7394.90,10809.21,25985.00,35718.77,49859.10,51308.26,64600.00,80937.57,103193.29,127046.45,147369.90,177448.43,198178.00,229895.85,261824.00,289962.00,299249.13,
固定资产投资:山东:威海市,百万人民币,100735.7968,9347900665,96684.54202,0.804551274,-0.521179101,0.959783365,3201.14,294189.43,72367.44,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672.69,3201.14,3801.52,5020.17,6749.88,7898.04,13118.38,37057.13,53048.63,66390.33,69696.07,75038.81,92614.33,116553.55,116817.88,134160.00,159545.00,192371.00,222936.55,254372.00,287935.00,294189.43,
固定资产投资:山东:日照市,百万人民币,54932.565,3140631484,56041.33728,0.800749942,-0.692980514,1.020184244,1671.67,169118.76,28567.29,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634.14,1671.67,1974.21,4108.26,4569.92,5409.34,6152.61,13124.18,15300.23,23543.67,23508.65,33590.91,51843.11,63185.69,77535.59,88068.91,92237.76,106905.00,123474.82,140781.00,159778.00,169118.76,
固定资产投资:山东:莱芜市,百万人民币,24316.06682,510927470.7,22603.7048,0.73042443,-0.925734548,0.929578989,1306.59,66814.06,15287.16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.02,1306.59,3589.26,2776.59,3729.97,2892.00,5146.31,7666.71,10359.71,12934.98,14042.11,16532.21,20745.78,26055.00,32135.97,35010.11,44105.77,47263.00,54543.32,61907.00,63567.00,66814.06,
固定资产投资:山东:临沂市,百万人民币,119902.5868,15370493504,123977.7944,0.958868994,-0.400032612,1.033987654,4113.17,376571.78,70022.665,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9263.51,4113.17,6726.72,9830.06,9813.47,11724.51,14258.15,35924.60,50384.99,70337.39,53034.34,69707.94,89750.18,115050.56,140827.64,160862.00,201665.90,243160.00,282599.00,321919.00,360332.00,376571.78,
固定资产投资:山东:德州市,百万人民币,88313.10545,7290351662,85383.55615,0.865151902,-0.438982759,0.966827695,2776.76,264100.63,59340.23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776.76,2889.52,3953.18,6529.76,11260.28,10114.94,12734.99,32388.62,42929.73,58251.20,56688.57,60429.26,73198.10,92692.09,114058.90,115365.88,140161.67,168661.00,196134.24,223791.00,253778.00,264100.63,
固定资产投资:山东:聊城市,百万人民币,82575.19,6760197948,82220.42294,0.89217974,-0.543207958,0.995703709,3475.11,247013.87,46970.185,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.11,4069.49,4081.78,4984.42,8684.39,20093.11,26738.00,34027.72,35177.33,41418.67,52521.70,70003.86,88767.80,104110.93,126074.49,151109.00,183313.13,210082.00,235757.00,247013.87,
固定资产投资:山东:滨州市,百万人民币,90156.36667,5446392002,73799.67481,0.609685217,-0.995510642,0.81857419,5221.56,218791.11,65105.04,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5221.56,5452.00,7735.58,19800.00,30998.25,49500.00,49687.39,48178.67,57869.41,72340.67,88611.83,101069.49,126273.42,151718.00,174886.22,199024.00,215657.00,218791.11,
固定资产投资:山东:菏泽市,百万人民币,55430.57167,1559907800,39495.66811,0.486283643,-0.544447731,0.712525001,3276.62,132355.78,51453.76,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276.62,3472.16,4831.03,16200.00,24983.20,37591.15,50041.92,52865.60,38062.62,47541.35,58285.71,55228.80,68711.00,81077.00,94070.35,107335.00,121821.00,132355.78,
固定资产投资:河南:郑州市,百万人民币,224342.7641,59271760121,243457.9227,1.046643133,-0.138422367,1.085205149,12243.71,757344,119965.195,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19013.96,12243.71,12925.37,14566.24,14775.13,17879.47,21739.23,50230.00,61329.56,82000.00,103199.17,136731.22,177274.09,228908.10,275697.63,290004.00,356122.11,448929.00,525964.82,628800.00,699864.00,757344.00,
固定资产投资:河南:开封市,百万人民币,45466.30364,2893511135,53791.36673,1.149850293,0.050808713,1.183104023,1854.5,166818,19329.065,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.66,1854.50,2091.16,2111.13,2426.13,2843.07,3172.77,6110.44,8335.92,12885.60,16629.13,22029.00,30307.10,40622.48,50657.75,58479.47,73821.00,97908.00,113563.37,132452.00,152663.00,166818.00,
固定资产投资:河南:洛阳市,百万人民币,132342.5219,20413588228,142876.129,1.014880205,-0.092524258,1.079593519,7033.76,456641,73122.23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7033.76,9823.02,9611.07,9097.59,8339.31,8162.24,9920.81,19510.58,33026.60,48007.17,62074.70,84169.76,110552.98,144728.12,176879.91,186054.40,210905.00,256923.80,298109.66,353696.00,408268.00,456641.00,
固定资产投资:河南:平顶山市,百万人民币,58211.33909,4076674009,63848.83718,0.947951554,-0.478830667,1.09684536,2801.21,194517,31901.6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801.21,4172.52,4187.55,3515.91,3508.65,3886.52,4114.45,7838.44,11364.04,19038.43,27270.70,36532.50,42114.33,57773.66,71293.61,81516.61,100499.14,126200.42,144916.77,160314.00,173273.00,194517.00,
固定资产投资:河南:安阳市,百万人民币,67218.49,5371857624,73292.95754,0.980542304,-0.255216132,1.090368997,2470.57,228129,36988.695,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.90,3410.86,3142.98,2899.50,2470.57,4724.86,5691.79,10403.25,15368.88,23079.28,31023.47,42953.92,56653.74,74063.99,89468.68,89240.00,108053.35,136888.00,157257.76,183098.00,207487.00,228129.00,
固定资产投资:河南:鹤壁市,百万人民币,25560.29409,806296936.5,28395.36822,1.032627887,-0.060861509,1.110917117,1060.81,90171,13555.61,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.40,1097.30,1509.12,1060.81,1198.70,1477.25,1974.07,3345.45,4905.40,7553.66,10932.92,16178.30,20618.67,28693.34,35627.02,33951.30,41567.47,49843.00,58850.29,69243.00,80906.00,90171.00,
固定资产投资:河南:新乡市,百万人民币,77036.35273,5820081445,76289.45828,0.614105317,-1.110438324,0.990304649,2390.73,221053,50354.37,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.59,2390.73,3597.70,2821.63,3836.45,4482.38,6872.59,15109.84,21821.87,31960.56,42515.74,58193.00,76742.60,101831.29,121126.43,112952.36,127172.00,160246.00,184193.00,192721.00,200686.00,221053.00,
固定资产投资:河南:焦作市,百万人民币,71263.47395,5906159574,76851.54243,1.001123964,-0.103118435,1.078414203,2178.47,245377,42187.045,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023.56,3548.27,3924.84,2178.47,3556.11,4615.02,5498.21,10621.89,18333.81,26865.40,35240.50,49133.59,63010.79,80359.97,97081.90,91432.00,112021.48,140824.20,162353.42,187995.00,219801.00,245377.00,
固定资产投资:河南:濮阳市,百万人民币,47438.92091,2761389720,52548.92692,1.190763575,0.241843193,1.107717585,4116.04,170360,21802.78,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492.75,4116.04,4456.99,4379.61,5732.68,6666.88,7484.66,9962.39,13091.48,15330.51,18369.56,25236.00,33458.74,43456.19,53222.25,59002.00,73896.23,96507.00,111578.30,130528.00,152328.00,170360.00,
固定资产投资:河南:许昌市,百万人民币,69521.05556,6251799460,79068.32147,1.135125159,0.156993362,1.137329128,2717.48,253180,34545.065,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.04,2717.48,3253.48,3808.41,4852.42,4911.20,4727.70,10501.69,16268.71,23939.53,29368.13,39722.00,52474.04,67837.18,82936.04,89703.97,111147.00,141555.53,163722.67,193108.00,226379.00,253180.00,
固定资产投资:河南:漯河市,百万人民币,33249.91,1353298120,36787.20049,1.136201872,0.133741188,1.106384964,1548.55,118529,16312.465,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.55,3675.87,4399.35,3012.44,3287.84,3249.79,3489.72,5993.40,7133.92,10424.97,13869.93,18755.00,24619.00,32398.76,40395.37,42579.00,52678.53,67233.00,77329.58,90853.00,106042.00,118529.00,
固定资产投资:河南:三门峡市,百万人民币,55510.9,3911238519,62539.89542,1.086060318,-0.029188588,1.126623698,3498.89,197689,26021.13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636.63,3498.89,3675.83,3560.11,4350.71,4557.81,4430.57,7604.89,10921.21,17924.41,22905.08,29137.18,40277.77,55330.56,67749.02,74958.00,92554.42,112532.00,132756.71,153877.00,177312.00,197689.00,
固定资产投资:河南:南阳市,百万人民币,108496.0782,13832597181,117612.0622,1.042032472,-0.065115723,1.084021323,5561.22,373321,60703.195,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5780.74,6127.22,7095.97,5561.22,6675.56,8893.56,10364.15,20781.08,26717.08,41299.70,51443.31,69963.08,89583.84,115317.55,138943.30,138546.00,172111.00,219028.00,248691.36,291120.00,339549.00,373321.00,
固定资产投资:河南:商丘市,百万人民币,67472.48381,4912350792,70088.16442,0.982972077,-0.19204493,1.038766627,2800.88,223314,40073,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.88,3808.39,4522.55,5244.51,6672.92,7647.49,12191.92,15835.44,23213.33,30090.09,40073.00,53036.25,69317.44,84566.16,82735.13,100551.00,131072.00,149388.66,171725.00,199116.00,223314.00,
固定资产投资:河南:信阳市,百万人民币,82101.651,6229381998,78926.43409,0.786558065,-0.659397185,0.961325785,3996.06,241504,58204.535,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6895.86,3996.06,5532.80,6828.08,7427.71,13940.12,18444.63,28105.31,37226.23,50443.00,65966.07,85814.43,103145.51,98050.00,119751.74,152486.00,172317.47,202388.00,221770.00,241504.00,
固定资产投资:河南:周口市,百万人民币,73327.03722,4256438327,65241.38508,0.747446939,-0.615429422,0.88973164,3768.14,204729,61052.425,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768.14,4721.48,5940.12,11460.00,15586.26,22183.42,29328.98,40026.00,53045.64,69059.21,81370.17,74915.00,93122.00,126142.58,137543.67,160730.00,186215.00,204729.00,
固定资产投资:河南:驻马店市,百万人民币,63701.68444,3629603940,60246.1944,0.851034518,-0.422022258,0.945755123,2976.76,189713,49405.54,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976.76,3524.42,4032.57,8662.53,10803.68,16740.70,21646.14,29869.25,42581.69,56229.39,66837.51,66252.00,81757.93,109313.98,121441.77,144976.00,169271.00,189713.00,
固定资产投资:湖北:武汉市,百万人民币,284224.8473,75039172597,273932.7885,0.775584656,-0.993087398,0.963789025,28976.5,781720.74,152903.61,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28976.50,40817.97,42042.50,43124.56,46192.65,50844.00,57048.00,64506.42,82220.09,105518.08,132528.27,173278.95,222291.19,300110.45,375292.03,426323.69,503124.88,600195.55,700285.00,772526.00,703979.12,781720.74,
