"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
人口数:河南:安阳市:户籍,千人,5535.006226,106361.9246,326.1317595,-0.153614427,-1.523218761,0.058921661,5042.8,6020,5568,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042.80,5076.60,5087.30,5125.10,5186.60,5219.70,5254.20,5331.40,5399.80,5471.80,5537.00,5599.00,5673.70,5731.60,5814.00,5908.50,5930.00,6020.00,5790.00,5820.00,5857.55,5893.49,
人口数:河南:安阳市:常住,千人,5146.558333,2185.868106,46.7532684,0.105536522,-1.232350861,0.009084375,5083,5216,5142,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186.20,5214.00,5216.00,5171.00,5150.00,5083.00,5090.00,5090.00,5120.00,5134.00,5128.50,5176.00
人口数:河南:鹤壁市:户籍,千人,1516.505969,12566.39328,112.0999254,-0.513846023,-1.036028723,0.073919871,1306.8,1649.6,1525.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.80,1324.20,1348.60,1368.50,1424.20,1442.20,1449.20,1463.10,1488.30,1505.00,1510.40,1541.00,1577.40,1597.90,1620.50,1640.70,1602.78,1611.70,1621.10,1630.10,1639.85,1649.60,
人口数:河南:鹤壁市:常住,千人,1551.7,6634.792,81.45423255,-1.079064778,-0.818070364,0.052493544,1419,1621.3,1588,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.00,1425.50,1436.60,1572.00,1579.90,1588.00,1609.00,1597.60,1606.00,1613.80,1621.30,
人口数:河南:新乡市:户籍,千人,5778.47703,119301.4279,345.4003878,-0.308257345,-1.392851346,0.059773602,5192.2,6250,5840.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192.20,5246.70,5292.10,5331.80,5403.60,5454.80,5505.40,5567.40,5629.90,5692.00,5765.70,5840.40,5895.70,5972.50,6038.60,6125.30,6170.00,6250.00,6036.70,6068.70,6108.17,6143.90,6173.40
人口数:河南:新乡市:常住,千人,5646.673333,9327.609238,96.57954876,-0.111186362,-1.47785195,0.017103796,5513.2,5794.1,5668.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.30,5572.00,5546.50,5516.30,5513.20,5526.80,5711.00,5659.40,5668.50,5675.00,5708.00,5721.00,5743.00,5769.00,5794.10
人口数:河南:焦作市:户籍,千人,3504.79669,40807.80046,202.0094069,-0.545011295,-1.131275674,0.057637982,3129.9,3755.146,3565.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129.90,3166.80,3203.20,3247.50,3306.70,3335.70,3366.30,3401.90,3455.00,3520.30,3551.30,3579.70,3612.50,3648.60,3680.20,3699.50,3657.77,3666.00,3684.90,3706.30,3730.31,3755.15,
人口数:河南:焦作市:常住,千人,3528.13,1852.422333,43.03977618,-1.478968722,4.221275063,0.012199034,3423.9,3590.7,3530.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423.90,3543.00,3527.00,3520.00,3514.10,3522.50,3534.00,3546.00,3560.10,3590.70
人口数:河南:濮阳市:户籍,千人,3779.157359,51480.88918,226.8940043,-0.169938493,-1.1711842,0.060038253,3393.2,4166.2,3859.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393.20,3434.00,3473.90,3507.70,3540.10,3562.10,3597.40,3621.30,3674.60,3720.10,3801.10,3864.50,3962.40,4042.20,4098.30,4166.20,3859.30,3879.20,3899.30,3919.00,3944.52,3968.60,3991.60
人口数:河南:濮阳市:常住,千人,3574.723077,2410.996923,49.10190346,-0.583001938,-1.057168681,0.013735862,3492.7,3639.3,3597.6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.60,3492.70,3498.70,3518.00,3600.00,3560.00,3597.60,3584.00,3601.00,3610.00,3627.10,3639.30,3609.40
人口数:河南:许昌市:户籍,千人,4632.194004,113539.6823,336.9564992,-1.735248364,4.472342775,0.072742312,3504.5,4982.4,4751.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504.50,4302.70,4334.40,4373.00,4395.90,4423.10,4448.20,4458.80,4506.40,4580.40,4675.40,4751.50,4789.50,4852.10,4896.40,4940.60,4826.30,4849.00,4871.00,4896.00,4926.56,4956.30,4982.40
人口数:河南:许昌市:常住,千人,4330.275,2644.243864,51.42221177,1.205046825,0.260334115,0.011875045,4279,4437.4,4311.45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279.00,4288.60,,4312.90,4310.00,4296.00,4296.00,4297.00,4315.00,4342.00,4380.50,4408.90,4437.40
人口数:河南:漯河市:户籍,千人,2667.253838,15125.58043,122.9860985,-0.316339858,-1.274143623,0.046109634,2440.7,2841.3,2693.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.70,2476.50,2502.40,2530.20,2532.40,2553.00,2574.10,2592.00,2612.50,2616.00,2667.50,2693.50,2728.70,2760.70,2784.70,2763.70,2743.50,2742.00,2770.00,2790.00,2805.94,2825.50,2841.30
人口数:河南:漯河市:常住,千人,2565.515385,4442.88641,66.65498039,0.012167502,-1.337819241,0.025981127,2469,2665.3,2558,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.50,2469.00,2480.50,2497.10,2548.00,2550.00,2558.00,2575.00,2601.00,2625.00,2635.00,2650.30,2665.30
人口数:河南:三门峡市:户籍,千人,2234.146652,3912.350369,62.54878391,-0.702321459,-0.655285488,0.027996723,2099.5,2308,2256.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.50,2126.20,2146.00,2153.80,2170.70,2178.90,2195.10,2209.00,2232.90,2224.80,2250.20,2265.70,2276.90,2295.60,2303.00,2256.20,2261.26,2267.90,2277.90,2285.30,2295.00,2305.51,2308.00
人口数:河南:三门峡市:常住,千人,2244.406545,267.2458313,16.34765522,0.487690992,-0.34390685,0.007283732,2219.6,2272.9,2241.1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.60,2229.60,2233.87,2241.00,2232.00,2241.10,2247.10,2246.50,2256.10,2268.70,2272.90
人口数:河南:南阳市:户籍,千人,11139.67442,400365.1738,632.7441614,-0.080617637,-1.845794739,0.056800956,10327.7,11980.7,11267.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10327.70,10378.80,10419.50,10373.20,10402.90,10414.00,10477.60,10543.80,10655.80,10791.40,11017.80,11267.10,11476.10,11675.10,11580.00,11638.00,11657.03,11709.00,11770.00,11830.00,11884.64,11942.34,11980.70
人口数:河南:南阳市:常住,千人,10073.69,8514.209889,92.27247633,1.013181546,1.264916193,0.009159749,9954.4,10272,10059.45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9954.40,,,10272.00,10129.00,10149.00,10090.00,9990.00,10020.00,10068.70,10050.20,10013.60
人口数:河南:商丘市:户籍,千人,8712.911379,275451.0116,524.8342706,-0.314516987,-1.542274608,0.060236383,7877.1,9426,8897.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7877.10,7959.00,8035.60,7998.80,8143.40,8213.50,8310.20,8386.80,8555.90,8757.10,8897.10,9011.10,9108.70,9180.10,9268.40,9341.00,9426.00,9050.00,9090.00,9151.24,9210.10,
人口数:河南:商丘市:常住,千人,7306.055556,1389.640278,37.2778792,0.410527731,-1.210737175,0.005102326,7258,7364,7298.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7354.00,7364.00,7322.00,7277.00,7258.00,7273.90,7281.70,7298.60,7325.30
人口数:河南:信阳市:户籍,千人,8308.025556,185181.925,430.3276949,-0.298556087,-1.669686279,0.051796626,7669.6,8846.3,8452.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7669.60,7729.70,7708.70,7758.00,7805.90,7857.00,7948.50,8037.90,8173.80,8349.60,8452.10,8609.90,8702.20,8766.20,8552.10,8598.30,8648.00,8697.70,8751.74,8805.30,8846.30
人口数:河南:信阳市:常住,千人,6373.85,62919.31808,250.8372342,-0.219522756,-0.632984323,0.039354116,5963.5,6792.8,6404,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5997.70,5963.50,,6631.00,,6686.00,6792.80,6101.00,6107.70,6397.80,6377.10,6408.00,6400.00,6443.60,6453.60,6474.10
人口数:河南:周口市:户籍,千人,11369.72632,302406.5732,549.9150599,0.066678989,-0.50259629,0.048366605,10438.4,12385.1,11363.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10438.40,10542.30,10665.70,10746.80,10943.70,11125.10,11304.00,11667.20,11880.80,12067.60,12243.50,12385.10,11256.50,11308.40,11363.50,11419.50,11490.00,11559.80,11616.90
人口数:河南:周口市:常住,千人,9169.492308,307766.5691,554.7671305,0.900980333,-1.314254566,0.060501401,8677.8,10039.5,8820.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9935.90,9901.30,9970.00,10039.50,8939.00,8952.00,8806.90,8784.00,8804.90,8809.20,8820.70,8762.20,8677.80
人口数:河南:驻马店市:户籍,千人,8663.145013,123810.3583,351.8669611,-0.205936933,-1.448107897,0.040616538,8104.2,9158.654882,8691.55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8104.20,8166.20,8211.90,8263.10,8339.90,8393.90,8504.00,8587.90,8651.80,8731.30,8861.00,8920.70,8916.54,8960.00,9010.00,9050.00,9105.52,9158.65,
人口数:河南:驻马店市:常住,千人,7080.055556,64497.35278,253.9632902,2.243228566,5.285985938,0.03587024,6895,7702.6,6985.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7702.60,7226.00,7084.80,6936.70,6895.00,6930.00,6960.00,6985.40,7000.00,
人口数:湖北:武汉市:户籍,千人,7250.37439,971431.5311,985.6122621,-0.264023239,-1.246807867,0.135939499,5482.9,8837.3,7317.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5482.90,5583.60,5672.30,5779.00,5869.70,5944.00,6005.90,6083.90,6199.60,6293.40,6417.20,6532.60,6697.50,6770.30,6844.60,6916.90,7000.10,7100.10,7159.40,7239.00,7317.90,7402.00,7491.90,7582.30,7681.00,7811.90,7859.00,8013.60,8188.40,8282.10,8332.40,8355.50,8367.30,8272.40,8217.10,8220.50,8273.10,8292.70,8338.45,8536.50,8837.30
人口数:湖北:武汉市:常住,千人,7962.065659,2715673.032,1647.929923,0.346562003,-0.968248069,0.206972662,5551,11081,7774,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5551.00,5630.80,5711.80,5794.00,5877.40,5996.80,6118.60,6242.80,6369.60,6499.00,6631.00,6765.70,6903.10,7006.40,7111.30,7217.70,7325.60,7435.30,7546.50,7659.40,7774.00,7890.30,8048.10,8138.00,8237.00,8368.00,8454.30,8580.00,8750.00,8910.00,8970.00,9100.00,9785.39,10020.00,10120.00,10220.00,10338.00,10607.70,10766.20,10892.90,11081.00
人口数:湖北:黄石市:户籍,千人,2346.3296,194151.6019,440.6263745,-1.632872734,1.559099332,0.187793895,1154.5,2709.1,2528,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.50,1380.80,1586.90,1724.10,1887.30,2115.20,2354.60,2478.20,2488.70,2498.30,2508.20,2517.50,2528.00,2543.60,2553.90,2573.10,2585.60,2601.40,2601.40,2615.00,2622.70,2651.40,2679.70,2699.04,2709.10,
人口数:湖北:黄石市:常住,千人,2224.676923,137902.701,371.3525293,-1.785207285,2.213455157,0.166924251,1154.5,2470.7,2404.25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.50,1380.80,1586.90,1724.10,1887.30,1973.50,2153.60,2349.50,2359.30,2368.40,2377.70,2386.90,2399.00,2409.50,2419.00,2422.00,2426.10,2429.30,2434.60,2440.70,2445.00,2449.20,2458.00,2465.50,2470.50,2470.70
人口数:湖北:十堰市:户籍,千人,3360.496379,41860.73509,204.5989616,-2.138794301,3.57611944,0.060883554,2743.2,3532.2,3417.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.20,2836.30,2911.90,3045.10,3268.00,3381.90,3406.90,3417.30,3401.40,3411.50,3408.20,3372.60,3386.60,3406.40,3417.80,3436.80,3465.00,3488.60,3510.30,3532.20,3464.50,3483.60,3459.50,3466.90,3469.70,3459.40,3475.20,3461.60,3466.00
人口数:湖北:十堰市:常住,千人,3307.174611,5727.592344,75.6808585,0.177696487,-1.87242012,0.022883841,3220.6,3418,3298.9215,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220.60,3228.10,3235.80,3244.90,3257.00,3237.00,3228.00,3235.00,3241.00,3340.84,3348.10,3356.80,3367.00,3373.00,3383.00,3409.00,3418.00,3406.00
人口数:湖北:宜昌市:户籍,千人,3576.104321,388333.882,623.1644101,-1.620104045,1.351748732,0.174257895,1973.7,4014.6,3918.7,53,1973.70,2020.30,2057.10,2081.20,,,2201.80,,2339.30,,,,,2472.90,,,2673.10,,,,,3031.40,,,,,3317.40,3360.10,3405.70,3435.30,3477.30,3499.50,3531.40,3574.80,3592.90,3616.30,3637.30,3697.10,3737.40,3784.80,3832.30,3862.00,3893.40,3921.00,3949.30,3963.40,3983.90,3991.20,3996.70,3991.00,3993.10,3974.90,3975.10,3972.70,3968.90,3985.20,3987.80,4002.30,4014.60,4008.30,4013.70,3985.50,3988.40,3989.70,4000.80,4004.00,3981.80,3943.13,3922.60,3918.70
人口数:湖北:宜昌市:常住,千人,4083.560462,1552.713256,39.40448269,0.009911211,-1.612815364,0.009649541,4030,4135.9,4088.3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4036.00,4030.00,4039.00,4045.50,4059.69,4068.50,4088.30,4098.30,4104.50,4115.00,4130.00,4135.60,4135.90
人口数:湖北:襄阳市:户籍,千人,5823.818318,11142.49166,105.5580014,-0.550988069,-0.212749651,0.018125222,5575.2,5955,5804,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5575.20,5646.90,5716.00,5770.30,5725.60,5759.60,5773.80,5785.40,5787.70,5772.20,5788.00,5820.00,5843.80,5888.80,5910.70,5936.00,5940.00,5951.00,5955.00,5915.80,5942.50,5919.70,
人口数:湖北:襄阳市:常住,千人,5594.011889,3343.652122,57.8243212,-0.383713021,-0.998020826,0.010336825,5500.307,5669,5600,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.31,5527.20,5551.40,5591.20,5600.00,5614.00,5639.00,5654.00,5669.00
人口数:湖北:鄂州市:户籍,千人,1063.159273,1081.837292,32.89129507,-0.072752569,-1.313093973,0.030937317,1006.6,1111.904,1066.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.60,1013.70,1031.70,1038.60,1022.70,1030.30,1036.40,1043.30,1053.20,1043.20,1064.40,1070.10,1068.20,1072.40,1084.60,1094.30,1093.60,1097.90,1101.80,1102.90,1111.90,1107.70,
人口数:湖北:鄂州市:常住,千人,1061.377778,112.2819444,10.59631749,0.683466819,-1.015221759,0.009983549,1049.5,1077.7,1058.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.50,1051.00,1053.50,1057.00,1058.80,1059.50,1068.50,1076.90,1077.70
人口数:湖北:荆门市:户籍,千人,2337.195714,400718.7097,633.0234669,-0.540906489,-1.141807939,0.270847436,1162,3023.1,2456.5,70,1162.00,1186.90,1198.60,1220.10,1268.70,1293.90,1302.70,1323.20,1361.20,1449.40,1450.50,1493.40,1511.30,1561.20,1596.30,1649.70,1702.90,1760.00,1823.30,1919.30,1975.70,2042.90,2121.90,2165.70,2198.70,2231.30,2244.10,2274.90,2303.90,2326.90,2351.90,2382.50,2419.60,2428.50,2447.60,2465.40,2491.70,2503.00,2531.00,2572.50,2668.00,2715.20,2741.50,2759.80,2840.10,2838.80,2866.30,2821.50,2927.70,2963.30,3000.60,2987.50,2990.10,3005.30,3006.00,2984.00,2910.70,2948.90,2985.70,3001.10,3010.50,3004.00,3019.00,3023.10,3007.80,3002.90,2990.90,2996.40,2944.20,2928.50
人口数:湖北:荆门市:常住,千人,2861.794053,892.5633387,29.87579855,-0.093376191,-1.446157562,0.010439535,2810.8,2901.5,2853,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810.80,2819.20,2827.60,2836.00,2844.50,2853.00,2838.00,2839.00,2845.00,2850.30,2873.69,2879.90,2885.20,2887.20,2889.10,2896.30,2901.30,2901.50,2896.50
人口数:湖北:孝感市:户籍,千人,5305.565217,85120.64419,291.7544245,1.473605204,0.994935077,0.054990263,4995.6,5977.2,5250.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5809.30,5873.30,5918.50,5977.20,4995.60,5053.20,5063.00,5089.10,5072.00,5060.10,5146.50,5167.60,5250.60,5287.30,5310.50,5289.10,5269.40,5274.30,5257.20,5264.80,5232.10,5191.90,5175.40
人口数:湖北:孝感市:常住,千人,4852.612737,16053.29102,126.7015825,-0.147872458,-0.986544835,0.026109972,4665,5051.6,4861.3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4992.60,5018.10,5034.50,5051.60,4905.00,4703.00,4666.00,4665.00,4676.00,4683.70,4814.54,4824.90,4833.10,4853.00,4861.30,4878.00,4904.30,4915.00,4920.00
人口数:湖北:荆州市:户籍,千人,6489.933333,9063.311333,95.20142506,0.078447652,-0.940246775,0.014669091,6303.9,6632.6,6471,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6303.90,6363.70,6421.00,6432.20,6454.50,6475.20,6478.00,6401.10,6413.00,6471.00,6517.70,6585.00,6620.50,6581.70,6627.40,6632.60,6610.10,6584.50,6431.90,6463.50,6420.10,
人口数:湖北:荆州市:常住,千人,5705.525875,1022.994499,31.98428519,-0.953039495,1.726391148,0.005605844,5641.7,5744.2,5704.95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691.71,5704.00,5719.40,5739.40,5744.20,5705.90,5697.90,5641.70,
人口数:湖北:黄冈市:户籍,千人,7329.211348,13759.15474,117.2994235,-0.477105875,-0.173457838,0.016004372,7048.8,7501.5,7309.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7048.80,7139.00,7222.50,7300.60,7267.00,7227.30,7240.00,7247.00,7263.40,7263.00,7289.40,7309.80,7351.40,7396.10,7424.10,7462.50,7481.80,7501.50,7414.30,7444.20,7468.70,7403.06,7406.40
人口数:湖北:黄冈市:常住,千人,6525.8045,123170.1958,350.9561167,1.088577656,0.33180735,0.053779747,6162.072,7262.1,6335.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7241.60,7262.10,6734.00,6756.40,6667.00,6675.00,6675.00,6162.07,6210.40,6231.90,6251.90,6262.50,6291.00,6321.00,6341.00,6330.00
人口数:湖北:咸宁市:户籍,千人,2890.935,11412.10555,106.8274569,0.128736326,-1.621742955,0.036952563,2762.5,3051.4,2894.2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.50,2772.10,2776.20,2778.40,2783.20,2769.80,2767.20,2817.60,2860.80,2882.10,2906.30,2909.60,2952.50,2978.90,3005.00,2965.00,3004.10,3035.90,3040.10,3051.40
人口数:湖北:咸宁市:常住,千人,2502.11525,692.8164089,26.32140591,-0.033352224,-1.110239925,0.010519662,2462.583,2543.3,2506.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.00,2512.00,2516.30,2462.58,2467.90,2475.00,2485.00,2489.20,2507.00,2526.00,2535.10,2543.30
人口数:湖北:随州市:户籍,千人,2505.818842,48723.97757,220.7350846,-4.24905885,18.31981629,0.088089003,1601.3,2594,2569,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.30,,,,2567.40,2570.60,2572.20,2574.40,2577.20,2526.80,2516.30,2542.30,2561.10,2577.70,2579.10,2594.00,2569.00,2576.00,2571.00,2509.70,2521.46,2503.00,
人口数:湖北:随州市:常住,千人,2196.971429,468.0252747,21.63389181,0.245247589,0.3092766,0.009847143,2159.8,2243,2200.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.00,2212.00,2199.00,2204.00,2208.10,2159.80,2169.90,2178.10,2180.10,2183.80,2190.80,2201.80,2210.50,2216.70
人口数:湖南:长沙市:户籍,千人,6297.568182,178146.5632,422.0741205,0.126190117,-1.092955677,0.067021763,5675.3,7090,6341.8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5675.30,5719.10,5768.80,5824.70,5860.00,5870.90,5954.60,6017.60,6103.80,6209.20,6310.00,6373.60,6451.40,6515.90,6524.00,6566.00,6606.00,6628.00,6714.00,6803.60,6960.00,7090.00,
人口数:湖南:长沙市:常住,千人,6965.776471,354053.4894,595.0239402,0.52954939,-0.750500794,0.08542105,6268.8,8154.7,7041,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6268.80,6283.40,6290.00,6393.00,6465.00,6529.20,6585.60,6642.20,7041.00,7090.70,7146.60,7221.40,7311.50,7431.80,7645.20,7918.10,8154.70
人口数:湖南:株洲市:户籍,千人,3816.57619,17674.2169,132.9444128,0.555345308,-1.205231957,0.034833423,3654.3,4040,3769,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654.30,3656.50,3678.80,3700.90,3720.00,3721.00,3730.30,3736.00,3709.30,3722.30,3769.00,3803.40,3830.40,3828.00,3902.70,3932.00,3958.00,3996.00,,4029.20,4040.00,4030.00,
人口数:湖南:株洲市:常住,千人,3826.65625,26403.87596,162.4926951,-0.213640915,-1.576494212,0.042463363,3580,4021.5,3868.9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.00,3580.00,3651.00,3674.00,3696.00,3710.00,3734.00,3857.00,3880.80,3906.60,3934.50,3961.00,4001.00,4016.30,4021.50,4020.80
人口数:湖南:湘潭市:户籍,千人,2859.477273,3956.688506,62.90221384,-0.285944332,-1.364128178,0.021997802,2752.1,2952.6,2884.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.10,2761.80,2773.60,2785.40,2796.10,2804.70,2811.70,2820.30,2828.20,2841.00,2916.40,2927.00,2939.90,2952.60,2889.80,2903.00,2918.00,2899.00,2915.00,2892.90,2900.00,2880.00,
人口数:湖南:湘潭市:常住,千人,2809.888889,1521.948611,39.01215979,-0.119316282,-1.181355498,0.01388388,2752,2865,2813,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.00,2764.50,2781.00,2799.60,2813.00,2823.70,2837.80,2852.40,2865.00
人口数:湖南:衡阳市:户籍,千人,7431.768182,179928.2899,424.1795491,0.35408749,-1.660602461,0.057076531,6865.5,8002,7276.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6865.50,6924.20,6973.30,7021.20,7070.10,7089.30,7096.60,7139.00,7189.50,7226.10,7265.00,7288.80,7311.40,7398.00,7916.20,7966.00,8002.00,7859.00,7915.00,7992.70,7990.00,8000.00,
人口数:湖南:衡阳市:常住,千人,7110.375,54221.01477,232.8540633,-1.148045672,-0.455326072,0.032748493,6700,7320.5,7201.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.00,,6740.00,6763.70,7148.00,7166.00,7198.30,7250.00,7303.40,7320.50,7285.90,7205.30,7243.40
人口数:湖南:邵阳市:户籍,千人,7649.582609,185809.7251,431.056522,0.314781726,-1.534545562,0.056350332,7066.1,8300.8,7496,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066.10,7110.40,7172.80,7211.40,7260.00,7268.50,7285.50,7323.50,7397.00,7440.00,7463.90,7496.00,7540.90,7641.40,7939.70,7975.20,8013.40,8083.00,8189.80,8213.70,8300.80,8264.60,8282.80
人口数:湖南:邵阳市:常住,千人,7031.055067,73568.17406,271.234537,-0.207688468,-1.75506174,0.038576648,6650,7375.4,7107.2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.00,6697.00,6717.00,6739.00,6741.50,6823.40,7071.83,7107.20,7170.00,7200.40,7219.40,7261.70,7321.50,7375.40,7370.50
人口数:湖南:岳阳市:户籍,千人,5425.709091,49515.39896,222.5205585,-0.08677906,-1.528974681,0.041012254,5052.9,5730,5408.2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5052.90,5103.50,5151.70,5192.20,5230.00,5236.50,5255.40,5278.30,5293.50,5318.20,5387.00,5429.40,5515.10,5586.80,5656.20,5692.00,5730.00,5600.00,5633.00,5643.90,5710.00,5670.00,
人口数:湖南:岳阳市:常住,千人,5567.48,28129.07956,167.7172608,-1.014153825,1.994660673,0.030124448,5195.6,5797.1,5577.05,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.60,5476.00,5485.30,5523.10,5559.00,5595.10,5629.20,5681.10,5733.30,5797.10
