"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
国内生产总值:福建:南平市,十亿人民币,61.54208346,2699.853639,51.96011585,0.960113351,-0.322524131,0.84430219,1.434,179.2513,37.059375,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,12.76,15.71,18.81,20.62,20.89,21.49,22.28,24.09,25.50,28.26,32.17,34.80,39.32,46.66,55.91,62.17,72.87,89.43,99.51,110.58,123.26,133.95,145.77,162.61,179.25
国内生产总值:福建:龙岩市,十亿人民币,82.7708525,5254.91141,72.49076776,0.814734052,-0.650757362,0.875800666,1.171,239.32951,50.17223,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,,15.09,17.01,18.95,20.78,22.67,23.43,25.79,29.44,34.92,38.56,45.00,55.34,67.28,82.49,99.09,124.22,135.68,147.99,162.12,173.85,189.57,216.75,239.33
国内生产总值:福建:宁德市,十亿人民币,79.1382135,3570.327581,59.75221821,0.625095453,-0.969567081,0.755036228,0.398,194.27951,57.747725,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,,,,,,,,,21.87,23.62,24.41,26.99,30.90,34.36,38.40,45.75,54.27,61.23,73.86,93.01,107.51,123.87,137.61,148.74,162.31,179.39,194.28
国内生产总值:江西:南昌市,十亿人民币,174.8817096,26881.36744,163.9553825,0.891351925,-0.513169841,0.937521613,7.255,527.467,109.57999,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26,,,17.91,24.01,30.10,36.00,38.00,39.98,43.51,48.56,55.24,64.10,77.05,100.77,118.39,138.99,166.01,183.75,220.01,268.89,300.05,333.60,366.80,400.00,440.17,500.32,527.47
国内生产总值:江西:景德镇市,十亿人民币,33.96958115,896.8637263,29.94768315,0.690602681,-1.137051612,0.881602956,2.145,87.825,20.89372,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,4.27,5.41,6.48,7.35,8.13,8.76,9.53,10.43,11.62,14.07,16.51,19.31,22.48,26.19,32.20,36.40,46.15,56.47,62.83,68.03,73.82,77.21,84.96,87.83,84.66
国内生产总值:江西:萍乡市,十亿人民币,39.45309227,1298.790189,36.03873179,0.708141659,-1.074368293,0.913457722,1.624,107.05,24.679655,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,,,4.05,5.40,6.52,7.45,8.40,9.20,9.95,10.85,12.04,14.29,17.26,22.81,26.55,31.63,38.76,42.15,52.04,65.82,73.31,79.83,86.50,91.24,100.18,107.05,100.91
国内生产总值:江西:九江市,十亿人民币,83.34218769,6411.689177,80.07302403,1.012521317,-0.209422358,0.960774204,4.686,270.019,46.75681,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69,,,11.07,14.31,17.01,19.28,17.05,19.19,21.31,23.26,26.34,30.68,35.68,42.89,50.62,59.26,70.06,83.14,103.21,125.64,142.01,160.17,178.00,190.27,210.41,241.36,270.02
国内生产总值:江西:新余市,十亿人民币,40.23693808,1552.42873,39.4008722,0.624446129,-1.347845434,0.979221434,1.637,110.851,19.57951,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,4.25,4.91,5.01,5.22,5.66,6.00,6.49,7.30,9.00,10.91,13.40,17.73,21.43,28.08,40.23,48.42,63.12,77.92,83.03,84.51,90.03,94.68,103.62,110.85,102.73
国内生产总值:江西:鹰潭市,十亿人民币,26.79500731,728.9464529,26.99900837,0.87727332,-0.674952055,1.007613398,1.148,81.898,13.33681,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,2.48,3.16,3.58,3.95,3.89,4.20,5.39,5.88,6.57,7.97,9.64,12.35,14.32,22.02,25.66,25.68,34.49,42.76,48.22,55.35,60.70,63.93,71.35,80.08,81.90
国内生产总值:江西:赣州市,十亿人民币,106.7362381,6929.778524,83.2452913,0.687515301,-0.688911538,0.77991592,0.734,280.724,83.48486,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,25.05,26.62,28.46,30.92,34.51,39.80,50.01,58.27,70.20,83.48,94.06,111.97,133.60,150.85,167.33,184.36,197.39,220.72,252.40,280.72
国内生产总值:江西:吉安市,十亿人民币,71.2458195,3021.895657,54.97177146,0.547784533,-1.076072031,0.771578906,0.564,174.223,54.455665,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,15.59,16.49,18.00,20.67,24.29,30.31,35.18,40.60,50.50,58.41,72.05,87.91,100.63,112.39,124.21,132.85,146.70,163.35,174.22
国内生产总值:江西:宜春市,十亿人民币,87.536145,4616.568924,67.94533776,0.572315195,-1.013707821,0.77619751,0.979,218.085,65.76215,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,18.56,20.41,22.14,24.95,28.95,37.22,43.97,50.89,61.50,70.02,87.00,107.80,124.76,138.71,152.30,162.10,178.20,202.19,218.09
国内生产总值:江西:抚州市,十亿人民币,62.60981175,1920.012328,43.81794527,0.454541739,-1.249911128,0.699857483,12.5142,138.24,50.29103,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.51,13.56,14.92,16.84,20.42,26.20,31.36,36.79,43.40,50.29,63.00,74.25,82.50,94.06,103.68,110.51,121.58,135.46,138.24
国内生产总值:江西:上饶市,十亿人民币,89.1476485,4787.922114,69.19481277,0.552114425,-1.025394308,0.776182142,0.309,221.278,67.842055,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,17.34,19.09,21.85,25.28,30.11,38.81,45.14,52.81,62.83,72.85,90.10,111.06,126.54,140.13,155.02,165.08,181.78,205.55,221.28
国内生产总值:山东:济南市,十亿人民币,288.6350442,56483.98017,237.6635861,0.705415655,-0.829167031,0.823405165,14.28,785.656,203.084855,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.28,,,36.20,48.15,61.19,73.17,82.12,88.13,95.22,106.62,120.08,136.53,161.89,187.66,218.51,256.28,301.74,335.14,391.05,440.63,480.37,523.02,577.06,610.02,658.63,715.16,785.66
国内生产总值:山东:青岛市,十亿人民币,424.8071913,138966.201,372.7817069,0.730963525,-0.820089091,0.877531536,19.744,1200.152,295.11986,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74,,,52.08,64.20,71.02,79.77,88.84,99.28,115.01,131.61,151.82,178.04,216.38,269.58,320.66,378.65,443.62,485.39,566.62,661.56,730.21,800.66,869.21,930.01,1018.47,1102.41,1200.15
国内生产总值:山东:淄博市,十亿人民币,204.0585408,25947.90716,161.0835409,0.53307074,-1.211987138,0.789398671,12.547,506.835,153.8055,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55,,,33.30,40.45,46.90,49.88,53.60,56.80,64.22,70.21,78.00,100.34,123.10,143.10,164.52,194.50,231.68,244.53,286.68,328.02,355.72,380.12,402.98,413.02,447.34,477.14,506.84
国内生产总值:山东:枣庄市,十亿人民币,95.77778733,6328.506888,79.55191317,0.534466149,-1.275447307,0.830588338,5.568,240.238,69.665,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,13.04,16.96,20.40,21.41,23.37,22.71,24.88,27.68,31.39,38.32,50.33,63.34,76.00,92.56,109.28,119.60,136.20,156.17,170.29,183.06,198.01,203.10,215.94,230.37,240.24
国内生产总值:山东:东营市,十亿人民币,164.9423635,18767.15928,136.9932819,0.452110611,-1.36043133,0.830552436,7.511,415.247,130.8225,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51,,,18.80,22.93,25.91,30.02,31.57,33.08,46.51,50.15,54.03,69.61,89.25,116.61,145.03,166.48,205.26,205.90,235.99,267.64,300.07,325.02,343.05,345.06,356.34,381.44,415.25
国内生产总值:山东:烟台市,十亿人民币,304.9194712,62780.88554,250.5611413,0.582976996,-1.137734828,0.821728899,15.211,783.258,220.91052,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.21,,,44.80,57.57,65.03,72.50,74.00,80.07,87.96,97.95,111.50,131.60,163.09,201.25,240.58,288.00,343.42,370.18,435.85,490.68,528.14,561.39,600.21,644.61,704.73,734.35,783.26
国内生产总值:山东:潍坊市,十亿人民币,237.2751569,37951.05042,194.8102934,0.716004467,-0.944153678,0.821031144,16.343,615.678,159.603,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34,,,41.91,53.00,63.00,71.80,77.40,64.73,71.46,80.20,89.50,103.00,124.64,147.12,172.09,205.60,249.18,270.72,309.09,354.18,401.24,442.07,478.60,517.05,564.05,585.49,615.68
国内生产总值:山东:济宁市,十亿人民币,189.7824277,23893.68864,154.5758346,0.642333718,-1.001608322,0.81448971,10.758,493.058,136.114195,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76,,,26.44,36.82,43.22,48.06,51.55,53.00,57.84,65.00,74.35,88.26,110.22,126.62,145.61,173.60,212.22,223.81,254.28,289.67,318.94,350.15,380.01,401.31,435.88,463.68,493.06
国内生产总值:山东:泰安市,十亿人民币,143.2108141,14977.96406,122.3844927,0.618028712,-1.179662081,0.854575777,9.705,365.153,93.692,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71,,,18.46,20.52,26.04,31.35,34.43,35.63,39.64,44.80,51.52,60.41,73.21,85.57,101.82,122.61,151.33,171.57,205.17,230.43,254.70,279.07,300.22,315.84,336.46,357.84,365.15
国内生产总值:山东:威海市,十亿人民币,150.9091767,12165.75527,110.2984826,0.572292057,-0.94228431,0.730893144,9.281,364.148,126.91485,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,,,28.24,33.67,40.71,47.76,53.07,50.08,56.09,62.71,70.35,83.60,100.88,116.98,136.85,158.35,178.03,178.03,194.47,211.10,233.79,254.97,279.03,300.16,329.99,351.29,364.15
国内生产总值:山东:日照市,十亿人民币,76.54063308,4686.021681,68.45452272,0.759436398,-0.823062827,0.894355324,1.946,220.217,46.6185,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,,,9.24,11.45,13.83,15.71,17.50,18.56,20.95,23.42,26.14,31.17,38.78,42.65,50.59,62.96,77.31,86.47,102.51,121.41,135.26,150.02,161.19,167.08,182.82,200.89,220.22
国内生产总值:山东:莱芜市,十亿人民币,38.18495,826.0986227,28.74193144,0.566994171,-0.876670726,0.752703131,6.607,100.565,29.198,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61,6.92,8.43,9.45,10.63,9.91,11.04,12.54,14.19,17.01,22.39,25.63,29.20,36.73,45.58,47.13,54.63,61.19,63.14,65.35,68.76,66.58,71.54,89.50,100.57
国内生产总值:山东:临沂市,十亿人民币,178.2617988,21498.11656,146.6223604,0.633091933,-0.989594726,0.822511392,3.034,471.78,130.832,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,23.43,31.18,37.26,42.68,45.88,50.16,55.46,62.32,70.21,83.46,101.20,121.18,140.49,166.05,195.82,206.91,240.00,277.05,301.28,333.68,356.98,376.32,408.00,433.01,471.78
国内生产总值:山东:德州市,十亿人民币,126.8590512,11648.88588,107.9300045,0.636845467,-1.029648724,0.850786787,1.255,338.03,91.7605,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,16.47,18.44,22.33,26.79,30.53,31.20,36.00,40.74,46.05,55.67,68.69,83.18,100.34,118.08,140.09,147.61,165.78,195.07,223.06,246.06,259.61,275.09,297.99,314.17,338.03
国内生产总值:山东:聊城市,十亿人民币,136.1884627,10982.25945,104.7962759,0.398631491,-1.365089077,0.769494522,1.332,315.215,113.904265,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,23.54,25.37,28.08,31.85,37.55,45.42,57.27,69.31,84.13,102.54,125.27,137.84,162.24,191.94,214.68,236.59,251.64,266.36,286.63,301.35,315.22
国内生产总值:山东:滨州市,十亿人民币,134.372945,8036.377199,89.64584318,0.075871863,-1.541590566,0.667142059,0.877,264.052,129.591155,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,27.00,30.65,34.06,40.65,51.95,66.73,83.37,103.03,123.68,135.50,155.15,181.76,198.77,215.57,227.67,235.53,251.35,260.11,264.05
国内生产总值:山东:菏泽市,十亿人民币,122.7376683,9999.503962,99.99751978,0.52876439,-1.201900234,0.814725595,1.454,307.878,88.955045,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,20.86,22.57,24.98,29.01,36.52,45.09,53.96,68.60,82.18,95.73,122.71,155.65,178.74,205.00,222.22,240.10,258.92,282.58,307.88
国内生产总值:河南:郑州市,十亿人民币,318.86735,95388.51737,308.8503155,0.926482377,-0.410110236,0.968585575,12.266,1014.332,183.703915,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.27,,,29.30,38.99,50.45,57.44,62.03,64.08,73.80,82.82,92.83,110.23,137.79,166.06,201.35,248.67,300.40,330.85,404.09,497.98,554.98,620.18,677.70,731.15,811.40,919.38,1014.33
国内生产总值:河南:开封市,十亿人民币,71.43431004,3936.055725,62.73799268,0.818411469,-0.743105739,0.878261337,4.829,200.223,44.16488,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,,,8.67,12.33,15.50,17.57,18.86,19.92,22.62,25.24,26.99,28.21,34.57,40.80,47.53,55.54,68.94,77.87,92.72,107.24,120.71,136.35,149.21,160.58,175.51,188.75,200.22
国内生产总值:河南:洛阳市,十亿人民币,167.3725342,20705.82054,143.895172,0.642965311,-0.93767859,0.8597299,8.143,464.078,122.30223,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14,,,19.38,24.50,29.28,33.50,36.48,37.75,42.28,46.52,53.50,68.63,90.52,111.24,133.36,159.53,191.96,200.15,232.02,270.28,298.11,314.08,328.46,346.90,382.01,429.02,464.08
国内生产总值:河南:平顶山市,十亿人民币,86.47883677,4545.62145,67.42122403,0.485797188,-1.323693065,0.779626861,7.134,213.523,61.82018,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,,,14.99,18.87,23.72,22.58,23.90,24.95,27.15,29.53,32.15,36.57,46.98,56.10,67.54,82.12,106.77,112.78,131.08,148.46,149.58,155.69,163.72,170.58,182.51,199.47,213.52
国内生产总值:河南:安阳市,十亿人民币,90.51469366,5666.066207,75.27327685,0.621379009,-1.086095751,0.831613894,6.155,239.322,60.17299,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16,,,15.16,18.91,21.35,21.76,22.13,23.13,25.60,27.98,31.26,36.18,46.35,55.75,64.60,80.78,103.61,112.49,131.56,148.66,156.69,168.36,179.18,188.45,202.98,224.99,239.32
国内生产总值:河南:鹤壁市,十亿人民币,31.95335606,787.6299682,28.064746,0.708915506,-0.981590979,0.878303548,1.535,86.19,20.395195,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,4.04,5.48,6.67,7.00,7.32,7.70,8.53,9.48,10.51,12.22,15.63,18.62,22.17,27.44,34.24,36.36,42.91,50.05,54.58,62.21,68.22,71.73,77.18,82.77,86.19
国内生产总值:河南:新乡市,十亿人民币,92.87626587,6140.630425,78.36217471,0.75365158,-0.884917379,0.843726586,6.602,252.655,59.207455,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60,,,15.53,21.03,26.47,24.70,25.61,26.32,28.09,30.87,34.05,37.89,46.15,54.42,64.00,77.97,94.95,99.20,118.99,148.94,161.98,176.61,191.80,197.50,216.70,235.78,252.66
国内生产总值:河南:焦作市,十亿人民币,91.10016464,5723.897328,75.65644274,0.644440496,-1.054642387,0.830475368,6.771,237.15,64.153485,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77,,,16.87,22.81,23.63,24.64,25.08,21.17,22.86,25.67,28.76,34.14,45.57,58.40,69.91,85.60,103.16,107.14,124.59,144.26,155.13,170.74,184.43,192.61,209.51,228.01,237.15
国内生产总值:河南:濮阳市,十亿人民币,61.37089315,2612.435609,51.11199085,0.78607532,-0.739127161,0.832837657,3.993,165.447,42.010925,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,,,9.93,12.25,14.85,16.50,17.06,21.79,20.39,21.95,23.71,26.50,31.74,38.40,45.62,52.61,65.73,66.16,77.54,89.73,98.97,113.05,125.36,132.83,144.96,158.55,165.45
国内生产总值:河南:许昌市,十亿人民币,100.2797191,7744.1887,88.00107215,0.744509682,-0.808873634,0.87755603,4.826,283.062,66.200705,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,,,9.90,12.60,17.07,22.21,24.29,25.92,29.13,32.62,36.28,41.17,51.58,60.55,71.85,85.54,106.21,113.07,131.65,158.87,171.62,190.33,208.72,217.12,237.77,263.29,283.06
国内生产总值:河南:漯河市,十亿人民币,48.19147766,1478.492234,38.45116688,0.602496033,-1.034141822,0.797883127,2.527,123.666,35.12072,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,6.05,8.60,11.00,12.60,13.66,14.69,16.43,18.23,20.08,22.16,27.96,32.21,38.03,43.70,55.03,59.17,68.05,75.17,79.71,86.15,94.12,99.28,108.19,116.50,123.67
国内生产总值:河南:三门峡市,十亿人民币,59.36613577,2585.608965,50.84888362,0.568184978,-1.310492823,0.856530124,2.978,152.812,37.366465,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,7.28,9.27,11.37,13.09,14.48,15.21,16.86,18.12,19.72,22.46,27.47,33.52,41.21,51.85,65.42,70.27,87.44,103.04,112.73,120.47,124.01,125.10,132.59,144.74,152.81
国内生产总值:河南:南阳市,十亿人民币,143.020977,11803.40654,108.6434836,0.562248517,-1.019012301,0.759633209,1.195,356.677,112.824105,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,21.50,30.66,37.54,43.90,46.59,48.49,51.97,57.63,62.51,72.42,89.33,105.34,120.31,137.63,163.64,171.45,195.34,220.23,234.07,249.87,267.56,286.68,311.50,334.53,356.68
国内生产总值:河南:商丘市,十亿人民币,94.98988491,5099.382266,71.40995915,0.59088529,-0.888405358,0.751763824,0.479,238.904,76.56721,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,22.49,24.06,26.02,28.50,31.84,34.27,33.97,45.58,56.08,65.10,76.57,93.14,99.55,114.38,130.84,139.73,153.82,169.76,181.22,198.92,219.56,238.90
国内生产总值:河南:信阳市,十亿人民币,96.66478053,5388.136798,73.40392904,0.572963134,-1.005623464,0.759365807,0.548,238.78,78.290795,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,22.88,23.90,26.11,26.37,31.19,34.71,43.43,50.86,58.83,69.90,86.68,92.90,109.18,125.77,139.73,158.12,175.73,187.77,203.78,219.45,238.78
国内生产总值:河南:周口市,十亿人民币,118.3700558,6474.762819,80.46591091,0.439485877,-1.062734347,0.679782656,0.512,268.722,102.474815,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,34.15,37.34,41.36,40.35,52.20,59.55,67.77,79.85,98.41,106.54,122.83,140.75,157.47,179.07,199.21,208.97,226.39,245.97,268.72
国内生产总值:河南:驻马店市,十亿人民币,101.9959725,5042.575588,71.01109483,0.480055709,-1.01181389,0.696214694,0.62,237.032,85.67501,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,28.01,30.56,33.17,34.57,44.58,50.04,57.19,66.75,81.30,90.05,105.37,124.48,137.35,154.20,169.13,180.71,197.30,217.50,237.03
国内生产总值:湖北:武汉市,十亿人民币,460.8490104,203211.0558,450.7893696,0.995519795,-0.315456136,0.978171504,18.634,1484.729,241.437845,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63,,,48.58,60.69,78.21,91.23,101.59,108.57,120.68,134.78,149.27,166.22,195.60,223.80,259.08,314.19,396.01,462.09,556.59,676.22,800.38,905.13,1006.95,1090.56,1191.26,1341.03,1484.73
国内生产总值:湖北:黄石市,十亿人民币,57.55504269,2428.933061,49.28420701,0.756231485,-0.857883652,0.856296941,2.838,158.733,37.212,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,5.45,7.06,11.53,13.84,16.05,18.00,20.08,22.26,24.55,27.36,31.70,34.32,40.10,46.67,55.66,57.16,69.01,92.60,104.10,114.20,121.86,122.81,130.56,147.94,158.73
国内生产总值:湖北:十堰市,十亿人民币,58.302825,2698.926131,51.95118989,1.002565958,-0.292344376,0.89105785,2.869,174.78,32.239,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,14.24,14.15,15.72,16.54,18.17,16.74,17.85,20.18,23.15,24.23,29.10,30.66,33.82,41.14,48.76,55.10,73.68,85.13,95.57,108.06,120.08,130.01,142.92,163.23,174.78
国内生产总值:湖北:宜昌市,十亿人民币,137.0754096,17843.12496,133.5781605,0.932771218,-0.691571878,0.974486678,2.141,406.418,65.1485,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,15.70,21.71,28.14,33.96,37.76,34.61,37.95,41.03,44.41,49.14,58.87,60.81,69.49,82.09,102.66,127.23,154.73,214.07,250.89,281.81,313.22,338.48,370.94,385.72,406.42
国内生产总值:湖北:襄阳市,十亿人民币,140.8839558,18167.58701,134.7871916,1.031009049,-0.440515127,0.956724922,9.699,430.98,62.33269,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70,,,26.72,33.80,39.92,46.21,48.89,39.16,41.53,45.02,45.66,50.33,55.79,57.15,67.52,78.55,100.25,120.10,153.83,213.22,250.20,281.40,312.93,338.21,369.45,406.49,430.98
国内生产总值:湖北:鄂州市,十亿人民币,32.45769577,891.9461225,29.86546706,0.992698974,-0.350228735,0.920135159,1.569,100.53,15.765,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,,5.29,7.65,10.03,10.08,10.93,9.18,9.06,10.14,11.13,12.57,14.19,14.70,16.83,20.87,26.98,32.37,39.53,49.09,56.04,63.09,68.66,73.00,79.78,90.59,100.53
国内生产总值:湖北:荆门市,十亿人民币,68.79400292,2878.966224,53.65599896,0.879539463,-0.593871562,0.779951692,2.354,184.789,39.977015,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,,,,,24.68,28.88,30.95,22.98,24.82,27.12,29.35,32.75,37.95,31.03,34.87,42.01,52.04,60.01,73.01,94.26,108.53,120.26,131.06,138.85,152.10,166.42,184.79
国内生产总值:湖北:孝感市,十亿人民币,68.44224577,3012.585604,54.88702583,0.957756278,-0.370520376,0.801946593,1.352,191.29,39.272015,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,15.55,21.00,26.07,29.89,33.70,27.25,26.25,28.78,31.41,34.36,38.13,36.02,40.42,48.08,59.31,67.29,80.07,95.82,110.52,123.89,135.47,145.72,157.67,174.22,191.29
国内生产总值:湖北:荆州市,十亿人民币,84.67458682,3533.16565,59.44043783,0.841815772,-0.718852934,0.701986748,27.91174,208.218,57.1805,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.65,32.47,27.91,30.15,33.00,35.91,39.00,43.00,39.30,43.81,51.96,62.40,70.96,83.71,104.31,119.60,133.49,148.05,159.05,172.68,192.22,208.22
国内生产总值:湖北:黄冈市,十亿人民币,81.69167174,3464.159366,58.85710973,0.883112871,-0.681935875,0.720478703,26.84944,203.52,47.374,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,31.59,34.64,30.41,32.03,34.30,36.23,38.72,43.24,34.86,39.12,47.37,60.08,73.02,86.23,104.51,119.29,133.26,145.92,158.92,172.62,192.18,203.52
国内生产总值:湖北:咸宁市,十亿人民币,52.13025952,1784.502477,42.24337199,0.682563726,-0.952343594,0.810342637,0.54,136.242,35.919,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,12.25,13.31,14.48,15.66,17.37,20.50,20.38,23.43,28.67,35.92,40.52,52.03,65.20,77.32,87.21,96.43,103.01,110.79,123.49,136.24
国内生产总值:湖北:随州市,十亿人民币,37.66299458,915.5442874,30.25796238,0.857379172,-0.673899055,0.803387057,6.41298,101.119,23.7975,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41,7.79,10.30,12.16,13.25,,12.01,12.96,14.30,15.69,18.97,19.31,21.83,25.76,31.02,34.19,40.17,51.80,59.01,66.19,72.35,78.53,85.22,93.57,101.12
国内生产总值:湖南:长沙市,十亿人民币,345.5103273,127550.7363,357.1424594,0.89096399,-0.665074532,1.033666525,10.462,1100.341,165.942865,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46,,,25.31,32.04,40.01,48.29,54.29,58.84,65.64,72.81,81.28,92.95,113.39,151.99,179.90,219.03,300.10,374.48,454.71,561.93,639.99,715.31,782.48,851.01,935.69,1021.01,1100.34
国内生产总值:湖南:株洲市,十亿人民币,98.80972923,7715.051687,87.83536695,0.774553367,-0.978302923,0.888934396,6.311,263.15,56.47015,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31,,,13.62,17.60,21.47,23.97,26.32,28.10,29.14,32.27,35.53,38.31,45.25,52.41,60.53,75.13,90.96,102.49,127.55,156.43,176.13,194.94,216.10,233.51,248.85,253.00,263.15
