"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
商品房销售价格:河南:南阳市,人民币/平方米,2260.882047,914221.9208,956.1495285,0.201030869,-1.471190253,0.422909957,913,3773.447774,2059.67424,16,,,,,,,,,,,,,913.00,1162.00,1220.00,1356.00,1424.00,1547.00,2038.00,1943.00,2081.35,2628.31,2735.71,3103.97,3299.01,3402.31,3547.01,3773.45,
商品房销售价格:河南:商丘市,人民币/平方米,2367.190858,1890478.198,1374.946616,0.532811485,-0.566253531,0.58083471,439,5112.601147,1977.803354,16,,,,,,,,,,,,,439.00,561.00,1386.00,1103.00,1459.00,1897.00,1504.00,1850.00,2058.61,2897.17,2834.21,2680.56,3649.52,4272.44,4170.93,5112.60,
商品房销售价格:河南:信阳市,人民币/平方米,2478.280489,1140251.029,1067.825374,0.199149145,-1.753699711,0.430873494,1108,4062.232653,2047.253538,15,,,,,,,,,,,,,1250.00,1108.00,,1260.00,1658.00,1700.00,1681.00,1893.00,2047.25,2696.93,3168.36,3613.46,3649.48,3644.04,3742.46,4062.23,
商品房销售价格:河南:周口市,人民币/平方米,2181.928132,1008796.623,1004.388681,0.216300772,-1.649219804,0.460321615,879,3659.466753,1914,15,,,,,,,,,,,,,,879.00,1006.00,1248.00,1197.00,1284.00,1436.00,1914.00,1842.26,2349.00,2690.39,3048.92,3237.61,3425.96,3511.31,3659.47,
商品房销售价格:河南:驻马店市,人民币/平方米,2058.367307,1023288.338,1011.577154,0.490305131,-1.123810755,0.491446376,816,3972.466179,1662.519262,16,,,,,,,,,,,,,816.00,833.00,1050.00,1286.00,1364.00,1357.00,1420.00,1580.00,1745.04,2305.29,2566.28,2883.37,3100.37,3250.98,3404.08,3972.47,
商品房销售价格:湖北:武汉市,人民币/平方米,5102.810002,9562448.163,3092.320838,0.666490907,-0.506524072,0.606003523,1783,11743.86643,4722.513725,18,,,,,,,,,,1806.00,1783.00,1813.00,1928.00,2072.00,2516.00,3061.77,3689.64,4664.03,4781.00,5329.00,5751.08,7222.15,7344.09,7742.46,,8555.76,10047.73,11743.87,
商品房销售价格:湖北:黄石市,人民币/平方米,2262.281967,1054513.493,1026.895074,0.185065963,-1.590014367,0.453920019,936,3745.858715,2054.5,12,,,,,,,,,,,,,984.00,936.00,1316.00,1552.00,1593.00,1937.00,2172.00,2876.00,3094.15,3305.41,3635.96,3745.86,,,,,
商品房销售价格:湖北:十堰市,人民币/平方米,2610.931757,1674032.836,1293.844208,0.304326554,-1.584020076,0.495548842,1064,4581.891055,2275,13,,,,,,,,,,,,,1064.00,1153.00,1303.00,1426.00,1614.00,,2275.00,2239.00,2651.60,3267.75,3969.82,4149.56,,4247.49,4581.89,,
商品房销售价格:湖北:宜昌市,人民币/平方米,3417.432029,2329174.56,1526.163347,-0.130453582,-1.467473244,0.446581917,1224,5737.231641,3460.997407,16,,,,,,,,,,,,,1224.00,1303.00,1461.00,1698.00,2268.00,2585.00,2999.00,3164.00,3757.99,4414.48,4900.33,4712.36,4353.39,4908.25,5192.87,5737.23,
商品房销售价格:湖北:襄阳市,人民币/平方米,2817.442605,2207303.047,1485.699514,0.06585762,-1.357891015,0.527322016,807,5346.351241,2824.549647,16,,,,,,,,,,,,,854.00,807.00,972.00,1289.00,1541.00,2000.00,2230.00,2589.00,3060.10,3355.40,3697.03,4360.95,4339.63,4159.20,4478.42,5346.35,
商品房销售价格:湖北:鄂州市,人民币/平方米,2620.558446,2346056.82,1531.684308,0.466260152,-0.16144606,0.584487749,552,6024.911032,2739.416409,16,,,,,,,,,,,,,552.00,700.00,934.00,1258.00,1163.00,1852.00,1882.00,2581.00,2897.83,3043.15,3790.15,3416.70,3626.85,4130.22,4077.11,6024.91,
商品房销售价格:湖北:荆门市,人民币/平方米,2402.347668,1255781.079,1120.616383,-0.06663593,-1.653529246,0.466467197,892,4088.337087,2493.325159,16,,,,,,,,,,,,,952.00,914.00,892.00,1395.00,1430.00,1483.00,1854.00,2405.00,2581.65,3045.76,3591.82,3522.79,3427.22,3328.38,3526.60,4088.34,
商品房销售价格:湖北:孝感市,人民币/平方米,1674.864547,726597.7006,852.4070041,0.531770914,-0.798598059,0.508940861,609,3286.926435,1508,12,,,,,,,,,,,,,780.00,609.00,921.00,990.00,1131.00,1367.00,1649.00,2239.00,2010.44,2417.09,2697.91,3286.93,,,,,
商品房销售价格:湖北:荆州市,人民币/平方米,2054.061014,1168456.699,1080.951756,0.48674994,-1.13714768,0.526251045,823,3899.306153,1781.5,12,,,,,,,,,,,,,823.00,860.00,947.00,1167.00,1537.00,1749.00,1814.00,2412.00,2715.66,3153.76,3571.01,3899.31,,,,,
商品房销售价格:湖北:黄冈市,人民币/平方米,2061.155215,1396657.706,1181.802735,0.204119842,-1.749644502,0.573369112,594,3702.071467,1724.676471,16,,,,,,,,,,,,,679.00,594.00,682.00,936.00,1152.00,1180.00,1404.00,1577.00,1872.35,2415.20,3091.52,3142.00,3459.67,3515.89,3575.78,3702.07,
商品房销售价格:湖北:咸宁市,人民币/平方米,1952.277645,1330894.391,1153.643962,0.072555296,-1.752568053,0.590922078,506,3460.6866,1801,15,,,,,,,,,,,,,506.00,566.00,515.00,840.00,979.00,1303.00,1401.00,1801.00,2281.69,2746.03,2905.60,3408.28,,3177.67,3460.69,3393.21,
商品房销售价格:湖北:随州市,人民币/平方米,1719.806362,1067645.725,1033.269435,0.813325611,-0.688139079,0.600805682,657,3678.637703,1406,12,,,,,,,,,,,,,657.00,747.00,833.00,929.00,956.00,1360.00,1452.00,1730.00,2330.76,2789.19,3175.09,3678.64,,,,,
商品房销售价格:湖南:长沙市,人民币/平方米,3963.989816,4074745.377,2018.599856,0.386591294,-1.466158485,0.50923437,1714,7687.59,3304.743661,19,,,,,,,,,,1714.00,1925.00,1820.00,1802.00,2040.00,2039.00,2313.73,2644.15,3304.74,3288.00,3648.00,4418.08,5879.79,6100.87,6304.38,6114.54,5866.41,6405.52,7687.59,
商品房销售价格:湖南:株洲市,人民币/平方米,2924.601371,1715651.553,1309.828826,0.011157048,-1.647948665,0.447865763,1064,4914.46,2768.89,16,,,,,,,,,,,,,1171.00,1064.00,1695.00,1458.00,1905.00,2047.00,2175.00,2551.00,2986.78,3748.87,4076.18,4220.60,4236.43,4378.19,4166.11,4914.46,
商品房销售价格:湖南:湘潭市,人民币/平方米,2621.734837,1718986.917,1311.101414,0.069891529,-1.507372538,0.500089252,880,4794.51,2597.01,16,,,,,,,,,,,,,880.00,1023.00,1002.00,1192.00,1491.00,1795.00,2005.00,2332.00,2862.02,3348.92,3377.06,3780.25,3989.72,4042.78,4032.50,4794.51,
商品房销售价格:湖南:衡阳市,人民币/平方米,2353.763658,1261467.751,1123.150814,0.103573744,-1.729441795,0.477172298,940,4076.98,2276.225,16,,,,,,,,,,,,,1085.00,940.00,1093.00,1138.00,1252.00,1440.00,1750.00,2153.00,2399.45,2923.69,3307.15,3265.43,3649.99,3555.49,3631.04,4076.98,
商品房销售价格:湖南:邵阳市,人民币/平方米,2060.986119,1007551.058,1003.768429,0.408887632,-1.148316348,0.487033085,753,3996.2,1792.605,16,,,,,,,,,,,,,753.00,977.00,985.00,1255.00,1222.00,1275.00,1453.00,1710.00,1875.21,2366.12,2810.75,2990.28,2967.28,3055.78,3284.16,3996.20,
商品房销售价格:湖南:岳阳市,人民币/平方米,2452.332973,1713565.925,1309.032439,0.33754472,-1.084830088,0.533790661,869,4977.11,2348.65,16,,,,,,,,,,,,,869.00,915.00,975.00,1157.00,1162.00,1565.00,2093.00,1849.00,2604.30,2915.72,3323.28,3267.73,3616.33,3918.35,4029.50,4977.11,
商品房销售价格:湖南:常德市,人民币/平方米,2733.472283,2008505.211,1417.217418,0.389895844,-1.5228629,0.518467821,959,5007.01,2135.345,16,,,,,,,,,,,,,1310.00,1178.00,959.00,1357.00,1860.00,1681.00,1915.00,2022.00,2248.69,3044.88,3503.56,4053.49,4350.24,4653.11,4592.57,5007.01,
商品房销售价格:湖南:张家界市,人民币/平方米,2568.008018,1406937.397,1186.143919,0.366356046,-1.209223335,0.461892607,879,4587.28,2296.19,16,,,,,,,,,,,,,879.00,1402.00,1513.00,1336.00,1515.00,1828.00,1914.00,2002.00,2590.38,2864.53,3189.90,3429.68,4587.28,3643.88,3975.18,4418.30,
商品房销售价格:湖南:益阳市,人民币/平方米,2208.563793,1315565.281,1146.980942,-0.048994554,-1.40947728,0.519333399,481,3992.59,2286.59,15,,,,,,,,,,,,,758.00,481.00,,977.00,948.00,1262.00,1672.00,1919.00,2286.59,2689.51,3018.15,3134.18,3012.67,3267.04,3710.73,3992.59,
商品房销售价格:湖南:郴州市,人民币/平方米,2332.705124,1170764.905,1082.018902,0.370673462,-1.397047203,0.46384727,1119,4284.5,1959.705,16,,,,,,,,,,,,,1132.00,1225.00,1160.00,1119.00,1296.00,1764.00,1742.00,1740.00,2155.41,2703.69,2970.99,3490.09,3429.00,3440.18,3671.42,4284.50,
商品房销售价格:湖南:永州市,人民币/平方米,2009.537793,941757.6946,970.4420099,0.517275336,-1.080967107,0.482918019,857,3789.04,1761.89,15,,,,,,,,,,,,,857.00,,872.00,1103.00,1268.00,1360.00,1208.00,1416.00,1761.89,2094.45,2414.27,2511.19,2948.74,3089.49,3449.99,3789.04,
商品房销售价格:湖南:怀化市,人民币/平方米,2123.738633,1177177.239,1084.97799,0.534962507,-1.209984522,0.510881129,863,4003.37,1765.02,16,,,,,,,,,,,,,942.00,863.00,1066.00,1080.00,1286.00,1481.00,1374.00,1640.00,1890.04,2285.51,2562.40,2937.69,3162.56,3614.67,3791.58,4003.37,
商品房销售价格:湖南:娄底市,人民币/平方米,2177.868126,1066433.975,1032.682902,0.223034555,-1.015771905,0.474171456,611,4019.9,2010.7,16,,,,,,,,,,,,,952.00,611.00,1058.00,1051.00,2010.00,1431.00,1755.00,1898.00,2011.40,2222.36,3224.86,3073.48,2941.09,2919.77,3667.03,4019.90,
商品房销售价格:广东:广州市,人民币/平方米,9564.930039,23732595.51,4871.611182,0.264780002,-1.528661566,0.509320106,4200,17633.4239,9123,19,,,,,,,,,,4304.00,4294.00,4262.00,4200.00,4211.00,4537.00,5366.08,6547.92,8673.07,9123.00,9351.00,11920.79,12103.52,13162.67,15329.58,15718.67,14612.34,16383.61,17633.42,
商品房销售价格:广东:韶关市,人民币/平方米,3112.361404,1966822.582,1402.43452,-0.081295778,-1.626636485,0.450601436,1192,5242.53873,3238.888889,15,,,,,,,,,,,,,,1192.00,1302.00,1383.00,1592.00,2031.00,2349.00,2630.00,3238.89,3713.28,4480.48,4430.44,4236.01,4354.94,4509.85,5242.54,
商品房销售价格:广东:深圳市,人民币/平方米,17389.98136,171571707.4,13098.53837,1.233855595,0.807094713,0.753223255,5503,47935.76322,14049.69139,19,,,,,,,,,,5503.00,5718.00,5818.00,5802.00,6256.00,6756.00,7582.27,9385.34,14049.69,12665.00,14615.00,19169.89,21350.13,19589.82,24401.93,24723.39,33942.16,45146.26,47935.76,
商品房销售价格:广东:珠海市,人民币/平方米,9272.668573,31172240.27,5583.21057,0.739035404,0.093092887,0.602114755,1885,21454.23187,8884.016266,16,,,,,,,,,,,,,1885.00,3101.00,3284.00,4488.00,4753.00,6447.00,6987.00,7407.00,10361.03,11495.15,10687.33,11471.53,11697.69,14232.24,18611.50,21454.23,
商品房销售价格:广东:汕头市,人民币/平方米,4724.182089,6501003.638,2549.706579,0.467471795,-0.807349834,0.539713866,1107,9845.96935,3962.304094,16,,,,,,,,,,,,,1107.00,1972.00,2199.00,2215.00,3002.00,3250.00,3493.00,3648.00,4276.61,5179.76,6038.82,7304.27,6780.18,7371.75,7903.57,9845.97,
商品房销售价格:广东:佛山市,人民币/平方米,6316.398312,8610898.331,2934.433221,-0.294112211,-1.016836727,0.464573809,923,10974.4931,6900.614342,16,,,,,,,,,,,,,923.00,2592.00,2895.00,3386.00,3863.00,5280.00,5385.00,6256.00,7545.23,8039.29,8056.32,9061.63,8861.91,8412.88,9530.62,10974.49,
商品房销售价格:广东:江门市,人民币/平方米,4030.516614,4015692.017,2003.919164,-0.082555583,-1.510131034,0.497186678,1121,7262.438582,4209.091503,16,,,,,,,,,,,,,1121.00,1522.00,1525.00,1912.00,2052.00,3011.00,3181.00,3734.00,4684.18,5339.88,5515.23,5958.63,5949.93,5685.25,6034.72,7262.44,
商品房销售价格:广东:湛江市,人民币/平方米,4046.759358,3401661.649,1844.359414,0.027986165,-1.390267012,0.455762068,1542,7226.427605,4191.503709,15,,,,,,,,,,,,,,1542.00,1670.00,1978.00,2072.00,2565.00,2715.00,3740.00,4191.50,5046.43,5196.45,5457.06,5700.33,5545.43,6055.77,7226.43,
商品房销售价格:广东:茂名市,人民币/平方米,3028.330864,2673017.402,1634.936513,0.424506824,-1.099023546,0.539880412,893,6145.636559,2586.190045,16,,,,,,,,,,,,,893.00,1168.00,1392.00,1681.00,1586.00,1944.00,1998.00,2376.00,2796.38,3868.50,3770.61,4333.58,4499.59,4714.79,5286.21,6145.64,
商品房销售价格:广东:肇庆市,人民币/平方米,3777.202837,1982029.381,1407.845653,-0.1396521,-1.349683233,0.37272175,1792,6113.720586,4100.233781,15,,,,,,,,,,,,,,1792.00,1807.00,1974.00,2288.00,2939.00,2933.00,3448.00,4100.23,4742.42,4706.17,4976.18,5022.95,5028.27,4787.09,6113.72,
商品房销售价格:广东:惠州市,人民币/平方米,4932.107931,4823332.962,2196.20877,0.634812563,0.469494496,0.44528806,1940,9897.643057,4960.465487,15,,,,,,,,,,,,,,1940.00,2265.00,2262.00,2976.00,3995.00,4121.00,4266.00,4960.47,5536.52,5787.00,5847.19,5984.25,6157.81,7985.74,9897.64,
商品房销售价格:广东:梅州市,人民币/平方米,2958.812884,2772198.814,1664.992136,0.250282931,-1.610650493,0.562723025,854,5740.861031,2661.344538,15,,,,,,,,,,,,,,854.00,1304.00,1161.00,1281.00,1480.00,1880.00,1944.00,2661.34,3211.85,4153.64,4505.25,4698.08,4620.30,4886.87,5740.86,
商品房销售价格:广东:汕尾市,人民币/平方米,3051.160982,3020721.234,1738.022219,0.220963426,-1.463140235,0.569626522,938,6113.28076,2857.391304,15,,,,,,,,,,,,,,938.00,957.00,1390.00,1361.00,1464.00,1486.00,2456.00,2857.39,3877.82,3768.60,4707.44,4796.71,4773.75,4820.42,6113.28,
商品房销售价格:广东:河源市,人民币/平方米,2877.709288,1944107.143,1394.312427,0.091258736,-1.638576621,0.484521641,1118,5020.849751,2674.033851,16,,,,,,,,,,,,,1237.00,1118.00,1135.00,1409.00,1489.00,2208.00,2143.00,2509.00,2839.07,3523.03,3914.51,4579.19,4265.12,4225.23,4428.36,5020.85,
商品房销售价格:广东:阳江市,人民币/平方米,3215.268719,2191024.72,1480.211039,-0.041714462,-1.454051262,0.460369309,967,5483.838215,3050.218341,15,,,,,,,,,,,,,,967.00,1281.00,1449.00,1884.00,2302.00,2461.00,2689.00,3050.22,3554.25,4692.20,4870.55,4408.69,4491.65,4644.63,5483.84,
商品房销售价格:广东:清远市,人民币/平方米,3687.888467,2459390.919,1568.244534,-0.143152468,-0.908721679,0.425241855,1261,6497.023907,4234.825261,15,,,,,,,,,,,,,,1261.00,1321.00,1786.00,2321.00,2752.00,2929.00,3405.00,4234.83,4449.44,4628.46,5114.62,4970.08,4779.47,4869.41,6497.02,
商品房销售价格:广东:东莞市,人民币/平方米,7223.406137,16527700.33,4065.427447,0.957685281,0.834189947,0.562813079,1622,16876.75416,6595.594856,16,,,,,,,,,,,,,1622.00,2909.00,3686.00,3710.00,4221.00,5148.00,5567.00,5881.00,7310.19,7716.61,8486.35,9065.82,9735.85,9792.93,13845.99,16876.75,
商品房销售价格:广东:中山市,人民币/平方米,4830.733778,4769666.862,2183.956699,0.607734455,1.012525305,0.452096265,1186,10112.49654,4913.936624,16,,,,,,,,,,,,,1186.00,2572.00,2549.00,2857.00,3048.00,4001.00,4393.00,4603.00,5224.87,5944.69,5500.33,6049.71,6073.00,5883.63,7294.00,10112.50,
商品房销售价格:广东:潮州市,人民币/平方米,3154.471393,3183834.489,1784.330263,0.315094733,-1.67496396,0.565651116,1118,5870.33593,2653.381804,16,,,,,,,,,,,,,1118.00,1199.00,1250.00,1392.00,1554.00,1803.00,2105.00,2243.00,3063.76,3683.96,4050.70,5325.04,5014.22,5320.61,5478.92,5870.34,
商品房销售价格:广东:揭阳市,人民币/平方米,2588.865804,2099254.447,1448.880412,0.633691569,-0.547157631,0.559658368,891,5540.615665,2308.347826,16,,,,,,,,,,,,,1082.00,1098.00,1071.00,891.00,1226.00,1773.00,2037.00,2108.00,2508.70,2659.02,3338.67,3564.76,3536.55,4071.97,4915.56,5540.62,
商品房销售价格:广东:云浮市,人民币/平方米,2968.93537,1887455.185,1373.846857,-0.059947384,-1.82519144,0.462740574,1083,4882.732709,3114.410296,16,,,,,,,,,,,,,1083.00,1403.00,1467.00,1390.00,1579.00,1817.00,2299.00,2714.00,3514.82,3831.50,4274.33,4565.12,4213.61,4043.70,4425.14,4882.73,
商品房销售价格:广西:南宁市,人民币/平方米,4491.222953,4436407.137,2106.278029,0.248845036,-1.55457919,0.468976502,1866,7782.189905,4254.5,20,,,,,,,,,,1976.00,1866.00,2230.00,2372.00,2252.00,2761.00,2605.03,2872.42,3404.00,3952.00,4557.00,5143.89,5152.49,6002.89,6959.44,6627.03,6645.95,6886.77,7776.35,7782.19
商品房销售价格:广西:柳州市,人民币/平方米,4237.35182,4695342.352,2166.873866,0.35783118,-1.402537158,0.511374547,1599,7772.42332,3881.466256,17,,,,,,,,,,,,,1599.00,1626.00,1820.00,2154.00,2326.00,2717.00,2973.00,3313.00,3881.47,4200.06,4743.27,5321.01,6791.86,6695.73,6669.09,7432.07,7772.42
商品房销售价格:广西:桂林市,人民币/平方米,3592.638365,1914180.939,1383.53928,0.313364073,-1.18218198,0.385103965,1796,6189.644459,3574.165637,17,,,,,,,,,,,,,2318.00,2129.00,1796.00,1966.00,2200.00,2415.00,2796.00,2981.00,3574.17,3900.58,4232.88,4412.92,4862.94,4859.33,4897.12,5544.27,6189.64
商品房销售价格:广西:梧州市,人民币/平方米,2881.922913,1336379.331,1156.018742,0.134672556,-1.485254829,0.401127572,1393,4810.563037,2788.778878,15,,,,,,,,,,,,,,1394.00,1610.00,1393.00,1850.00,1894.00,1985.00,,2566.29,2788.78,3278.80,3528.08,4033.70,4247.00,3771.30,4078.33,4810.56
商品房销售价格:广西:北海市,人民币/平方米,3574.519187,3055458.152,1747.986886,-0.001556223,-1.181783253,0.489013149,1200,6715.57259,4231.625835,17,,,,,,,,,,,,,1200.00,1206.00,1420.00,1464.00,1762.00,2614.00,2802.00,3262.00,4231.63,4513.99,4399.45,4521.97,5552.41,4679.74,4768.39,5653.68,6715.57
商品房销售价格:广西:防城港市,人民币/平方米,2869.929987,1843255.223,1357.665358,0.032179782,-0.83024946,0.473065672,814,5447.50117,2999.928603,16,,,,,,,,,,,,,,976.00,814.00,1209.00,1474.00,1748.00,2445.00,2520.00,3147.65,2852.21,3334.09,3502.37,4116.09,3934.42,4132.74,4265.81,5447.50
商品房销售价格:广西:钦州市,人民币/平方米,2801.076601,1432001.193,1196.662522,-0.313866776,-1.246081054,0.427215208,870,4704.72763,3115,17,,,,,,,,,,,,,870.00,1099.00,1159.00,1514.00,1602.00,2109.00,2550.00,2804.00,3115.00,3549.59,3625.13,3731.73,3586.97,3788.21,4124.05,3685.90,4704.73
商品房销售价格:广西:贵港市,人民币/平方米,3097.004814,2208195.226,1485.99974,0.325119792,-0.740851738,0.47981835,1000,5840.890228,3226.515993,16,,,,,,,,,,,,,1000.00,1190.00,,1478.00,1752.00,1869.00,2102.00,2485.00,2982.23,3470.80,3654.76,3914.23,4077.64,3961.79,4176.75,5597.00,5840.89
商品房销售价格:广西:玉林市,人民币/平方米,2658.2071,1375977.601,1173.020716,0.233576198,-1.368830956,0.441282666,1200,4636.409928,2361.308117,17,,,,,,,,,,,,,1296.00,1200.00,1256.00,1359.00,1510.00,1960.00,1932.00,2265.00,2361.31,3111.64,3247.97,3398.79,3484.29,3736.50,4015.24,4419.36,4636.41
商品房销售价格:广西:百色市,人民币/平方米,2484.175387,1312317.278,1145.564175,0.130902322,-1.607870985,0.461144644,968,4269.476167,2304.969348,16,,,,,,,,,,,,,968.00,1026.00,1343.00,1317.00,1368.00,1650.00,,2021.00,2234.41,2375.53,2923.81,3328.68,3537.37,3721.18,4269.48,3827.67,3835.67
商品房销售价格:广西:贺州市,人民币/平方米,2313.968429,901229.4102,949.331033,1.168373689,0.996124991,0.410261014,1213,4601.329976,1981.158365,16,,,,,,,,,,,,,1429.00,1905.00,,1213.00,1416.10,1513.00,1708.00,1720.00,2011.24,1951.08,2472.38,2960.61,2528.34,2656.45,2990.35,3947.62,4601.33
商品房销售价格:广西:河池市,人民币/平方米,2491.039333,1336017.828,1155.862374,0.182473708,-1.400173853,0.464008078,847,4445.774648,2476.929146,16,,,,,,,,,,,,,,847.00,1211.00,1303.00,1269.00,1457.00,1583.00,1934.00,2353.33,2600.53,2950.34,2945.17,3832.22,3632.72,3562.63,3929.93,4445.77
商品房销售价格:广西:来宾市,人民币/平方米,2181.217239,619487.9133,787.0755449,-0.072201196,-0.895528647,0.360842346,909,3567.411037,2211.495594,16,,,,,,,,,,,,,,1429.00,909.00,972.00,1870.00,1383.00,1568.00,1968.00,2154.03,2268.97,3136.81,2711.72,2945.17,2480.50,2723.22,2812.65,3567.41
商品房销售价格:广西:崇左市,人民币/平方米,2545.812005,840025.8306,916.5292306,-0.090022485,-0.75128281,0.360014498,862,4048.484848,2514.224446,14,,,,,,,,,,,,,,,,862.00,1679.00,1555.00,1808.00,1953.00,2329.31,2656.61,2371.84,2805.10,3060.78,3477.10,3416.48,3618.67,4048.48
商品房销售价格:海南:海口市,人民币/平方米,5097.252064,9390230.256,3064.34826,0.595903708,-0.625875531,0.60117652,1799,11989.51171,4533,19,,,,,,,,,,1799.00,2005.00,1959.00,2119.00,2092.00,2237.00,2650.16,2785.80,3515.72,4533.00,5344.00,8013.35,6653.92,6826.29,7425.67,7907.45,7948.17,9043.74,11989.51,
商品房销售价格:海南:三亚市,人民币/平方米,12178.62683,46428217.16,6813.825442,0.274290199,-0.603089735,0.559490453,2429,25794.27476,11622.54339,15,,,,,,,,,,,,,,2429.00,3466.00,3853.00,6685.00,7023.00,9996.00,11113.00,17321.02,12783.87,11622.54,14419.77,19513.64,18166.43,18492.85,25794.27,
商品房销售价格:重庆,人民币/平方米,2678.091692,3507819.172,1872.917289,0.840674438,-0.798681911,0.699347709,728.0567686,6791.612338,1676,28,757.75,728.06,900.00,1129.21,1194.65,1225.25,1142.00,1201.00,1331.00,1377.00,1351.00,1443.00,1556.00,1596.00,1756.00,2134.99,2269.21,2722.58,2785.00,3442.00,4280.87,4733.84,5079.93,5568.71,5519.00,5485.98,5484.92,6791.61,
商品房销售价格:四川:成都市,人民币/平方米,4743.439324,5546092.814,2355.014398,0.069012289,-1.533826953,0.496478238,1804,8731.808203,4857,19,,,,,,,,,,1842.00,1804.00,1848.00,1975.00,2096.00,2452.00,3223.95,3645.72,4276.09,4857.00,4925.00,5936.51,6677.00,7274.98,7196.70,7023.78,6843.06,7496.74,8731.81,
商品房销售价格:四川:自贡市,人民币/平方米,2879.416472,2375862.269,1541.383233,0.140974787,-1.714690237,0.535310973,992,5108.822199,2761.942022,16,,,,,,,,,,,,,1271.00,992.00,1044.00,1240.00,1289.00,1694.00,2068.00,2511.00,3012.88,3497.24,3799.69,4316.57,4783.42,4652.94,4790.09,5108.82,
商品房销售价格:四川:攀枝花市,人民币/平方米,3145.531503,1673926.455,1293.803097,0.112214659,-1.711563116,0.411314621,1421,5074.704916,2780,15,,,,,,,,,,,,,,1433.00,1421.00,2014.00,2010.00,2064.00,2167.00,2780.00,2513.91,3611.18,4571.22,5074.70,4648.97,4388.26,4003.58,4482.15,
商品房销售价格:四川:泸州市,人民币/平方米,2733.273555,2154455.793,1467.806456,0.129913281,-1.749970148,0.537014107,867,4766.354593,2515.984461,16,,,,,,,,,,,,,867.00,1041.00,1169.00,1135.00,1278.00,1719.00,1990.00,2183.00,2848.97,3462.04,3531.70,4352.51,4293.64,4472.34,4622.82,4766.35,
商品房销售价格:四川:德阳市,人民币/平方米,2854.612479,1732963.234,1316.420614,-0.226136489,-1.630609252,0.461155629,940,4668.549088,3046.839806,16,,,,,,,,,,,,,940.00,1020.00,1193.00,1377.00,1696.00,2163.00,2336.00,2783.00,3310.68,3916.34,4122.45,4668.55,4243.27,3843.63,3932.71,4128.17,
商品房销售价格:四川:绵阳市,人民币/平方米,3141.803361,2162064.341,1470.395981,-0.007545912,-1.774277973,0.468010188,1195,5158.301413,3195.832728,16,,,,,,,,,,,,,1195.00,1261.00,1464.00,1626.00,1821.00,1979.00,2320.00,2834.00,3557.67,4031.94,4741.10,4610.94,5158.30,4205.74,4423.65,5039.53,
商品房销售价格:四川:广元市,人民币/平方米,3011.848513,2719840.025,1649.19375,0.034065352,-1.753222443,0.547568625,973,5485.161351,2946.181818,16,,,,,,,,,,,,,1038.00,973.00,1081.00,1182.00,1367.00,1755.00,2273.00,2456.00,3436.36,4549.35,4298.86,4399.08,5485.16,5155.21,4345.93,4394.62,
商品房销售价格:四川:遂宁市,人民币/平方米,2645.998081,2501048.411,1581.470332,0.283919283,-1.871397301,0.597683855,881,4707.142614,2054.020305,16,,,,,,,,,,,,,881.00,1116.00,902.00,1103.00,1241.00,1408.00,1502.00,1772.00,2336.04,3180.55,4094.50,4104.50,4707.14,4643.30,4665.97,4678.96,
商品房销售价格:四川:内江市,人民币/平方米,2573.395607,2013226.806,1418.882238,0.053151701,-1.86685929,0.551365765,747,4394.055172,2428.238632,16,,,,,,,,,,,,,747.00,902.00,1102.00,1052.00,1205.00,1334.00,1827.00,2153.00,2703.48,3477.09,3660.13,4235.75,4340.84,4165.71,3875.28,4394.06,
商品房销售价格:四川:乐山市,人民币/平方米,2886.121399,2390166.236,1546.016247,-0.100014176,-1.841775021,0.535672632,835,4937.028222,2855.640187,16,,,,,,,,,,,,,835.00,940.00,974.00,1171.00,1380.00,1889.00,2258.00,2376.00,3335.28,4292.01,4509.85,4410.75,4071.02,4479.01,4320.00,4937.03,
商品房销售价格:四川:南充市,人民币/平方米,2888.27637,2514399.955,1585.685957,0.060572245,-1.772001046,0.549007697,942,5097.81178,2798.010461,16,,,,,,,,,,,,,942.00,1035.00,1092.00,1148.00,1245.00,1595.00,2146.00,2598.00,2998.02,3917.65,4014.73,4327.61,4985.38,5097.81,4296.56,4773.65,
商品房销售价格:四川:眉山市,人民币/平方米,2753.685606,2647216.514,1627.026894,0.198232499,-1.408244537,0.590854268,794,5734.232802,2784.831169,16,,,,,,,,,,,,,794.00,878.00,964.00,1019.00,1123.00,1465.00,1787.00,2392.00,3177.66,3601.71,3886.72,4249.42,4282.28,4347.66,4357.27,5734.23,
商品房销售价格:四川:宜宾市,人民币/平方米,2951.129111,2602807.612,1613.321918,0.087912818,-1.750993863,0.546679545,919,5023.321056,2798.332838,16,,,,,,,,,,,,,937.00,919.00,1023.00,1324.00,1615.00,1731.00,2063.00,2522.00,3074.67,3601.55,4033.31,4562.58,4943.28,4943.50,4901.86,5023.32,
