City,2010,2011,2012,2013,2014,2015
珠海,,0.0038935174215695145,0.009549325423404253,0.004884305771442277,0.015002986763919868,0.012334206825629801
嘉兴,,0.005771365149833452,0.0028691238137277253,0.0030809859154929953,0.002632733655111963,0.003282275711159688
九江,,0.007173127839010585,0.002194142793553233,0.003419140061133863,0.0036434246103413948,0.003931847968545288
淄博,,0.005073902492830351,0.005114135206321313,0.002904374030965551,0.00487741148804588,0.005850487540628446
佛山,,0.004429714228564308,0.004259438528557702,0.0046682640667603525,0.007524980467946918,0.010883465295350003
柳州,,0.009391544949051589,0.008170795993674318,0.008104575163398797,0.007909751037344481,0.009314293065740387
西宁,,0.008738171775252601,0.008707360861759383,0.00898816410073855,0.010186981831010744,0.008774610381106385
太原,,0.0072175980975031084,0.004953545751826827,0.0050184078772086416,0.00495828355958472,0.004605829398218297
廊坊,,0.008318056828597653,0.008869849782969341,0.006548285439469392,0.011950586339629421,0.00915564598168861
株洲,,0.006170598911070746,0.006648113790970855,0.007141760098295258,0.006735290379972003,0.01009845998485237
平顶山,,0.0026503567787972138,0.002257015046767119,0.005660262522569903,0.0006052047609441669,0.0
安阳,,-0.004061110036743365,-0.013009708737864112,0.0013771394845563112,0.0,0.005893909626718985
银川,,0.010616325593925557,0.010169123382072653,0.0177683082967639,0.02220194939261555,0.016515261115860325
呼和浩特,,0.013187195546277009,0.012672138466293559,0.01773602821486686,0.009829729099330331,0.009569062231901349
包头,,0.013893072289156594,0.014371124066990815,0.012666569043783937,0.011857421733786566,0.010718113612004254
北海,,0.00503491960370317,0.01616031027795728,0.011577608142493645,0.008489498176329935,0.013718276485626957
海口,,0.024978130085671513,0.020979354408048545,0.013916779526455869,0.013633641932660812,0.010133139455627882
贵阳,,0.014020742383295204,0.014054669703872369,0.015769256688455968,0.0075410778654991795,0.014442493415276703
温州,,0.0008757525998905891,0.001421852783550337,0.004477937964176393,-0.014026312928128726,0.005403617115130155
深圳,,0.00919686733815328,0.0076427766207463055,0.007727022773384995,0.01411246695330659,0.055664307118537204
临沂,,0.0034805091487668527,0.003309880091170392,0.0034174864683340633,0.006102962890048191,0.008864103316700955
郑州,,0.022999883343131744,0.01964547815287343,0.017738899346694703,0.02032378797110268,0.020366815952228556
长沙,,0.007058656440846356,0.007883565797452974,0.010466515545853872,0.012476805051652162,0.01645353210695477
东莞,,0.0036511659292599585,0.004542811455153339,0.0029304294345358084,0.0031863982877617936,-0.010667497692704142
上海,,0.019455317130919303,0.01404496775237929,0.014585600080657679,0.004359977641140267,-0.004291580093004788
枣庄,,0.005088377075522121,0.0050626165734080075,0.007688229056203699,0.007892659826361559,0.012268337248760197
蚌埠,,0.0022088987062165444,0.0022040302267003486,0.011624253848570465,0.011801242236024745,0.01012891344383049
焦作,,-0.004515946937623472,-0.0019846895378509144,-0.0016761363636363935,0.00239037022281674,0.003264726756564862
西安,,0.0046364750988598935,0.004639744402941348,0.004115563142325973,0.004587743505548358,0.009052448565633142
兰州,,0.0005250069079856257,0.002651274545002691,0.0030574301060459774,0.006398286467486969,0.007694616497039508
成都,,0.00164938854454455,0.007606532677601807,0.008447696156605122,0.009085440913160214,0.015976433893605924
开封,,-0.003455827003353118,-0.0015021459227467782,-0.0015044057597248806,-0.020878174773999114,-0.0014069026159594378
湛江,,0.009342111462826264,0.005658348893792686,0.008144376301131073,0.00632054805988469,0.0040208529754313105
秦皇岛,,0.005418060200668817,0.005116093406958955,0.007817102310711643,0.006337843163010781,0.002838962310327986
洛阳,,0.001998779371376269,0.003487079532822568,0.0038239757207889635,0.009493288184786675,0.009733453129679548
湘潭,,0.004542151162790775,0.005968529571350967,0.006688241639697834,0.004786398056865204,0.0038037682189833166
邯郸,,0.005572485851110143,0.005104338037925427,0.004171709905711252,0.005233187847851317,0.006304739756131328
杭州,,0.0037909247558873815,0.007324330510414256,0.0047716428084525475,0.005427408412483015,0.014170040485830038
淮南,,-0.002995293110825803,0.0038626609442060644,0.00769559640872175,0.007636826474331837,0.009263157894736862
石家庄,,0.010299754299754271,0.010329967509095539,0.010958030962864296,0.011085925446199019,0.008044309639984037
汕头,,0.0038730958822876804,0.005722619113547767,0.0056900570841209586,0.008140022996477425,0.005141481253507774
张家口,,0.005679466544033174,0.004602510460251175,0.0044312137702187115,0.0017220673872158088,0.0001809586283336717
南宁,,0.010807565295706922,0.008464508464508524,0.009232808128405212,0.008768986095101905,0.010457346177210836
