"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
房地产开发投资:住宅:广西:钦州市,百万人民币,2407.552857,5187281.576,2277.560444,0.466401119,-1.666043322,0.946006414,50.71,5991.89,1227.11,21,,,,,,,284.98,408.43,339.40,479.74,576.77,1227.11,50.71,106.72,296.86,1056.18,727.10,1486.11,,2873.73,5050.25,5485.73,4766.20,5099.17,5188.21,3388.29,5675.03,5991.89,
房地产开发投资:住宅:广西:贵港市,百万人民币,2667.036667,8702823.479,2950.054826,1.442068321,1.843544739,1.106117086,68.82,10945,1378.22,21,,,,,,,68.82,317.22,354.06,344.38,381.45,532.46,194.51,256.96,,775.48,1314.48,1378.22,1878.47,2598.63,3371.94,4243.82,3511.13,4177.00,5927.33,5360.15,8076.26,10945.00,
房地产开发投资:住宅:广西:玉林市,百万人民币,4035.045909,18871351.8,4344.116918,1.047237145,0.557748541,1.076596653,72.09,15474.92,2055.005,22,,,,,,,118.90,1015.67,86.35,72.09,756.72,843.83,82.77,166.35,352.52,948.35,1549.75,2560.26,3138.17,6076.04,7709.79,7984.26,7054.97,6392.00,7370.13,7646.95,11370.22,15474.92,
房地产开发投资:住宅:广西:百色市,百万人民币,3294.905625,6105463.984,2470.923711,0.112570593,-1.322761383,0.749922454,44.6,7677,3342.495,16,,,,,,,,,,,,,44.60,164.95,179.00,688.08,1605.16,1683.39,1735.34,3121.66,6230.35,5723.60,5388.24,4614.29,3563.33,5086.31,5213.19,7677.00,
房地产开发投资:住宅:广西:贺州市,百万人民币,975.16375,804443.1403,896.9075428,0.830462472,0.052440192,0.919750701,17.93,3006,826.25,16,,,,,,,,,,,,,23.15,17.93,82.19,118.10,278.26,417.39,383.15,514.52,1137.98,1166.74,1421.92,1700.00,1426.85,1554.85,2353.59,3006.00,
房地产开发投资:住宅:广西:河池市,百万人民币,1555.646471,2542203.413,1594.428867,1.194859535,0.851591612,1.024930084,13.17,5444.35,1086.79,17,,,,,,,,,,,,,13.17,42.78,179.34,280.08,184.58,326.01,544.14,1086.79,1662.13,2499.33,914.60,1377.00,1772.81,2727.88,5444.35,4330.00,3061.00
房地产开发投资:住宅:广西:来宾市,百万人民币,2056.187059,3134784.31,1770.532211,0.403432541,-1.438193136,0.861075457,1.05,5174.31,1475.77,17,,,,,,,,,,,,,1.05,29.01,108.34,431.08,654.68,776.09,875.60,954.98,1475.77,1957.80,3696.28,3725.80,4548.63,5174.31,2696.76,3805.00,4044.00
房地产开发投资:住宅:广西:崇左市,百万人民币,2028.619286,2076907.632,1441.148026,0.197582959,-0.802181471,0.710408323,20.54,4646.58,2326.055,14,,,,,,,,,,,,,,,20.54,146.96,337.52,754.41,1131.29,1518.79,2198.81,2586.57,2555.18,2453.30,2624.91,3398.73,4646.58,4027.08,
房地产开发投资:住宅:海南:海口市,百万人民币,11022.13043,180031605,13417.58566,1.358599082,0.650686956,1.217331417,328.14,41931,3965.36,23,,,,,,,966.25,552.16,1173.34,328.14,622.26,1093.73,1115.59,2269.77,3320.87,3574.95,2837.41,3965.36,5676.11,6834.09,8256.74,11669.96,13010.56,20564.00,20639.74,27613.88,34222.09,41271.00,41931.00
房地产开发投资:住宅:海南:三亚市,百万人民币,9864.784545,133242849.7,11543.08666,0.881619902,-0.739359898,1.170130641,137.34,32952.25,3891.545,22,,,,,,,137.34,168.31,220.08,150.46,185.33,364.43,253.05,611.47,1311.99,1783.22,2741.51,5041.58,7397.53,9371.99,12439.99,16079.27,18318.93,22970.33,27311.14,31141.84,26073.22,32952.25,
房地产开发投资:住宅:重庆,百万人民币,77970.44345,9809853266,99044.70337,1.075403107,-0.379680769,1.270285239,106,301264.77,21713.03,29,106.00,140.40,212.39,668.33,1964.11,2520.85,2598.81,2825.92,4408.89,5233.57,7281.25,11071.26,13069.98,17743.41,21713.03,30040.26,37678.47,52182.09,61952.50,78901.83,109148.54,143844.57,170676.87,204423.92,245136.60,239049.10,231997.01,263288.13,301264.77
房地产开发投资:住宅:四川:成都市,百万人民币,63947.3587,2802414370,52937.83496,0.350405626,-1.589280726,0.827834582,5540.29,147816.79,59893.51,23,,,,,,,6894.73,8050.53,9514.00,5540.29,8672.61,12288.65,14893.34,18896.75,18618.67,29449.64,44194.78,59893.51,61084.31,63482.34,80429.36,103631.25,117260.00,129072.00,135339.74,147816.79,141641.54,129844.42,124280.00
房地产开发投资:住宅:四川:自贡市,百万人民币,3098.781818,9475877.032,3078.291252,0.934751012,-0.678692446,0.993387541,253.73,9127.69,1174.245,22,,,,,,,253.73,601.88,813.57,827.16,813.29,893.04,785.24,783.08,646.76,925.24,980.33,1368.16,1617.27,2756.50,4125.56,6076.59,4844.00,5467.00,7427.02,8015.39,9024.70,9127.69,
房地产开发投资:住宅:四川:攀枝花市,百万人民币,1824.744545,2413984.646,1553.700308,0.728805297,-0.908193587,0.851461818,208.14,4976.8,1290.615,22,,,,,,,306.20,284.11,581.00,621.44,611.10,208.14,335.88,775.63,628.12,555.06,1145.20,1702.75,1803.25,1436.03,2264.96,2783.48,4226.00,3647.00,4976.80,3205.16,3681.92,4365.15,
房地产开发投资:住宅:四川:泸州市,百万人民币,4781.708636,30873313.52,5556.375934,1.354250978,0.543021516,1.162006378,124.12,17964.78,1880.585,22,,,,,,,124.12,956.79,587.64,273.47,1703.09,1065.21,873.65,1281.53,1097.94,1035.66,1216.25,2058.08,3485.12,3727.95,4424.41,5570.58,5504.21,9236.00,13058.07,14113.45,15839.59,17964.78,
房地产开发投资:住宅:四川:德阳市,百万人民币,3079.92,6602575.691,2569.54776,0.687656993,-1.077010568,0.834290423,238.27,8107.41,1823.525,22,,,,,,,264.10,790.97,1039.00,1167.78,1013.23,238.27,830.21,1135.12,1390.72,1590.38,1562.31,2128.82,2056.67,3307.84,3915.80,5499.18,5743.22,5878.00,6332.24,7529.42,8107.41,6237.55,
房地产开发投资:住宅:四川:绵阳市,百万人民币,5490.263182,23766004.51,4875.038924,0.558544228,-1.49971563,0.887942666,289.99,13629.98,2752.085,22,,,,,,,289.99,702.83,478.01,1759.07,1133.08,1707.32,1383.98,2245.89,1739.14,2000.72,2310.84,3193.33,4352.14,5482.18,8888.90,10652.57,10180.75,11989.00,13629.98,12724.91,12821.95,11119.21,
房地产开发投资:住宅:四川:广元市,百万人民币,1735.565,3749481.114,1936.357693,1.236872717,-0.07830158,1.115692983,118.5,5595.1,661.7,22,,,,,,,118.50,602.28,514.69,924.33,411.39,399.00,301.46,332.38,685.37,478.85,409.25,494.95,638.03,802.59,1398.48,2387.00,2191.80,3719.00,4859.29,5500.54,5595.10,5418.15,
房地产开发投资:住宅:四川:遂宁市,百万人民币,3552.495455,13056116.52,3613.324857,1.095886178,0.609456944,1.017123006,141.57,12873.99,1885.29,22,,,,,,,141.57,483.46,919.22,1173.02,639.73,410.82,308.40,556.15,703.40,634.63,1075.73,2597.56,3869.21,5021.46,5250.81,5080.10,5604.78,6059.00,6237.29,8298.95,10215.62,12873.99,
房地产开发投资:住宅:四川:内江市,百万人民币,3104.755455,11002912.42,3317.063825,1.127523196,-0.148316068,1.068381672,234.98,9836.09,1512.595,22,,,,,,,317.66,564.75,234.98,932.35,433.06,731.47,351.55,640.13,695.04,921.91,1221.18,1804.01,2384.50,2516.50,3272.77,4246.99,4498.42,5618.00,8418.41,9532.94,9836.09,9131.91,
房地产开发投资:住宅:四川:乐山市,百万人民币,3905.804545,16465370.64,4057.754384,1.18166977,0.201913666,1.038903595,386.61,13414.97,2021.965,22,,,,,,,436.09,386.61,1091.39,978.48,689.39,702.11,687.15,1027.11,1073.38,1106.67,1540.78,2503.15,2942.96,3218.75,4566.39,5117.31,5282.51,7992.00,9993.20,9268.08,11909.22,13414.97,
房地产开发投资:住宅:四川:南充市,百万人民币,6162.638636,45069092.63,6713.351818,0.716682442,-1.416857763,1.089363212,195.02,17401.08,2053.37,22,,,,,,,195.02,958.30,857.00,415.54,756.68,832.06,750.91,943.92,1242.70,1540.64,1690.07,2416.67,2890.82,3832.76,8914.61,12274.42,15308.52,16477.00,17401.08,14384.73,15549.92,15944.68,
房地产开发投资:住宅:四川:眉山市,百万人民币,4881.818889,22662295.89,4760.49324,0.860868882,-0.813922802,0.97514745,479.07,14095.93,2707.625,18,,,,,,,,,,,1028.68,520.66,479.07,895.65,716.59,890.92,1247.59,2357.95,2340.15,3057.30,4167.09,5051.92,6183.18,9881.00,10060.75,12466.00,12432.31,14095.93,
房地产开发投资:住宅:四川:宜宾市,百万人民币,5193.030435,36911894.28,6075.515968,1.563133958,2.076528935,1.169936522,190.72,22906,2819.43,23,,,,,,,190.72,299.93,557.74,616.32,471.93,918.51,552.44,938.97,1444.63,1760.94,2524.17,2819.43,3021.08,3084.32,3492.28,7153.59,6965.81,8248.00,11207.10,10168.77,13536.60,16560.42,22906.00
房地产开发投资:住宅:四川:广安市,百万人民币,4258.954,32895779.58,5735.48425,1.920226679,2.605399588,1.346688471,404.09,18793.61,1760.9,20,,,,,,,,,1099.86,1144.79,1095.54,434.50,404.09,664.66,733.97,1055.81,1182.03,1428.63,2093.17,2171.11,2452.27,2876.31,3880.22,4795.00,7474.09,12985.48,18793.61,18413.94,
房地产开发投资:住宅:四川:达州市,百万人民币,3601.261579,6906742.248,2628.068159,0.324262725,-1.257566327,0.729763196,310,8542.63,3321.25,19,,,,,,,,,,310.00,795.00,1576.75,358.55,902.95,1365.51,1335.18,1471.11,2760.00,3321.25,4038.27,4641.77,5786.00,5838.89,7438.00,6363.58,5131.52,6447.01,8542.63,
房地产开发投资:住宅:四川:雅安市,百万人民币,1058.06,1091188.865,1044.599859,0.780166353,-0.984347911,0.987278471,116.44,3064.12,414.065,18,,,,,,,,,,,170.88,419.88,408.25,170.65,263.23,116.44,170.11,160.89,311.28,268.73,946.42,2382.45,2347.28,1981.00,1486.11,1552.63,3064.12,2824.73,
房地产开发投资:住宅:四川:巴中市,百万人民币,2998.234444,9435989.28,3071.805541,1.059832832,-0.123706529,1.02453814,175.29,9756.17,1776.91,18,,,,,,,,,,,175.29,593.86,198.90,368.89,588.54,730.38,662.98,1200.26,1551.25,2002.57,2390.18,2983.00,3868.58,4756.00,6410.44,7490.55,8240.38,9756.17,
房地产开发投资:住宅:四川:资阳市,百万人民币,4784.812778,20786644.52,4559.237274,0.468201132,-1.494688345,0.952855939,353.18,12519.49,3034.265,18,,,,,,,,,,,421.22,383.38,374.75,402.39,353.18,731.13,842.54,1427.14,2479.46,3589.07,5507.26,7516.33,8385.81,9646.00,12519.49,12006.72,10217.09,9323.67,
房地产开发投资:住宅:贵州:贵阳市,百万人民币,21078.44045,624471909.8,24989.43596,0.932849803,-0.991390973,1.185544823,1256.94,63336,6631.9,22,,,,,,,1278.90,1256.94,1593.53,1372.33,1950.27,2548.14,2781.08,3003.51,3975.26,4541.34,5392.48,7871.32,9667.51,13646.36,16502.22,30627.73,57366.78,63187.07,63336.00,62855.07,49332.66,59639.19,
房地产开发投资:住宅:贵州:六盘水市,百万人民币,1697.802174,2924503.145,1710.117874,0.740956169,-1.168829706,1.007253908,51.53,4839,1009.79,23,,,,,,,51.53,197.98,273.11,441.80,147.02,294.83,207.75,349.81,296.43,358.27,622.69,1009.79,1047.40,1393.98,1728.10,2155.87,3032.17,3970.00,4839.00,4451.00,4098.00,3805.92,4277.00
房地产开发投资:住宅:贵州:遵义市,百万人民币,7328.288261,91948610.39,9588.983804,1.263343225,0.015143264,1.308488894,35.24,29836,2196.51,23,,,,,,,35.24,774.90,613.90,710.10,297.97,2196.51,819.74,930.83,1632.13,1543.08,1827.31,1709.52,2904.39,2335.23,2917.50,4623.63,8020.17,15430.00,20606.07,23201.52,22277.34,23307.55,29836.00
房地产开发投资:住宅:贵州:安顺市,百万人民币,1903.44,4703576.529,2168.773047,0.775665785,-1.171163287,1.139396591,27.05,5774.24,501.9,19,,,,,,,27.05,,,,62.44,35.25,147.99,164.81,130.32,278.56,313.14,501.90,452.41,1058.76,1572.24,2348.75,3927.44,5234.12,5473.54,4175.62,4486.78,5774.24,
房地产开发投资:住宅:云南:昆明市,百万人民币,34033.89227,1331646420,36491.73085,0.924241371,-0.776762268,1.072217381,924.21,105890.31,16718.695,22,,,,,,,924.21,2909.55,5809.22,4784.11,4242.90,5047.03,5211.32,5214.39,6266.52,11372.49,14675.56,18761.83,22231.44,30145.63,38652.15,41958.21,63490.68,86895.24,93493.16,87587.30,93182.38,105890.31,
房地产开发投资:住宅:云南:曲靖市,百万人民币,5122.1815,19101638.13,4370.542087,0.337485254,-1.600677958,0.85325795,351.86,11594.71,4443.245,20,,,,,,,,833.42,626.05,671.61,1182.27,1277.78,351.86,405.24,,1171.18,2455.15,3183.23,5703.26,6413.27,7776.20,11594.71,10906.57,11346.01,11163.21,10770.51,6397.58,8214.52,
房地产开发投资:住宅:云南:玉溪市,百万人民币,3427.344091,8607912.824,2933.924475,0.757759943,-0.478423704,0.856034409,259.84,10036.28,2579.88,22,,,,,,,260.10,,1732.17,1471.95,1207.42,1156.26,543.85,357.66,259.84,672.20,1229.64,2129.04,3030.72,3562.94,4786.39,6017.41,6371.20,10036.28,8350.47,3913.38,6217.95,4464.70,7630.00
房地产开发投资:住宅:云南:保山市,百万人民币,2220.582778,5151831.682,2269.764675,0.776281278,-1.036463798,1.022148194,44.13,6635.02,1239.635,18,,,,,,,,,,,371.24,423.06,44.13,90.46,324.84,471.71,337.23,567.91,1184.11,1295.16,1674.15,2334.03,3506.50,5241.29,4669.60,5430.24,5369.81,6635.02,
房地产开发投资:住宅:云南:昭通市,百万人民币,1767.702941,3336227.881,1826.534391,0.850923416,-0.686399169,1.033281299,18.4,5206.08,1030.28,17,,,,,,,,,,,,212.70,18.40,145.66,160.32,160.20,336.50,579.95,654.72,1030.28,1062.11,2509.18,2204.07,3401.70,5137.70,4302.61,2928.77,5206.08,
房地产开发投资:住宅:云南:丽江市,百万人民币,1774.840625,2549888.796,1596.837123,1.654418529,2.660625473,0.899707332,189,6109.74,1054.95,16,,,,,,,,,,,,,189.00,734.60,369.17,728.90,659.20,858.37,951.09,1650.57,1883.00,2729.34,4355.38,6109.74,2876.95,2192.24,1009.11,1100.79,
房地产开发投资:住宅:云南:普洱市,百万人民币,1704.242667,1676614.743,1294.84159,0.042348845,-1.658839966,0.759775362,99.01,3692.98,1898.22,15,,,,,,,,,,,,,,100.70,99.01,199.22,319.71,482.47,918.54,1169.69,2277.15,3692.98,1898.22,2354.00,2869.04,3157.24,3248.17,2777.50,
房地产开发投资:住宅:云南:临沧市,百万人民币,2430.321429,5335669.651,2309.906849,0.899141816,-0.532059922,0.950453229,95.53,6953.54,1646.1,14,,,,,,,,,,,,,,95.53,,486.56,512.26,424.56,549.63,942.60,1483.82,2020.81,3491.05,5088.95,6953.54,6201.63,3965.18,1808.38,
房地产开发投资:住宅:西藏:拉萨,百万人民币,1356.795714,2613870.701,1616.74695,1.0629506,-1.059074583,1.191592023,168.97,3678.79,333.95,7,,,,,,,,,,,,,,,,,,,,,,316.62,333.95,168.97,174.90,3678.79,3662.76,1161.58,
房地产开发投资:住宅:陕西:西安市,百万人民币,51944.95409,2963348696,54436.64846,0.729758899,-1.09241185,1.047967977,2745.85,156636.73,26657.745,22,,,,,,,2745.85,2821.81,5235.60,3095.01,3854.04,4191.45,5329.49,7838.68,9705.60,14594.16,22641.26,30674.23,42112.91,56677.33,67026.00,83431.08,101166.72,124147.28,133443.32,131215.40,134205.04,156636.73,
房地产开发投资:住宅:陕西:铜川市,百万人民币,829.86,665230.1997,815.6164538,0.58032674,-1.529496095,0.982836206,52.11,2169.94,345.555,22,,,,,,,78.94,128.66,267.96,70.65,59.65,52.11,86.89,244.99,256.27,316.82,374.29,444.32,224.40,1627.76,1016.64,1846.35,2003.44,1947.71,2064.48,1709.45,2169.94,1265.20,
房地产开发投资:住宅:陕西:宝鸡市,百万人民币,3935.587727,12195842.61,3492.254661,1.120320286,1.025413348,0.887352767,314.83,13309.17,2962.475,22,,,,,,,314.83,932.26,1155.56,1409.82,636.23,825.20,601.58,1003.28,1357.99,1563.87,2547.63,3377.32,5078.99,5000.22,5268.34,5580.12,6346.43,5960.59,6629.36,7262.29,10421.85,13309.17,
房地产开发投资:住宅:陕西:咸阳市,百万人民币,6367.242727,40372213.5,6353.913243,0.712590425,-1.089539054,0.997906553,218.21,18183.77,3378.255,22,,,,,,,218.21,408.27,1582.05,1388.38,1104.19,1110.58,440.24,486.69,917.34,2184.31,2607.85,4148.66,5406.60,7017.56,8981.12,11311.23,14563.43,16796.03,18183.77,16299.84,15143.71,9779.28,
房地产开发投资:住宅:陕西:渭南市,百万人民币,2678.030455,8282993.766,2878.01907,0.738500327,-1.199967554,1.074677499,145.04,7888.92,1019.515,22,,,,,,,184.49,228.33,283.78,404.17,349.15,362.66,145.04,249.23,314.47,653.42,949.46,1089.57,1979.82,2264.37,3696.19,4982.36,6294.04,7470.42,6277.43,5620.50,7228.85,7888.92,
房地产开发投资:住宅:陕西:延安市,百万人民币,1186.040476,1815532.191,1347.416859,1.769642594,1.942909441,1.136063133,184.25,4591.3,587.11,21,,,,,,,,271.57,386.75,527.83,649.08,596.76,312.26,489.61,297.52,184.25,489.34,500.38,869.67,587.11,587.11,428.97,1655.50,1378.29,2191.00,4245.63,4591.30,3666.92,
房地产开发投资:住宅:陕西:汉中市,百万人民币,2659.062857,5105865.554,2259.61624,0.609657289,-1.372874663,0.849779175,258.03,6747.19,1568,21,,,,,,,,258.03,1535.12,267.62,456.82,740.15,711.06,1012.13,1160.92,918.89,919.38,1568.00,1673.48,2089.71,3366.68,4689.80,5804.60,5367.33,6041.77,5097.23,5414.41,6747.19,
房地产开发投资:住宅:陕西:榆林市,百万人民币,2389.732632,5088354.791,2255.738192,0.970085405,0.160851422,0.943929108,153.73,7749.3,1702.88,19,,,,,,,,,,184.40,486.78,613.29,214.69,153.73,493.04,325.87,7749.30,921.60,1679.97,1702.88,2832.79,1893.84,3431.95,6148.00,5217.76,3542.18,3225.64,4587.21,
房地产开发投资:住宅:陕西:安康市,百万人民币,2345.401111,5377254.62,2318.890817,1.061508023,-0.198316196,0.988696904,422.81,7260.1,1230.485,18,,,,,,,,,,,2121.36,838.17,439.96,484.78,513.72,431.40,422.81,431.30,700.78,1069.41,1391.56,1988.96,3101.58,4196.57,4700.16,5383.36,6741.24,7260.10,
房地产开发投资:住宅:陕西:商洛市,百万人民币,730.8547059,415714.1221,644.7589644,0.448716361,-1.719887,0.882198554,60.51,1659.26,494,17,,,,,,,,,,,,230.89,61.06,60.51,132.53,176.82,166.58,226.25,226.25,494.00,590.00,895.50,1255.65,1543.60,1624.10,1548.62,1532.91,1659.26,
房地产开发投资:住宅:甘肃:兰州市,百万人民币,9338.978261,97279872.02,9863.055917,1.051056514,-0.430933453,1.056117237,950.43,30772,4562.7,23,,,,,,,1145.36,1831.70,2549.95,950.43,1153.90,1355.83,1582.76,1981.56,2691.08,3383.37,3501.90,4562.70,6015.65,5203.66,7030.08,8904.99,14076.09,19120.68,22396.67,22129.69,25028.41,27428.04,30772.00
房地产开发投资:住宅:甘肃:嘉峪关市,百万人民币,852.9240909,641610.7237,801.0060697,0.787993829,-0.692754456,0.939129377,50.8,2653.79,431.97,22,,,,,,,50.80,149.81,196.33,148.51,162.73,282.66,,220.23,220.41,291.24,110.25,277.33,572.70,868.87,947.12,978.72,1561.09,1872.28,1763.00,1777.00,2085.46,2653.79,1574.00
房地产开发投资:住宅:甘肃:金昌市,百万人民币,435.637619,195109.7726,441.7123188,1.569043404,1.570570603,1.013944388,40.18,1557.42,256.62,21,,,,,,,101.52,73.43,210.39,256.62,292.85,235.82,,41.00,40.18,114.17,237.11,168.78,174.70,265.54,382.60,612.50,580.76,620.95,561.90,1314.47,1557.42,1305.68,
房地产开发投资:住宅:甘肃:白银市,百万人民币,848.3490909,763284.01,873.6612673,1.122727971,0.090497049,1.029836982,61.06,2895.99,343.605,22,,,,,,,117.47,293.86,362.17,300.61,278.15,324.79,61.06,94.17,124.31,151.14,186.25,325.04,591.40,591.87,1027.46,1288.63,1410.47,1781.32,2599.86,2895.99,1949.72,1907.94,
房地产开发投资:住宅:甘肃:天水市,百万人民币,1472.657273,1566168.563,1251.466565,0.880093292,-0.330251179,0.84980164,160.98,4475.17,969.375,22,,,,,,,276.41,347.98,541.71,624.13,614.05,698.78,160.98,303.21,375.89,482.73,857.32,1081.43,1173.88,1195.88,2040.92,2501.30,3093.52,3051.75,2707.55,2578.02,3215.85,4475.17,
房地产开发投资:住宅:甘肃:武威市,百万人民币,1064.099412,804249.6604,896.7996769,0.634317438,-1.052353288,0.842778097,85.53,2671.09,792.41,17,,,,,,,,,,,,85.53,96.30,127.78,260.94,368.10,519.30,792.41,345.29,709.29,883.07,1053.85,1894.64,2532.72,1563.88,1841.33,2344.17,2671.09,
房地产开发投资:住宅:甘肃:张掖市,百万人民币,1683.869412,2539171.843,1593.477908,0.43668322,-1.77682875,0.946319172,145.28,4062.55,746.8,17,,,,,,,,,,,,,200.45,165.02,145.28,181.11,303.06,429.81,426.32,432.75,746.80,1357.54,2543.65,3755.29,3399.47,4062.55,3505.82,3015.86,3955.00
房地产开发投资:住宅:甘肃:平凉市,百万人民币,1702.11625,2301173.053,1516.961784,0.697477092,-1.019801103,0.891221022,106.61,4339.2,1225.46,16,,,,,,,,,,,,,136.51,106.61,253.34,278.47,560.02,630.95,858.92,1138.00,1312.92,1350.10,2246.11,3335.51,2685.91,4339.20,3695.44,4305.85,
房地产开发投资:住宅:甘肃:酒泉市,百万人民币,1503.246875,1486435.104,1219.194449,0.33194934,-1.622223147,0.811040734,174.11,3480.31,1111.13,16,,,,,,,,,,,,,174.11,191.86,259.22,319.04,339.12,416.00,815.73,962.58,1259.68,2029.57,2459.49,3275.90,2814.16,3480.31,2695.90,2559.28,
房地产开发投资:住宅:甘肃:庆阳市,百万人民币,1668.04625,3249558.525,1802.65319,0.979224212,-0.090551584,1.080697367,36.55,5796.46,734.68,16,,,,,,,,,,,,,36.55,115.80,96.42,304.32,272.22,286.92,351.17,751.60,717.76,1355.15,4024.11,5796.46,2698.38,3110.60,3755.71,3015.57,
房地产开发投资:住宅:甘肃:定西市,百万人民币,1591.263333,2158599.389,1469.217271,0.67963458,-0.831887482,0.92330241,91.93,4528.54,794.78,15,,,,,,,,,,,,,,91.93,96.33,191.50,215.75,387.34,710.84,754.93,794.78,1984.34,3563.74,4528.54,3331.64,2048.48,2113.03,3055.78,
房地产开发投资:住宅:甘肃:陇南市,百万人民币,459.1428571,182997.3539,427.7819,0.821414398,-0.531730039,0.931696733,28.17,1300.43,347.97,14,,,,,,,,,,,,,,,28.17,39.57,49.38,37.88,144.76,367.49,313.86,328.45,371.16,625.25,699.69,1037.73,1300.43,1084.18,
房地产开发投资:住宅:青海:西宁市,百万人民币,5836.313636,41373361.52,6432.212801,1.024597571,-0.521062658,1.102101978,294.84,18914.06,2347.885,22,,,,,,,294.84,735.01,1285.04,680.82,685.99,749.78,783.23,1272.59,1370.26,1490.93,2141.63,2554.14,3775.89,4660.05,6410.92,6809.16,11715.90,12446.35,15167.44,18914.06,17338.35,17116.52,
房地产开发投资:住宅:宁夏:银川市,百万人民币,9603.605217,92898971.87,9638.411273,0.699337479,-1.150503715,1.00362427,250.01,27816.17,4431.18,23,,,,,,,250.01,517.53,1115.63,503.11,659.16,970.95,1610.16,2796.47,2782.68,3463.75,4058.61,4431.18,5696.14,7458.77,11607.56,14869.93,17550.66,19568.00,23900.99,25410.48,27816.17,24024.98,19820.00
房地产开发投资:住宅:宁夏:石嘴山市,百万人民币,1484.325909,2194119.055,1481.255904,1.148564741,0.360541642,0.997931718,98.06,5255.37,763.47,22,,,,,,,98.06,194.18,270.94,517.56,438.52,358.09,209.23,363.85,605.54,459.32,633.94,893.00,1177.51,1974.59,2284.05,3335.78,3114.71,3923.44,5255.37,3472.17,2152.81,922.51,
房地产开发投资:住宅:宁夏:吴忠市,百万人民币,1610.823,2321420.082,1523.620715,0.595155449,-1.28383019,0.945864763,146.49,4436.49,720.86,20,,,,,,,,,458.92,187.07,221.45,187.98,146.49,271.21,174.96,476.05,519.55,599.75,841.97,1742.42,2384.29,2840.65,2625.60,3703.20,3919.13,2714.74,4436.49,3764.54,
房地产开发投资:住宅:宁夏:固原市,百万人民币,1670.066875,4594921.301,2143.576754,1.18077544,0.032758754,1.283527496,0.78,6419.45,531.765,16,,,,,,,,,,,,,20.15,72.08,79.81,59.52,170.84,263.29,336.75,0.78,726.78,1246.45,1191.73,2592.27,4378.29,3972.14,5190.74,6419.45,
房地产开发投资:住宅:宁夏:中卫市,百万人民币,2106.974667,2601242.593,1612.836815,0.078940519,-1.864168498,0.765475181,167.18,4239.59,1659.05,15,,,,,,,,,,,,,,,167.18,295.73,191.72,293.09,717.42,1308.21,1253.28,1659.05,3466.01,4239.59,3703.95,4098.61,3944.94,3643.84,2622.00
房地产开发投资:住宅:新疆:乌鲁木齐市,百万人民币,10883.33,107177841.2,10352.67314,1.095342681,0.561883823,0.951241315,1035.13,38564,6777.93,23,,,,,,,1158.70,1035.13,2237.84,1207.97,3865.20,5094.79,3334.67,2389.20,1944.80,2692.25,4320.40,6777.93,8284.47,8842.69,11615.84,16129.08,18407.85,20991.55,23201.62,25922.58,17508.00,24790.03,38564.00
房地产开发投资:住宅:新疆:克拉玛依市,百万人民币,1047.954091,899539.493,948.4405585,1.187304815,0.046859973,0.905040179,221.09,3257.39,601.075,22,,,,,,,291.99,327.28,255.76,267.16,437.74,360.07,221.09,377.22,557.28,842.99,508.75,538.57,724.22,890.79,644.87,961.39,2112.12,3257.39,2869.32,2434.07,1951.85,2223.07,
