"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
常住人口数:浙江:金华市,千人,5462.0,6842.25,82.71789407,0.707174477,-0.78425027,0.01514425,5366.0,5604.0,5437.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366.0,5386.0,5399.0,5428.0,5437.0,5454.0,5520.0,5564.0,5604.0
常住人口数:浙江:衢州市,千人,2165.225,2243.789318,47.36865333,0.42416659700000003,-1.781512274,0.021877012,2119.0,2235.0,2147.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.0,2229.0,2235.0,2122.7,2119.0,2120.0,2124.0,2124.0,2133.0,2162.0,2185.0,2209.0
常住人口数:浙江:舟山市,千人,1124.108333,2187.195379,46.76746068,-1.06214709,-0.313656431,0.041604051,1035.0,1173.0,1141.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.0,1054.0,1063.0,1121.3,1137.0,1140.0,1142.0,1146.0,1152.0,1158.0,1168.0,1173.0
常住人口数:浙江:台州市,千人,6046.333333,3137.0,56.00892786,0.563043925,-0.823764898,0.009263288,5974.0,6139.0,6038.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974.0,5999.0,6005.0,6038.0,6015.0,6049.0,6080.0,6118.0,6139.0
常住人口数:浙江:丽水市,千人,2143.666667,1012.0,31.81194744,0.926731049,-0.761947887,0.014839969,2116.0,2199.0,2131.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.0,2116.0,2117.0,2122.0,2131.0,2139.0,2165.0,2186.0,2199.0
常住人口数:安徽:合肥市,千人,7084.390909000001,1410897.9009999998,1187.812233,-1.185025706,-0.46793565200000004,0.167666105,5010.0,8087.0,7611.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010.0,5100.0,5708.0,7520.0,7572.0,7611.0,7696.0,7790.0,7869.0,7965.3,8087.0
常住人口数:安徽:芜湖市,千人,3343.688889,365567.6211,604.6218828,-1.582718041,0.678449565,0.18082480199999998,2264.0,3748.0,3617.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,2264.0,3566.0,3578.0,,3617.0,3654.0,3670.0,3696.2,3748.0
常住人口数:安徽:蚌埠市,千人,3250.5875,5968.875536,77.25849815,0.535602929,-1.104221729,0.023767549,3169.0,3376.7,3239.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3169.0,3176.0,3183.0,3220.0,3258.0,3291.0,3331.0,3376.7,
常住人口数:安徽:淮南市,千人,2532.781357,272714.0374,522.2202959,1.403551141,0.295297866,0.206184515,2081.0389999999998,3490.0,2338.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.04,2101.5,2118.4,,,,,2290.0,2300.0,2337.0,2330.0,2339.0,2357.0,2375.0,2397.0,3456.0,3487.0,3490.0
常住人口数:安徽:马鞍山市,千人,2151.511111,89064.25111,298.4363435,-2.8358743389999996,8.291219096,0.13871011,1367.0,2337.0,2229.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.0,2188.0,2195.0,2208.0,2229.0,2262.0,2276.0,2301.6,2337.0
常住人口数:安徽:淮北市,千人,2133.069231,5035.4956409999995,70.96122632,0.222410928,-1.045047221,0.033267193,2040.0,2254.0,2123.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,2050.0,2050.0,2060.0,2117.0,2120.0,2123.0,2142.0,2159.0,2179.0,2208.0,2227.9,2254.0
常住人口数:安徽:铜陵市,千人,966.9818182,172270.0836,415.05431410000006,1.184492202,-0.763078817,0.429226596,684.8,1629.0,736.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.8,,,,,710.0,,,,,724.0,730.0,734.0,736.0,738.0,742.0,1601.0,1608.0,1629.0
常住人口数:安徽:安庆市,千人,5439.216667000001,321500.667,567.0102882,-0.337197707,-1.390302564,0.104244843,4612.0,6102.7,5348.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0,5950.0,6002.0,6053.0,6102.7,,,,,,,,,,,5315.0,5306.0,5320.0,,5376.0,,4612.0,4642.9,4691.0
常住人口数:安徽:黄山市,千人,1369.4555560000001,342.9227778,18.51817426,1.02852089,0.750251131,0.013522289,1349.0,1407.0,1363.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1349.0,1353.0,1356.0,1363.0,1373.7,1379.0,1384.4,1407.0
常住人口数:安徽:滁州市,千人,4028.183333,5873.894242,76.64133508,-0.047876027,-1.9026678680000002,0.019026278,3931.0,4120.0,4030.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110.0,4120.0,4110.0,3941.0,3931.0,3945.0,3945.0,3985.0,4017.0,4044.0,4076.2,4114.0
常住人口数:安徽:阜阳市,千人,8104.6,125483.28,354.2361924,-0.056205310999999994,-1.309827772,0.043708040999999996,7614.0,8690.0,8149.8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8360.0,8690.0,8570.0,8410.0,8360.0,8360.0,8320.0,7614.0,7620.0,7639.0,7716.0,7823.0,7901.0,7991.0,8092.6,8207.0
常住人口数:安徽:宿州市,千人,5588.373333,22421.59781,149.7384313,-0.35872289799999996,-1.226886513,0.026794636,5362.0,5820.0,5656.9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820.0,5740.0,5720.0,5690.0,5690.0,5660.0,5362.0,5370.0,5378.0,5431.0,5486.0,5541.0,5599.3,5656.9,5681.4
常住人口数:安徽:六安市,千人,5602.407692,241463.4774,491.3893339,-0.900332362,-0.502286778,0.087710385,4772.0,6100.0,5683.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100.0,6090.0,6090.0,6050.0,5618.0,5640.0,5651.0,5683.0,5725.0,5775.0,4772.0,4800.3,4837.0
常住人口数:安徽:亳州市,千人,5039.138462,13327.982559999999,115.446882,-0.163164076,-0.80379084,0.022910043999999997,4861.0,5237.0,5080.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080.0,5100.0,5110.0,5080.0,4861.0,4880.0,4895.0,4950.0,4996.0,5047.0,5104.0,5168.8,5237.0
常住人口数:安徽:池州市,千人,1426.04,431.6825714,20.77697214,0.458981488,1.0254224859999999,0.014569698,1390.0,1474.0,1430.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.0,,1400.0,,,,1430.0,1430.0,1430.0,1420.0,1403.0,1414.0,1419.0,1422.3,1430.0,1436.0,1443.0,1449.3,1474.0
常住人口数:安徽:宣城市,千人,2589.066667,1770.089697,42.07243393,0.986222945,0.738387373,0.016250038999999997,2534.0,2680.0,2580.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,,,,2580.0,2580.0,2534.0,2547.0,2556.0,2563.0,2574.0,2592.0,2601.0,2613.8,2648.0
常住人口数:福建:福州市,千人,7113.835625,162008.6296,402.5029561,0.076726447,-1.515369868,0.0565803,6560.0,7740.0,7157.685,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560.0,6600.0,6666.0,6710.0,6760.0,6830.0,6870.0,7115.37,7200.0,7270.0,7340.0,7430.0,7500.0,7570.0,7660.0,7740.0
常住人口数:福建:厦门市,千人,3214.7368420000003,446226.3158,668.0017334,-0.384628889,-1.274612059,0.207793597,2050.0,4110.0,3300.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,2190.0,2320.0,2450.0,2580.0,2730.0,2880.0,3040.0,3260.0,3300.0,3560.0,3610.0,3670.0,3730.0,3810.0,3860.0,3920.0,4010.0,4110.0
常住人口数:福建:莆田市,千人,2824.562069,5549.039581,74.49187594,-0.356496906,0.5661435429999999,0.026372893999999997,2625.0,2967.5,2830.0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.0,2740.0,2760.0,2811.0,2837.0,2866.0,2892.4,2923.5,2948.5,2967.5,2727.9,2736.5,2746.5,2762.0,2790.0,2810.0,2820.0,2830.0,2840.0,2860.0,2778.5,2790.0,2810.0,2830.0,2850.0,2870.0,2890.0,2900.0,2900.0
常住人口数:福建:三明市,千人,2576.5215559999997,2889.859187,53.75741053,-0.222455735,-1.677862189,0.020864336,2503.388,2640.0,2585.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.0,2600.0,2620.0,2630.0,2640.0,2640.0,2620.0,2630.0,2640.0,2503.39,2510.0,2504.0,2510.0,2510.0,2530.0,2550.0,2570.0,2580.0
常住人口数:福建:泉州市,千人,8042.1052629999995,194961.9883,441.54500139999993,-0.148225831,-1.147224545,0.054904155999999996,7280.0,8700.0,8080.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7280.0,7390.0,7490.0,7570.0,7660.0,7740.0,7830.0,7910.0,7970.0,8080.0,8140.0,8210.0,8290.0,8360.0,8440.0,8510.0,8580.0,8650.0,8700.0
常住人口数:福建:漳州市,千人,4847.399,26071.97949,161.4681996,0.38129896700000004,-0.963197767,0.033310276,4618.4,5140.0,4809.983,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4618.4,4640.0,4680.0,4700.0,4720.0,4747.4,4770.0,4800.0,4809.98,4840.0,4900.0,4930.0,4960.0,5000.0,5050.0,5100.0,5140.0
常住人口数:福建:南平市,千人,2758.863833,13486.576219999999,116.1317192,-0.003657108,-2.07413422,0.042094038,2620.0,2900.0,2757.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2824.0,2840.0,2860.0,2870.0,2880.0,2880.0,2880.0,2890.0,2900.0,2645.55,2650.0,2630.0,2620.0,2620.0,2640.0,2660.0,2680.0,2690.0
常住人口数:福建:龙岩市,千人,2671.303,6519.631421,80.74423459999998,-0.003665334,-1.783843308,0.030226535,2559.545,2780.0,2640.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.0,2730.0,2740.0,2750.0,2760.0,2770.0,2780.0,2559.55,,2570.0,2580.0,2590.0,2610.0,2630.0,2640.0,2640.0
常住人口数:福建:宁德市,千人,2940.12475,9101.646334000001,95.40254889,0.099827684,-2.013642181,0.03244847,2821.9959999999996,3050.0,2905.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.0,3050.0,3050.0,3040.0,3050.0,3030.0,3040.0,2822.0,2830.0,2840.0,2840.0,2850.0,2870.0,2890.0,2900.0,2910.0
常住人口数:江西:南昌市,千人,5019.792429,134105.9207,366.20475239999996,-0.220743629,-1.5404557859999999,0.07295217,4516.1,5545.5,5110.28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4516.1,4545.4,4580.6,4615.2,4648.9,5042.57,5089.0,5131.56,5184.23,5240.2,5302.9,5371.4,5463.54,5545.5
常住人口数:江西:景德镇市,千人,1631.070222,882.4567824,29.70617415,0.015327631999999999,-1.261643941,0.018212689,1587.477,1673.213,1629.754,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.48,1599.45,1609.97,1619.46,1629.75,1640.52,1654.9,1664.9,1673.21
常住人口数:江西:萍乡市,千人,1890.5214,728.5705309,26.9920457,0.358693384,-1.222087587,0.014277567,1854.51,1933.2,1885.7685,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.2,1854.51,1867.51,1873.96,1881.54,1890.0,1901.1,1914.2,1925.0,1933.2
常住人口数:江西:九江市,千人,4726.315579,12259.23644,110.7214362,-0.39031668399999997,-0.8602972170000001,0.023426586,4527.9,4896.8,4755.6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547.9,,4527.9,4567.4,4600.8,4632.3,4661.0,4691.5,4721.7,4755.6,4789.5,4728.76,4762.68,4773.13,4789.45,4806.9,4825.8,4847.6,4873.28,4896.8
常住人口数:江西:新余市,千人,1138.554611,856.6826599999999,29.26914177,-0.049203280999999995,-0.9646707170000001,0.02570728,1088.5,1186.7,1139.95,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.5,1096.1,1103.0,1110.9,1115.9,1119.1,1125.8,1132.6,1140.3,1139.6,1147.0,1150.96,1155.62,1160.8,1166.7,1173.7,1180.7,1186.7
常住人口数:江西:鹰潭市,千人,1119.9078240000001,1319.763688,36.32855197,-0.187101954,-1.237378498,0.032438877000000005,1060.4,1175.0,1124.906,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.4,1068.1,1075.53,1081.96,1085.0,1102.7,1107.37,1115.41,1124.91,1133.97,1137.89,1142.49,1147.6,1153.3,1159.3,1167.5,1175.0
常住人口数:江西:赣州市,千人,8500.60975,7691.423206,87.70075944,0.118463616,-0.63484903,0.010316996,8368.44,8635.583,8492.7545,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8368.44,8427.76,8451.85,8478.05,8507.46,8547.06,8588.67,8635.58,
常住人口数:江西:吉安市,千人,4885.510333,2292.918329,47.88442679,0.048811285,-0.84088739,0.009801315,4810.34,4956.6,4881.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810.34,4842.88,4853.59,4866.24,4881.2,4898.9,4917.9,4941.94,4956.6
常住人口数:江西:宜春市,千人,5497.721889,2486.0047050000003,49.85985064,0.050092520999999994,-0.820744598,0.009069184000000001,5419.575,5573.2,5493.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419.58,5452.8,5464.63,5477.75,5493.3,5512.0,5532.5,5553.75,5573.2
常住人口数:江西:抚州市,千人,3903.989235,9032.719729,95.04062147,-0.303552156,-0.930539697,0.024344489,3731.4,4047.2,3912.312,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.4,3761.1,3787.7,3813.1,3837.83,3850.94,3877.43,3905.67,3912.31,3937.79,3948.88,3962.36,3976.57,3984.69,4001.82,4031.04,4047.2
常住人口数:江西:上饶市,千人,6545.697706,35040.62963,187.1914251,-0.312170205,-1.165432507,0.028597627999999996,6221.3,6810.7,6579.714,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6221.3,6268.0,6311.0,6351.5,6396.0,6440.0,6489.9,6540.0,6579.71,6623.54,6642.9,6664.28,6688.0,6715.0,6751.62,6783.41,6810.7
常住人口数:山东:济南市,千人,6978.508333,78262.6572,279.7546375,0.14997796800000002,-0.840611867,0.040088028,6571.5,7460.4,6974.2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6571.5,6626.9,6678.5,6818.0,6885.1,6949.6,6998.8,7067.0,7132.0,7233.1,7321.2,7460.4
常住人口数:山东:青岛市,千人,9042.122222,52126.90694,228.3131773,0.12234329199999999,-1.067121742,0.025249955,8719.0,9394.8,9046.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8719.0,8795.0,8868.5,8964.1,9046.2,9097.0,9204.0,9290.5,9394.8
常住人口数:山东:淄博市,千人,4582.784615,7050.859743999999,83.96939766,0.20402713600000003,-1.216469836,0.018322789,4459.0,4708.4,4579.3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4459.0,4483.9,4505.1,4513.2,4533.0,4556.0,4579.3,4592.6,4615.0,4642.0,4686.9,4708.4,4701.8
常住人口数:山东:枣庄市,千人,3819.74,8078.900444,89.88270381,-0.266332164,-1.056677919,0.023531105,3665.2,3927.3,3816.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665.2,3734.0,3753.0,3772.0,3801.0,3831.0,3878.0,3915.6,3920.3,3927.3
常住人口数:山东:东营市,千人,2077.625,3455.5384090000002,58.78382779,0.09438784,-1.057949057,0.028293762000000004,1990.9,2172.1,2078.75,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.9,2004.8,2017.8,2037.0,2055.0,2072.6,2084.9,2099.1,2110.6,2132.1,2154.6,2172.1
常住人口数:山东:烟台市,千人,7023.111111,3039.3411109999997,55.13021958,0.898992508,-0.654148139,0.007849829000000001,6968.2,7121.8,7002.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6968.2,6976.0,6982.9,6989.3,7002.3,7014.1,7064.0,7089.4,7121.8
常住人口数:山东:潍坊市,千人,9165.75,34251.89909,185.072686,-0.688116161,-0.782746853,0.020191767,8836.1,9373.0,9220.65,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8836.1,8895.4,8951.5,9092.0,9155.3,9216.1,9225.2,9247.2,9277.2,9357.0,9363.0,9373.0
常住人口数:山东:济宁市,千人,8244.477778,11024.676940000001,104.9984616,-0.136357921,-1.6285669109999998,0.012735611,8092.0,8375.9,8240.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8092.0,8129.0,8158.1,8205.8,8240.0,8299.2,8354.4,8375.9,8345.9
常住人口数:山东:泰安市,千人,5548.625,5479.438409,74.02322885,-0.06959241299999999,-1.389869746,0.013340824,5434.0,5645.1,5548.6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434.0,5456.0,5480.0,5498.0,5514.0,5528.9,5568.3,5581.0,5600.8,5637.4,5645.1,5640.0
常住人口数:山东:威海市,千人,2810.9,108.458,10.41431707,0.734827247,-0.561529124,0.0037049759999999996,2797.5,2830.0,2805.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.3,2816.1,2805.0,2801.0,2797.5,2805.6,2809.2,2805.3,2819.3,2825.6,2830.0
常住人口数:山东:日照市,千人,2845.772727,3848.724182,62.03808654,-0.388008244,-0.790844643,0.021800085,2740.9,2930.3,2850.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.9,2757.5,2803.0,2818.9,2834.3,2850.5,2870.5,2880.0,2901.1,2916.5,2930.3
常住人口数:山东:莱芜市,千人,1342.0444439999999,982.1827777999999,31.33979543,-0.12780260699999998,-1.6681821380000001,0.023352277999999997,1298.5,1379.0,1345.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.5,1306.0,1313.5,1332.7,1345.3,1351.6,1375.8,1376.0,1379.0
常住人口数:山东:临沂市,千人,10288.15556,44231.35778,210.3125241,0.612179502,-1.22118214,0.020442198999999998,10056.0,10624.0,10221.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10056.0,10091.0,10124.4,10159.0,10221.0,10311.6,10443.0,10563.4,10624.0
常住人口数:山东:德州市,千人,5702.733333,7803.275,88.33614775,-0.164466855,-1.6009269919999998,0.015490142,5574.0,5810.0,5705.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.0,5603.0,5631.0,5671.1,5705.1,5742.3,5792.3,5795.8,5810.0
常住人口数:山东:聊城市,千人,5947.833333,9414.77,97.02973771,-0.053555787,-1.167154596,0.016313459,5798.0,6074.5,5935.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5798.0,5846.0,5893.3,5911.3,5935.7,5970.6,6036.8,6064.3,6074.5
常住人口数:山东:滨州市,千人,3811.854545,6515.936727,80.72135236,-0.135883733,-1.14059195,0.021176399,3688.6,3922.5,3805.9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688.6,3699.8,3752.0,3771.0,3788.7,3805.9,3839.6,3859.0,3891.0,3912.3,3922.5
常住人口数:山东:菏泽市,千人,8415.841667,40752.41538,201.8722749,0.657782094,-0.715400948,0.023987176000000002,8165.5,8765.0,8353.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8165.5,8187.7,8248.4,8302.0,8318.7,8338.1,8367.9,8437.9,8500.3,8622.6,8736.0,8765.0
常住人口数:河南:郑州市,千人,8269.259390000001,1451895.485,1204.946258,0.178113577,-1.757925156,0.145713927,6769.7,10136.0,8089.4345060000005,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769.7,6877.0,6977.0,7082.0,7160.0,7243.0,7356.0,7436.0,7521.0,8657.87,8857.0,9031.0,9191.2,9378.0,9569.0,9723.9,9881.0,10136.0
常住人口数:河南:开封市,千人,4628.019923,4391.624510000001,66.2693331,-0.322731706,-1.857100191,0.014319155,4542.6,4712.1,4653.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693.0,4678.0,4693.5,4712.1,4676.16,4660.0,4653.0,4646.0,4549.0,4542.6,4546.7,4549.3,4564.9
常住人口数:河南:洛阳市,千人,6620.3,29934.46909,173.0158059,-0.05011702,-0.9765374859999999,0.026134134,6341.5,6888.5,6602.6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6341.5,6420.0,6422.3,6554.0,6567.1,6590.0,6615.2,6678.0,6743.0,6801.0,6823.0,6888.5
常住人口数:河南:平顶山市,千人,4951.6375,1052.7655359999999,32.44634857,-0.014567597,-0.925710512,0.00655265,4905.0,5000.0,4958.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4905.0,4918.0,4929.1,4957.0,4960.0,4960.0,4984.0,5000.0,
常住人口数:河南:安阳市,千人,5146.558333,2185.868106,46.7532684,0.105536522,-1.232350861,0.009084375,5083.0,5216.0,5142.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5186.2,5214.0,5216.0,5171.0,5150.0,5083.0,5090.0,5090.0,5120.0,5134.0,5128.5,5176.0
常住人口数:河南:鹤壁市,千人,1551.7,6634.7919999999995,81.45423255,-1.079064778,-0.8180703640000001,0.052493544,1419.0,1621.3,1588.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.0,1425.5,1436.6,1572.0,1579.9,1588.0,1609.0,1597.6,1606.0,1613.8,1621.3,
常住人口数:河南:新乡市,千人,5646.673333,9327.609238,96.57954876,-0.111186362,-1.47785195,0.017103796,5513.2,5794.1,5668.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.3,5572.0,5546.5,5516.3,5513.2,5526.8,5711.0,5659.4,5668.5,5675.0,5708.0,5721.0,5743.0,5769.0,5794.1
常住人口数:河南:焦作市,千人,3528.13,1852.4223329999998,43.03977618,-1.4789687219999998,4.221275063,0.012199034,3423.9,3590.7,3530.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423.9,3543.0,3527.0,3520.0,3514.1,3522.5,3534.0,3546.0,3560.1,3590.7
常住人口数:河南:濮阳市,千人,3574.723077,2410.996923,49.10190346,-0.583001938,-1.0571686809999998,0.013735862,3492.7,3639.3,3597.6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533.6,3492.7,3498.7,3518.0,3600.0,3560.0,3597.6,3584.0,3601.0,3610.0,3627.1,3639.3,3609.4
常住人口数:河南:许昌市,千人,4330.275,2644.243864,51.42221177,1.205046825,0.260334115,0.011875045,4279.0,4437.4,4311.45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279.0,4288.6,,4312.9,4310.0,4296.0,4296.0,4297.0,4315.0,4342.0,4380.5,4408.9,4437.4
常住人口数:河南:漯河市,千人,2565.515385,4442.88641,66.65498039,0.012167502,-1.337819241,0.025981127000000003,2469.0,2665.3,2558.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.5,2469.0,2480.5,2497.1,2548.0,2550.0,2558.0,2575.0,2601.0,2625.0,2635.0,2650.3,2665.3
常住人口数:河南:三门峡市,千人,2244.406545,267.2458313,16.34765522,0.48769099200000005,-0.34390685,0.007283731999999999,2219.6,2272.9,2241.1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.6,2229.6,2233.87,2241.0,2232.0,2241.1,2247.1,2246.5,2256.1,2268.7,2272.9
