"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
国内生产总值:人均:福建:南平市,人民币,30040.08278,386481534.2,19659.13361,0.524703227,-1.147134383,0.654430074,7908.49,66760,23876,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7908.49,8409.00,9917.00,11209.00,12083.00,13652.00,16201.00,19348.00,21473.00,26279.00,33775.00,37692.00,42127.00,47044.00,50932.00,55009.00,60903.00,66760.00
国内生产总值:人均:福建:龙岩市,人民币,39880.91667,748574477.7,27360.08914,0.428396088,-1.210116667,0.686044641,8185.5,90655,34211.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8185.50,8944.00,10823.00,12792.00,14105.00,16394.00,20088.00,24334.00,29725.00,38698.00,48554.00,52896.00,57472.00,62716.00,66863.00,72354.00,82258.00,90655.00
国内生产总值:人均:福建:宁德市,人民币,29777.72167,421206398.3,20523.31353,0.516169962,-1.253337931,0.689217052,7287.99,66878,22687,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7287.99,7483.00,8912.00,10166.00,11266.00,12611.00,14999.00,17851.00,20174.00,25200.00,32936.00,37921.00,43617.00,48369.00,52006.00,56358.00,61964.00,66878.00
国内生产总值:人均:江西:南昌市,人民币,41185.3175,566955896.8,23810.8357,0.349882724,-1.222214307,0.578138938,11129.08,82472,37887,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11129.08,12552.00,14382.00,17238.00,22390.00,26131.00,30460.00,36105.00,39669.00,43769.00,53023.00,58715.00,64678.00,70373.00,75879.00,82472.00,,
国内生产总值:人均:江西:景德镇市,人民币,28716.11222,284311799.5,16861.54796,0.142061453,-1.675547347,0.587180738,7205.02,52910,26164.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7205.02,7937.00,9304.00,10842.00,12596.00,14582.00,16899.00,20646.00,23174.00,29155.00,35421.00,39151.00,42130.00,45438.00,47216.00,51561.00,52910.00,50723.00
国内生产总值:人均:江西:萍乡市,人民币,28792.10167,314467832.4,17733.24089,0.171179263,-1.595590739,0.615906442,6223.83,55767,25395.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6223.83,6758.00,8089.00,9409.00,12559.00,14544.00,17241.00,21002.00,22685.00,28106.00,35350.00,39186.00,42515.00,45867.00,48133.00,52516.00,55767.00,52307.00
国内生产总值:人均:江西:九江市,人民币,23714.325,262503965.4,16201.97412,0.552110351,-0.97432428,0.683214644,5189.15,55274,19641.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5189.15,5791.00,6692.00,7728.00,9231.00,10783.00,12590.00,14785.00,17420.00,21863.00,26464.00,29784.70,33500.00,37097.00,39505.00,43502.00,49659.00,55274.00
国内生产总值:人均:江西:新余市,人民币,48514.70556,1031928740,32123.64768,-0.012552069,-1.753759577,0.662142485,6851.7,94165,49049,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6851.70,8246.00,9922.00,12112.00,15935.00,19174.00,25013.00,35629.00,42606.00,55492.00,68155.00,72266.00,73275.00,77730.00,81354.00,88548.00,94165.00,86791.00
国内生产总值:人均:江西:鹰潭市,人民币,32665.69444,509036751.7,22561.84283,0.349553675,-1.346130137,0.690689214,5491.5,69923,26995.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5491.50,6221.00,7491.00,8991.00,11450.00,13217.00,20156.00,23222.00,23106.00,30769.00,37834.00,42449.00,48541.00,53011.00,55568.00,61709.00,68833.00,69923.00
国内生产总值:人均:江西:赣州市,人民币,14380.27889,85647923.91,9254.616357,0.533943687,-0.921000707,0.643563065,3553.02,32429,12261.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553.02,3880.00,4293.00,4971.00,6134.00,7098.00,8487.00,10016.00,11201.00,13322.00,15895.00,17873.00,19768.00,21708.00,23148.00,25761.00,29308.00,32429.00
国内生产总值:人均:江西:吉安市,人民币,16779.89765,114494625.5,10700.21614,0.34408492,-1.292274013,0.637680656,3665.26,35202,14969,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665.26,3932.00,4480.00,,6477.00,7507.00,8559.00,10571.00,12137.00,14969.00,18202.00,20755.00,23126.00,25486.00,27168.00,29888.00,33134.00,35202.00
国内生产总值:人均:江西:宜春市,人民币,17587.74444,140035524.3,11833.66065,0.46615549,-1.184726437,0.672835603,3982.4,39199,14422,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.40,4244.00,4754.00,5477.00,6995.00,8275.00,9478.00,11336.00,12769.00,16075.00,19823.00,22855.00,25352.00,27764.00,29457.00,32269.00,36475.00,39199.00
国内生产总值:人均:江西:抚州市,人民币,16571.84556,113805832.2,10667.98164,0.359689906,-1.334023218,0.643741314,3743.31,34226,14503,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743.31,4017.00,4496.00,5409.00,6894.00,8196.00,9570.00,11233.00,12923.00,16083.00,18907.00,20892.91,23780.00,26119.00,27735.00,30381.00,33688.00,34226.00
国内生产总值:人均:江西:上饶市,人民币,14775.55389,96507151.03,9823.805323,0.433175922,-1.188733762,0.664868837,2956.97,32555,12462.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956.97,3357.00,4048.00,4787.00,6130.00,7082.00,8228.00,9718.00,11184.00,13741.00,16813.00,19077.00,21061.00,23221.00,24633.00,26996.00,30372.00,32555.00
国内生产总值:人均:山东:济南市,人民币,57139.01033,795304313.2,28201.14028,0.23453266,-1.241435846,0.493553181,18843.12,106302,54161.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18843.12,20994.00,23590.00,27610.00,31606.00,36394.00,42424.00,45724.00,50376.00,57947.00,64309.53,69443.78,74993.75,82052.00,85919.00,91699.00,98275.00,106302.00
国内生产总值:人均:山东:青岛市,人民币,66085.70699,1298479476,36034.42071,0.249228936,-1.266942929,0.545267991,18573.81,128459,61531.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18573.81,20160.00,23398.00,28150.00,33188.00,38892.00,45399.00,52677.00,57251.00,65812.00,75546.18,82679.74,89797.00,96524.00,102519.00,111302.00,119215.00,128459.00
国内生产总值:人均:山东:淄博市,人民币,60405.94049,898515644.9,29975.25054,0.035790444,-1.422684653,0.496230177,17156.37,107720,58806.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17156.37,18966.00,24319.00,29729.00,32533.00,37039.00,43499.00,51547.00,54229.00,63384.00,72181.84,77875.72,82889.00,87531.00,89235.00,95904.00,101569.00,107720.00
国内生产总值:人均:山东:枣庄市,人民币,34429.59731,335141361.9,18306.86652,-0.083595105,-1.452672677,0.531718869,7706.87,61226,34757.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7706.87,8687.00,10558.00,13811.00,17602.00,21045.00,25482.00,29978.00,32698.00,36817.00,41719.84,45262.04,48346.00,51890.00,52692.00,55414.00,58798.00,61226.00
国内生产总值:人均:山东:东营市,人民币,105922.0319,2678345030,51752.72969,-0.124412302,-1.454897213,0.488592683,29014.75,177962,102741,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29014.75,30966.00,39528.00,50193.00,64907.00,74048.00,84081.00,102741.00,102370.00,116404.00,130810.69,145395.10,156356.00,163982.00,163938.00,167978.00,177962.00,
国内生产总值:人均:山东:烟台市,人民币,59401.10126,1002437428,31661.29227,0.104439573,-1.363124872,0.533008507,15165.12,110231,57468.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15165.12,17131.00,20221.00,25183.00,30923.00,37075.00,41271.00,49012.00,52683.00,62254.00,70379.59,75672.11,80357.00,85795.00,91979.00,100117.00,103771.00,110231.00
国内生产总值:人均:山东:潍坊市,人民币,34822.46667,368583490.5,19198.52834,0.223508352,-1.386200672,0.551325916,9488.32,65721,32299,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9488.32,10570.00,12152.00,14678.00,17279.00,19677.00,23349.00,28106.00,30338.00,34260.00,38819.81,43681.27,47943.00,51826.00,55824.00,60539.00,62553.00,65721.00
国内生产总值:人均:山东:济宁市,人民币,31339.88705,281034470.7,16764.08276,0.157439075,-1.331029707,0.534912035,8228.31,58972,29760,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8228.31,9348.00,11063.00,13767.00,15748.00,18563.00,21992.00,26721.00,27979.00,31541.00,35716.60,39165.06,42796.00,46213.00,48529.00,52346.00,55430.00,58972.00
国内生产总值:人均:山东:泰安市,人民币,35129.65024,400272774.6,20006.8182,0.08540408,-1.548497293,0.569513732,8267.42,64714,34375.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8267.42,9458.00,11043.00,13341.00,15547.00,18872.00,22617.00,27794.00,31375.00,37376.00,41849.61,46129.67,50296.00,53853.00,56490.00,59878.00,63433.00,64714.00
国内生产总值:人均:山东:威海市,人民币,69857.17984,929025297.8,30479.9163,0.279614146,-0.864692943,0.436317589,25379.48,124463,63519,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25379.48,28433.00,33762.00,40700.00,47028.00,54860.00,63226.00,63519.00,63519.00,69187.00,75315.58,83516.00,91010.00,99392.00,106922.00,117340.00,124463.00,
国内生产总值:人均:山东:日照市,人民币,36848.62058,486095974.1,22047.58431,0.249828163,-1.32335097,0.59832862,8472.67,75329,34160.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8472.67,9421.00,11211.00,13875.00,15858.00,18718.00,23180.00,28300.00,31451.00,36870.00,43190.64,47851.86,52778.00,56349.00,58110.00,63248.00,69062.00,75329.00
国内生产总值:人均:山东:莱芜市,人民币,35553.65189,284267037.8,16860.22057,-0.117601607,-1.216777209,0.474219094,10158.01,65046,36907,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10158.01,11467.00,13727.00,18042.00,20616.00,23430.00,29011.00,35845.00,36907.00,42392.00,46983.11,48211.96,49390.00,51352.00,49377.00,52457.00,65046.00,
国内生产总值:人均:山东:临沂市,人民币,22513.82498,140677534.2,11860.75605,0.12946552,-1.392170008,0.526821012,6210.88,41227,20983,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6210.88,6974.00,8264.00,10000.00,12480.00,14400.00,16962.00,19949.00,20983.00,24067.00,27503.48,29807.67,32902.00,35032.00,36656.00,39317.00,41227.00,
国内生产总值:人均:山东:德州市,人民币,30735.19715,284403801.4,16864.27589,0.131732307,-1.379312704,0.548695875,7572.34,58252,28952,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7572.34,8496.00,10218.00,12542.00,15098.00,18071.00,21723.00,25606.00,28046.00,29858.00,34904.82,39710.39,43542.00,45641.00,48062.00,51669.00,54222.00,58252.00
国内生产总值:人均:山东:聊城市,人民币,26315.22538,233727379.6,15288.14507,0.126256284,-1.478834177,0.580961966,5733.78,49806,24657,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5733.78,6712.00,8074.00,10134.00,12727.00,15347.00,18576.00,22556.00,24657.00,28444.00,32968.20,36572.85,40084.00,42482.00,44743.00,47742.00,49806.00,
国内生产总值:人均:山东:滨州市,人民币,38941.16836,460288946.5,21454.34563,-0.103522929,-1.573162981,0.550942525,8466.38,67405,39161,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8466.38,9361.00,11123.00,14134.00,18031.00,22398.00,28125.00,33610.00,36679.00,41643.00,48325.74,52590.91,56771.00,59557.00,61189.00,64864.00,66668.00,67405.00
国内生产总值:人均:山东:菏泽市,人民币,14828.59768,112196085.1,10592.26534,0.383710205,-1.440963335,0.714313354,2647.09,32558,11649,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647.09,2904.00,3337.00,4160.00,5104.00,6652.00,8424.00,10050.00,11649.00,14829.00,18730.10,21460.97,24542.00,26446.00,28350.00,30243.00,32558.00,
国内生产总值:人均:河南:郑州市,人民币,50327.9841,791003370.8,28124.78215,0.304893138,-1.102271782,0.558829897,13073.98,101349,47094,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13073.98,14414.00,17063.00,21233.00,25474.00,29366.00,34069.00,40616.00,44241.00,49947.00,56855.00,62053.86,68072.87,72992.00,77179.00,84113.00,93792.00,101349.00
国内生产总值:人均:河南:开封市,人民币,20862.96025,177012834.1,13304.61702,0.413262467,-1.279709676,0.637714728,5379.2,43936,18160.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5379.20,5716.00,5981.00,7294.00,8570.00,9645.00,11855.00,14713.00,16571.00,19750.00,22972.00,25922.20,29326.89,32454.00,35326.00,38619.00,41503.00,43936.00
国内生产总值:人均:河南:洛阳市,人民币,34609.9335,367280751.9,19164.57022,0.116703081,-1.191680838,0.553730339,7418.46,67707,33466,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7418.46,8483.00,10823.00,14204.00,17383.00,20241.00,25120.00,30084.00,31170.00,35762.00,41198.00,45315.82,47568.53,49417.00,51692.00,56410.00,62982.00,67707.00
国内生产总值:人均:河南:平顶山市,人民币,22302.71906,132372918.8,11505.34306,-0.108491165,-1.51498213,0.515871765,6147.1,39961,23018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6147.10,6584.00,7502.00,9598.00,11407.00,13414.00,16976.00,21998.00,23018.00,26730.00,30227.00,30380.44,31495.68,33016.00,33984.00,36708.00,39961.00,
国内生产总值:人均:河南:安阳市,人民币,22326.3371,166073206.6,12886.93938,0.126037246,-1.428068854,0.577207955,5377.99,43846,21578,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.99,5970.00,6869.00,8747.00,10472.00,11736.00,15526.00,19924.00,21578.00,25330.00,28806.00,30624.39,33100.35,35210.00,36828.00,39603.00,43846.00,
国内生产总值:人均:河南:鹤壁市,人民币,26460.11556,226268245.5,15042.21545,0.189301764,-1.344486854,0.568486385,6616.24,51168,25370,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.24,7266.00,8587.00,10934.00,12976.00,14703.00,19195.00,24070.00,25370.00,28531.00,31763.00,34455.85,38918.88,42550.00,44778.00,47940.00,51168.00,
国内生产总值:人均:河南:新乡市,人民币,21957.61594,165120939.8,12849.93929,0.250267634,-1.385589897,0.585215596,5685.71,43700,19594,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5685.71,6213.00,6940.00,8414.00,9876.00,11171.00,14095.00,17217.00,17992.00,21196.00,26198.00,28597.91,31138.47,33696.00,34340.00,37805.00,40962.00,43700.00
国内生产总值:人均:河南:焦作市,人民币,34975.31774,388894892.2,19720.41815,0.103149831,-1.330665982,0.563838142,7727.89,66328,33561.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7727.89,8583.00,10115.00,13426.00,17145.00,19772.00,25230.00,30356.00,31356.00,35767.00,40809.00,44028.58,48545.25,52421.00,54590.00,59183.00,64173.00,66328.00
国内生产总值:人均:河南:濮阳市,人民币,22878.88903,177576601.7,13325.7871,0.337717204,-1.253768732,0.582449046,6179.87,45648,20321,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6179.87,6624.00,7495.00,8929.00,10754.00,12132.00,14976.00,18803.00,18855.00,21787.00,25066.00,27654.48,31482.65,34895.00,36842.00,40059.00,43638.00,45648.00
国内生产总值:人均:河南:许昌市,人民币,31391.9528,358759587.3,18940.95001,0.273982086,-1.317866881,0.6033696,7397.4,63996,28381.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7397.40,8180.00,9299.00,11518.00,13468.00,15526.00,19968.00,24706.00,26227.00,30536.00,36924.00,39947.14,44296.61,48471.00,50162.00,54522.00,59911.00,63996.00
国内生产总值:人均:河南:漯河市,人民币,25174.21202,171332843.4,13089.41723,0.094241639,-1.339941435,0.519953404,7170.52,46530,25375.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7170.52,7832.00,8868.00,11122.00,12759.00,14422.00,17601.00,22237.00,23777.00,26974.00,29487.00,31210.80,33568.50,36366.00,37987.00,41138.00,44086.00,46530.00
国内生产总值:人均:河南:三门峡市,人民币,36021.73855,433461604.6,20819.74074,0.003098766,-1.616678571,0.577977121,8331.46,67294,35381.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331.46,9016.00,10181.00,12416.00,15124.00,18420.00,23201.00,29515.00,31587.00,39176.00,46049.00,50405.56,53863.27,55260.00,55681.00,58894.00,63977.00,67294.00
国内生产总值:人均:河南:南阳市,人民币,18798.71235,95642190.23,9779.682522,0.188536432,-1.223556285,0.52023151,5536.88,35554,18071,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5536.88,5984.00,6814.00,8370.00,9826.00,11033.00,13814.00,16367.00,16997.00,19145.00,21590.00,23086.36,24691.58,26650.00,28653.00,31010.00,33255.00,35554.00
国内生产总值:人均:河南:商丘市,人民币,15478.85185,89546285.18,9462.889896,0.368897799,-1.142918049,0.61134314,3944.72,32673,13932,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3944.72,4191.00,4200.00,5613.00,6879.00,7520.00,10014.00,12092.00,12779.00,15085.00,17779.00,19028.67,21072.95,23359.00,24940.00,27332.00,30117.00,32673.00
国内生产总值:人均:河南:信阳市,人民币,17415.98755,129508111.4,11380.16307,0.304476834,-1.362488912,0.653431971,3409.8,36941,15358,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409.80,4009.00,4462.00,5553.00,6476.00,7258.00,10539.00,13015.00,13780.00,16936.00,20603.00,22346.76,24754.22,27490.00,30157.00,31733.00,34025.00,36941.00
国内生产总值:人均:河南:周口市,人民币,14112.0301,84522377.75,9193.605264,0.43272466,-1.250759519,0.651472906,3559.47,30817,11796.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559.47,3900.00,3817.00,4912.00,5579.00,6043.00,8051.00,9905.00,10649.00,12944.00,15734.00,17734.31,20358.76,22625.00,23728.00,25682.00,27978.00,30817.00
国内生产总值:人均:河南:驻马店市,人民币,15510.43057,104275681.9,10211.5465,0.43237176,-1.272346183,0.65836641,3756.76,33771,12912.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756.76,4050.00,4197.00,5381.00,6010.00,6769.00,8665.00,10610.00,11708.00,14117.00,17396.00,19591.72,22296.27,24461.00,27001.00,28305.00,31102.00,33771.00
国内生产总值:人均:湖北:武汉市,人民币,63309.60861,1525014705,39051.43666,0.456523959,-1.194185454,0.616832698,17882.25,135136,55052.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17882.25,19792.00,21457.00,24963.00,26238.00,29899.00,35582.00,44290.00,51144.00,58961.00,68315.00,79482.00,88999.71,98000.00,104132.00,111469.00,123831.00,135136.00
国内生产总值:人均:湖北:黄石市,人民币,31682.74738,356358121,18877.45007,0.318716461,-1.439714202,0.595827434,8842.55,64249,25993.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8842.55,9702.00,10932.00,12461.00,13537.00,15838.00,19409.00,22980.00,23560.00,28427.00,38074.00,42703.00,46749.90,49796.00,50053.00,53033.00,59943.00,64249.00
国内生产总值:人均:湖北:十堰市,人民币,22958.87728,230261625.1,15174.37396,0.541919706,-1.083076985,0.660937108,5951.22,51315,19141,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5951.22,6850.00,7052.00,8513.00,8922.00,9759.00,12745.00,13892.00,17015.00,21267.00,25427.00,28471.00,32142.24,35604.00,38431.00,42083.33,47820.00,51315.00
国内生产总值:人均:湖北:宜昌市,人民币,45524.08105,1041408435,32270.86046,0.416342142,-1.512789408,0.708874506,10323.13,98269,34828.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10323.13,11174.00,11891.00,14802.00,15253.00,17190.00,20355.00,25445.00,31476.00,38181.00,52673.00,61517.00,68845.92,76369.00,82360.00,89978.41,93331.00,98269.00
国内生产总值:人均:湖北:襄阳市,人民币,30994.50217,522662136.3,22861.80518,0.549475384,-1.306168996,0.737608401,7839.65,71990,22071,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7839.65,7918.00,8708.00,9641.00,9900.00,11681.00,14478.00,18458.00,22071.00,27969.00,38671.00,45167.00,50509.22,55924.00,60319.00,65662.67,71990.00,
国内生产总值:人均:湖北:鄂州市,人民币,41014.70339,778992183.2,27910.43144,0.476951336,-1.171344071,0.680498191,9857.09,93317,34626.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9857.09,10627.00,12066.00,13519.00,13908.00,16367.00,20263.00,26142.00,31310.00,37943.00,46756.00,53192.00,59790.57,64851.00,68921.00,74983.00,84452.00,93317.00
国内生产总值:人均:湖北:荆门市,人民币,27442.30121,273701498.5,16543.92633,0.52460466,-1.264623321,0.602862209,9074.54,57357,21074,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9074.54,9790.00,10896.00,12660.00,17860.00,11903.00,14157.00,18309.00,21074.00,25509.00,32765.00,37649.00,41667.59,45378.00,48000.00,52469.99,57357.00,
国内生产总值:人均:湖北:孝感市,人民币,16882.9798,102732447.3,10135.70162,0.540836618,-1.172235723,0.600350278,5708.05,35486,14366,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5708.05,6209.00,6812.00,7505.00,7660.00,8662.00,8828.00,12698.00,14366.00,16630.00,19880.00,20934.00,25581.61,27891.00,29924.00,32236.00,35486.00,
国内生产总值:人均:湖北:荆州市,人民币,15547.88338,93634100.7,9676.4715,0.60940886,-1.102217957,0.62236584,5121.6,33902,10962,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5121.60,5652.00,6136.00,6766.00,10278.00,6802.00,8001.00,9554.00,10962.00,14707.00,18288.00,20912.00,23299.65,25774.00,27875.00,30283.77,33902.00,
国内生产总值:人均:湖北:黄冈市,人民币,14993.92209,92791975.69,9632.859165,0.475542695,-1.276031745,0.642450928,4787.13,32124,12179,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4787.13,5008.00,5343.00,5960.00,10937.00,5376.00,5891.00,6520.00,10928.00,13421.00,16908.00,19220.00,21348.47,23128.00,25262.00,27373.00,30356.00,32124.00
国内生产总值:人均:湖北:咸宁市,人民币,23447.23143,276480035.4,16627.68882,0.470536919,-1.300689835,0.70915361,5218.44,53655,18615,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.44,5638.00,6246.00,7384.00,8662.00,8385.00,10099.00,14299.00,16101.00,21129.00,26448.00,30791.00,35165.73,38770.00,41234.00,44027.00,48798.00,53655.00
国内生产总值:人均:湖北:随州市,人民币,19648.92889,161926102.3,12725.01875,0.489483665,-1.263223243,0.647618953,5046.32,42414,15531,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046.32,5735.00,6280.00,7574.00,8701.00,9802.00,11183.00,14074.00,15531.00,18381.00,23914.00,27163.00,30376.76,33156.00,35900.00,38800.71,42414.00,
国内生产总值:人均:湖南:长沙市,人民币,62410.75235,1796658793,42387.01208,0.296173532,-1.49102304,0.679162011,12442.79,131207,56620,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12442.79,13747.00,14810.00,18036.00,23968.00,27982.00,33711.00,45765.00,56620.00,66443.00,79530.00,89903.00,99570.00,107683.00,115443.00,124122.00,131207.00,
国内生产总值:人均:湖南:株洲市,人民币,32513.50471,391963954.4,19798.07956,0.316830503,-1.51080228,0.608918655,8805.58,62953,27536,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8805.58,9644.00,10707.00,12635.00,14497.00,16526.00,20387.00,24563.00,27536.00,33604.00,40431.00,45235.00,49723.00,54741.00,58661.00,62081.00,62953.00,
国内生产总值:人均:湖南:湘潭市,人民币,35464.71278,539602947.2,23229.35529,0.394395931,-1.370534008,0.65499911,8508.83,75609,29464.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8508.83,9340.00,10056.00,12475.00,13604.00,15455.00,19171.00,23673.00,26608.00,32321.00,40753.00,46249.00,51717.00,55968.00,60430.00,65946.00,70481.00,75609.00
国内生产总值:人均:湖南:衡阳市,人民币,21182.765,169615014.9,13023.63294,0.312201821,-1.446976052,0.614822141,5448.77,42163,18859,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5448.77,5907.00,6258.00,8204.00,8899.00,10057.00,12232.00,14858.00,17299.00,20419.00,24231.00,27258.00,30030.00,32934.00,35538.00,39233.00,40321.00,42163.00
